,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,629.0,687.4285714285714,684.0,702.67,58.428571428571445,55.0,73.66999999999996,True,False
Belgium,9005.0,9153.142857142857,9000.0,9156.237,148.14285714285688,-5.0,151.23699999999917,True,False
Bulgaria,105.0,112.28571428571428,103.0,102.551,7.285714285714278,-2.0,-2.448999999999998,True,True
Canada,5800.0,5995.0,5595.0,5727.534000000001,195.0,-205.0,-72.46599999999944,False,True
Croatia,95.0,116.0,112.0,107.35,21.0,17.0,12.349999999999994,True,True
Cyprus,17.0,15.0,18.0,11.136,-2.0,1.0,-5.864000000000001,True,False
Czechia,296.0,301.7142857142857,294.0,275.678,5.714285714285722,-2.0,-20.322000000000003,True,False
Denmark,543.0,606.1428571428571,569.0,589.945,63.14285714285711,26.0,46.94500000000005,True,True
Estonia,63.0,63.57142857142857,69.0,64.14399999999999,0.5714285714285694,6.0,1.1439999999999912,False,False
Finland,297.0,320.57142857142856,325.0,285.116,23.571428571428555,28.0,-11.884000000000015,False,True
France,27532.0,28421.714285714286,28404.0,28326.52,889.7142857142862,872.0,794.5200000000004,True,True
Germany,7938.0,8479.285714285714,8465.0,8209.905,541.2857142857138,527.0,271.90500000000065,True,True
Greece,162.0,163.14285714285714,166.0,151.991,1.1428571428571388,4.0,-10.008999999999986,False,False
Hungary,448.0,472.7142857142857,447.0,436.63199999999995,24.714285714285722,-1.0,-11.368000000000052,True,True
Ireland,1533.0,1691.0,1684.0,1664.598,158.0,151.0,131.59799999999996,True,True
Italy,31763.0,32682.428571428572,32193.0,31092.929,919.4285714285725,430.0,-670.0709999999999,True,True
Latvia,19.0,21.142857142857142,23.0,25.123,2.1428571428571423,4.0,6.123000000000001,False,False
Lithuania,55.0,54.57142857142857,56.0,53.464,-0.4285714285714306,1.0,-1.5360000000000014,False,False
Luxembourg,104.0,109.71428571428571,109.0,97.575,5.714285714285708,5.0,-6.424999999999997,True,False
Netherlands,5689.0,6064.857142857143,5938.0,5821.168000000001,375.8571428571431,249.0,132.16800000000057,True,True
Norway,232.0,229.42857142857144,246.0,243.623,-2.571428571428555,14.0,11.62299999999999,False,False
Poland,915.0,931.1428571428571,925.0,1028.845,16.14285714285711,10.0,113.84500000000003,True,False
Portugal,1203.0,1294.4285714285713,1313.0,1211.869,91.42857142857133,110.0,8.868999999999915,False,True
Romania,1094.0,1121.4285714285716,1111.0,1081.22,27.42857142857156,17.0,-12.779999999999973,True,True
Slovakia,28.0,37.0,32.0,26.671,9.0,4.0,-1.3290000000000006,True,True
Slovenia,103.0,121.0,111.0,118.88799999999999,18.0,8.0,15.887999999999991,True,True
Spain,27563.0,28697.14285714286,27674.0,27522.208,1134.1428571428587,111.0,-40.79200000000128,True,True
Sweden,3674.0,3617.5714285714284,3672.0,4290.652,-56.42857142857156,-2.0,616.652,True,False
Switzerland,1879.0,1988.0,1987.0,2048.426,109.0,108.0,169.42599999999993,True,False
United Kingdom,34546.0,41926.71428571429,33991.0,36784.312999999995,7380.71428571429,-555.0,2238.3129999999946,True,True
