,mean_rank
UCLA-SuEIR,3.0
YYG-ParamSearch,3.2
Covid19Sim-Simulator,3.5
IowaStateLW-STEM,3.6
IHME-CurveFit,3.8
USACE-ERDC_SEIR,4.0
