,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,77944.0,2254.6,326823.7,0.0,463.4,27210.9,2315244.1
USACE-ERDC_SEIR,51,139924.7,4713.7,572481.1,5.3,378.7,48696.6,3993738.0
LANL-GrowthRate,51,141611.6,2158.2,633613.5,1.3,109.7,26125.9,4484419.5
Covid19Sim-Simulator,51,149075.6,3666.0,807197.2,0.2,184.7,24142.2,5747479.0
YYG-ParamSearch,51,159416.1,3646.6,705428.0,0.1,163.9,36454.7,4928916.0
CovidAnalytics-DELPHI,51,176048.7,1681.0,506169.3,1.0,306.5,44746.0,3139984.0
IowaStateLW-STEM,49,203529.2,4096.0,772031.6,1.0,506.5,54864.5,5216656.0
UCLA-SuEIR,51,252362.8,3247.1,1065977.4,5.9,339.3,23704.6,7101096.2
Baseline,51,258213.9,8281.0,956428.8,22.2,572.6,56334.3,6398731.6
PSI-DRAFT,51,829882.5,7225.0,3631368.6,0.0,1225.6,46371.6,24561936.0
NotreDame-mobility,51,1128477.9,1361.2,6493100.3,0.3,121.1,43573.9,46037748.9
