,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,106.6,27.7,285.9,0.3,7.3,80.9,1899.5
UMass-MechBayes,51,110.7,25.0,289.4,0.0,5.5,77.0,1957.0
OliverWyman-Navigator,51,112.8,24.8,290.0,0.3,6.5,64.3,1846.5
USACE-ERDC_SEIR,51,123.2,29.5,231.2,0.1,8.8,129.4,1219.1
YYG-ParamSearch,51,131.1,32.5,319.3,0.1,10.6,96.8,1978.3
IHME-CurveFit,51,136.5,45.2,273.8,0.3,12.5,132.7,1645.7
UCLA-SuEIR,51,138.6,23.4,353.8,0.5,9.0,77.2,2184.5
LANL-GrowthRate,51,141.0,28.3,382.4,0.0,8.8,83.0,2534.4
UT-Mobility,51,143.6,52.0,287.9,1.0,14.2,144.2,1881.5
USC-SI_kJalpha,51,158.6,34.7,318.6,0.2,8.4,124.9,1523.3
Covid19Sim-Simulator,51,159.4,40.4,404.4,0.6,15.2,83.2,2378.3
Baseline,51,163.8,41.4,363.7,0.0,14.1,134.2,2171.3
MOBS-GLEAM_COVID,50,164.7,40.6,366.6,0.0,19.1,93.0,2058.8
COVIDhub-baseline,51,166.5,46.3,362.3,1.0,9.9,153.5,2181.4
UA-EpiCovDA,51,170.0,65.0,390.4,0.0,18.5,115.5,2333.0
JHU_IDD-CovidSP,51,171.4,80.1,235.5,0.7,21.4,254.2,1067.4
IowaStateLW-STEM,49,174.5,50.0,339.3,0.0,12.0,155.5,1469.0
NotreDame-mobility,51,178.2,35.9,383.9,0.2,12.2,179.3,2133.7
CU-select,51,186.7,43.0,348.0,0.0,15.5,197.5,2144.0
CovidAnalytics-DELPHI,51,187.0,45.0,377.1,0.0,12.0,161.0,2062.0
Auquan-SEIR,51,198.8,46.0,456.9,2.0,21.5,108.5,2346.0
GT-DeepCOVID,41,217.0,53.2,383.4,1.1,20.9,237.5,2144.6
PSI-DRAFT,51,231.3,53.0,493.3,0.0,9.5,161.2,2401.5
RobertWalraven-ESG,51,371.8,51.2,1073.2,1.2,9.7,231.7,7126.9
MITCovAlliance-SIR,51,385.2,104.3,869.9,0.9,27.0,278.3,5286.0
CovidActNow-SEIR_CAN,51,409.8,76.4,885.0,3.8,23.2,240.5,3959.8
