,mean_rank
UMass-MechBayes,7.7
COVIDhub-ensemble,8.1
USC-SI_kJalpha,8.7
YYG-ParamSearch,9.4
Covid19Sim-Simulator,9.6
LANL-GrowthRate,10.2
UA-EpiCovDA,10.4
Auquan-SEIR,10.7
IHME-CurveFit,11.3
CovidAnalytics-DELPHI,11.5
OliverWyman-Navigator,11.7
COVIDhub-baseline,12.3
USACE-ERDC_SEIR,12.7
IowaStateLW-STEM,12.8
UT-Mobility,12.9
UCLA-SuEIR,12.9
SWC-TerminusCM,13.4
NotreDame-mobility,13.5
PSI-DRAFT,13.6
MOBS-GLEAM_COVID,14.3
MITCovAlliance-SIR,14.4
JHU_IDD-CovidSP,16.9
CU-select,17.0
