,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,192.5,48.3,447.4,0.3,12.0,231.5,2947.3
USACE-ERDC_SEIR,51,200.1,59.8,379.7,0.1,23.1,200.4,2299.1
IHME-CurveFit,51,206.2,70.6,410.6,2.1,15.5,262.1,2727.2
Covid19Sim-Simulator,51,217.1,89.9,414.7,0.5,29.8,221.4,2681.4
YYG-ParamSearch,51,240.0,83.1,423.4,0.7,19.8,289.9,2675.6
UCLA-SuEIR,51,251.2,83.9,543.8,4.9,24.3,204.8,3253.7
IowaStateLW-STEM,49,281.7,77.0,484.1,1.0,39.0,383.0,2823.0
Baseline,51,360.0,110.1,564.0,1.0,37.0,517.7,2931.4
PSI-DRAFT,51,431.3,122.0,1104.7,4.0,44.5,291.8,7321.0
SWC-TerminusCM,51,456.3,124.0,1060.4,1.0,43.0,310.5,6793.0
