,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,141.7,47.5,243.0,0.0,21.5,164.9,1521.6
Covid19Sim-Simulator,51,157.8,60.5,355.9,0.4,13.6,155.1,2397.4
LANL-GrowthRate,51,172.5,46.5,337.8,1.1,10.5,161.2,2117.6
YYG-ParamSearch,51,182.6,60.4,358.6,0.3,12.8,190.9,2220.1
USACE-ERDC_SEIR,51,185.7,68.7,327.9,2.3,19.4,220.7,1998.4
UCLA-SuEIR,51,209.9,57.0,460.9,2.4,18.4,153.3,2664.8
CovidAnalytics-DELPHI,51,216.4,41.0,363.1,1.0,17.5,211.0,1772.0
IowaStateLW-STEM,49,219.2,64.0,398.2,1.0,22.5,233.5,2284.0
Baseline,51,251.8,91.0,445.8,4.7,23.9,237.0,2529.6
NotreDame-mobility,51,315.9,36.9,1024.3,0.5,11.0,208.7,6785.1
PSI-DRAFT,51,355.7,85.0,847.0,0.0,34.8,215.2,4956.0
