,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51.0,88.2,32.7,174.9,0.2,6.6,89.9,1104.1
IHME-CurveFit,51.0,125.2,53.1,202.8,2.7,17.2,122.4,1003.9
YYG-ParamSearch,51.0,125.5,44.2,251.8,0.3,7.2,98.3,1426.9
UT-Mobility,51.0,130.8,62.5,190.8,1.0,27.0,176.2,1193.0
LANL-GrowthRate,51.0,147.5,44.9,323.3,0.2,10.3,139.5,1940.0
OliverWyman-Navigator,51.0,151.2,57.1,227.5,0.3,13.5,205.5,1351.4
Covid19Sim-Simulator,51.0,167.5,37.2,391.6,0.1,11.4,117.8,2397.0
USC-SI_kJalpha,51.0,176.0,46.8,518.9,0.1,10.6,138.8,3577.1
CovidAnalytics-DELPHI,51.0,176.0,52.0,308.6,0.0,16.0,180.0,1585.0
UMass-MechBayes,51.0,180.5,28.0,641.3,0.0,9.0,88.5,4479.0
UCLA-SuEIR,51.0,186.2,47.5,328.8,0.4,18.7,176.3,1660.4
Auquan-SEIR,51.0,196.3,41.0,374.6,0.0,16.5,155.5,1664.0
SWC-TerminusCM,51.0,212.1,64.0,420.7,0.0,19.5,179.0,1951.0
MOBS-GLEAM_COVID,51.0,224.1,76.4,414.1,0.6,22.8,186.6,2038.1
IowaStateLW-STEM,51.0,224.3,43.0,459.0,0.0,9.5,157.0,2144.0
USACE-ERDC_SEIR,51.0,231.9,48.1,442.1,0.7,18.6,236.0,2155.7
UA-EpiCovDA,51.0,251.7,42.0,690.7,0.0,18.5,124.5,4305.0
JHU_IDD-CovidSP,51.0,252.1,155.2,315.3,2.9,60.5,364.3,1718.8
PSI-DRAFT,51.0,265.0,68.0,608.5,0.0,23.5,183.2,3534.5
MITCovAlliance-SIR,51.0,296.8,76.5,496.6,0.7,26.2,313.2,2268.1
Baseline,51.0,310.4,47.3,1020.1,0.0,15.4,184.9,7052.1
COVIDhub-baseline,51.0,330.8,55.2,1052.2,0.0,16.0,184.5,7267.2
NotreDame-mobility,51.0,434.4,60.7,1697.7,1.3,19.8,211.3,11999.9
CU-select,51.0,721.3,190.0,1920.0,0.0,22.0,580.0,12627.0
