,total_deaths_2020-10-11,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Covid19Sim-Simulator,215081,268110.0,301831,53342.0,86750,-33408.0,-38.5%
BPagano-RtDriven,215081,265150.5,301831,50382.5,86750,-36367.5,-41.9%
Baseline,215081,259470.0,301831,44702.0,86750,-42048.0,-48.5%
JHUAPL-Bucky,215081,255475.0,301831,40707.0,86750,-46043.0,-53.1%
STH-3PU,215081,254719.0,301831,39951.0,86750,-46799.0,-53.9%
IowaStateLW-STEM,215081,253550.0,301831,38782.0,86750,-47968.0,-55.3%
UCLA-SuEIR,215081,251990.6,301831,37222.6,86750,-49527.4,-57.1%
