,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Massachusetts,11307,10950.7,9944.5,13030.3,10285.0,,-356.3,-1362.5,1723.3,-1022.0,,False,False,False,
Michigan,11195,8070.3,7828.1,11532.5,7853.0,,-3124.7,-3366.9,337.5,-3342.0,,False,True,False,
Minnesota,4418,2637.6,2941.1,5403.3,2604.0,,-1780.4,-1476.9,985.3,-1814.0,,True,True,False,
Mississippi,4180,5427.3,3843.9,4344.1,4922.0,,1247.3,-336.1,164.1,742.0,,True,True,True,
Missouri,4602,2721.6,2813.8,5510.5,2230.0,,-1880.4,-1788.2,908.5,-2372.0,,True,True,False,
Montana,816,312.0,293.3,106.6,281.0,,-504.0,-522.7,-709.4,-535.0,,False,False,False,
Nebraska,1365,600.0,713.7,1254.4,610.0,,-765.0,-651.3,-110.6,-755.0,,True,True,True,
Nevada,2520,2862.0,2053.9,3800.9,2466.0,,342.0,-466.1,1280.9,-54.0,,False,False,True,
New Hampshire,600,476.6,457.1,548.8,546.0,,-123.4,-142.9,-51.2,-54.0,,False,True,True,
New Jersey,17732,15803.3,16119.3,16424.9,16336.0,,-1928.7,-1612.7,-1307.1,-1396.0,,True,True,True,
New Mexico,1913,1141.4,1027.9,2029.8,1154.0,,-771.6,-885.1,116.8,-759.0,,False,True,True,
New York,35504,33961.3,33247.4,34319.2,33555.0,,-1584.7,-2298.6,-1226.8,-1991.0,,False,True,False,
North Carolina,5796,5084.0,5008.8,7956.1,5070.0,,-712.0,-787.2,2160.1,-726.0,,False,False,False,
North Dakota,1152,231.1,545.7,553.4,286.0,,-920.9,-606.3,-598.6,-866.0,,True,True,True,
Ohio,7477,6372.4,5990.4,8704.8,6044.0,,-1104.6,-1486.6,1227.8,-1433.0,,False,False,False,
Oklahoma,2042,1883.6,1706.2,3330.3,1795.0,,-158.4,-335.8,1288.3,-247.0,,False,False,False,
Oregon,1150,1067.1,805.6,1903.3,701.0,,-82.9,-344.4,753.3,-449.0,,False,False,False,
Pennsylvania,12371,9158.6,8986.1,16021.8,8250.0,,-3212.4,-3384.9,3650.8,-4121.0,,False,False,False,
Rhode Island,1509,1283.7,1127.1,1619.1,1215.0,,-225.3,-381.9,110.1,-294.0,,False,True,False,
South Carolina,4685,5754.7,4601.9,5445.1,4280.0,,1069.7,-83.1,760.1,-405.0,,True,True,True,
South Dakota,1243,256.1,628.5,330.1,323.0,,-986.9,-614.5,-912.9,-920.0,,True,True,True,
Tennessee,5400,4421.3,3390.1,6232.5,3687.0,,-978.7,-2009.9,832.5,-1713.0,,False,True,False,
Texas,24542,27347.0,21577.3,28140.7,27732.0,22802.0,3186.0,-2583.7,3979.7,3571.0,-1359.0,True,False,False,True
Utah,1038,733.9,844.2,1169.1,764.0,,-304.1,-193.8,131.1,-274.0,,True,True,True,
Vermont,95,58.0,63.8,60.3,65.0,,-37.0,-31.2,-34.7,-30.0,,True,True,True,
Virginia,4409,4084.4,3713.4,3113.7,3319.0,,-324.6,-695.6,-1295.3,-1090.0,,False,False,False,
Washington,2941,2529.0,2232.3,5165.8,2474.0,,-413.0,-709.7,2223.8,-468.0,,False,False,False,
West Virginia,966,734.0,539.0,433.2,394.0,,-232.0,-427.0,-532.8,-572.0,,False,False,False,
Wisconsin,4324,1731.1,2008.3,2834.1,1733.0,,-2532.9,-2255.7,-1429.9,-2531.0,,True,True,True,
Wyoming,321,37.0,73.7,34.0,50.0,,-284.0,-247.3,-287.0,-271.0,,True,False,True,
US,298158,276160.9,228202.9,341028.6,255923.0,259771.0,-21599.1,-69557.1,43268.6,-41837.0,-37989.0,False,False,False,False
