,total_deaths_2020-10-18,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Columbia_UNC-SurvCon,220303,283641.7,301831,63967.7,81528,-17560.3,-21.5%
BPagano-RtDriven,220303,282252.4,301831,62578.4,81528,-18949.6,-23.2%
IHME-CurveFit,220303,278009.8,301831,58335.8,81528,-23192.2,-28.4%
QJHong-Encounter,220303,272566.3,301831,52892.3,81528,-28635.7,-35.1%
IBF-TimeSeries,220303,268319.0,301831,48645.0,81528,-32883.0,-40.3%
JHUAPL-Bucky,220303,267227.0,301831,47553.0,81528,-33975.0,-41.7%
USC-SI_kJalpha,220303,266539.0,301831,46865.0,81528,-34663.0,-42.5%
JCB-PRM,220303,264757.6,301831,45083.6,81528,-36444.4,-44.7%
COVIDhub-baseline,220303,258603.1,301831,38929.1,81528,-42598.9,-52.3%
Baseline,220303,258221.1,301831,38547.1,81528,-42980.9,-52.7%
STH-3PU,220303,255658.0,301831,35984.0,81528,-45544.0,-55.9%
Covid19Sim-Simulator,220303,254007.8,301831,34333.8,81528,-47194.2,-57.9%
UCLA-SuEIR,220303,253500.8,301831,33826.8,81528,-47701.2,-58.5%
IowaStateLW-STEM,220303,250747.0,301831,31073.0,81528,-50455.0,-61.9%
WalmartLabsML-LogForecasting,220303,243701.9,301831,24027.9,81528,-57500.1,-70.5%
MITCovAlliance-SIR,220303,,301831,,81528,,
