,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,512.7,299.5,640.3,13.1,123.3,579.7,3523.4
USACE-ERDC_SEIR,51,576.8,248.6,950.2,13.3,89.1,589.4,5177.4
Covid19Sim-Simulator,51,577.5,303.9,771.5,8.8,124.0,684.8,3790.7
USC-SI_kJalpha,51,583.7,368.0,700.0,17.0,125.5,740.0,2987.0
IHME-CurveFit,51,588.2,267.0,794.3,0.8,152.2,700.9,3569.1
JCB-PRM,51,610.0,338.5,789.5,7.2,130.5,839.2,4081.5
BPagano-RtDriven,51,618.3,401.5,626.1,17.5,167.9,766.8,2833.1
COVIDhub-baseline,51,719.4,381.0,885.5,33.1,208.2,848.1,4075.9
Baseline,51,750.3,383.3,896.0,37.0,182.8,903.1,4099.9
IowaStateLW-STEM,49,841.3,476.0,934.4,37.0,281.0,1064.2,3950.0
CovidAnalytics-DELPHI,51,876.2,522.0,992.0,17.0,235.0,1092.0,4217.0
UCLA-SuEIR,51,952.4,657.6,1047.3,13.2,293.8,1131.4,4293.9
Columbia_UNC-SurvCon,51,1052.5,298.0,2132.0,11.0,106.0,1108.5,13192.0
LANL-GrowthRate,51,1061.0,701.6,1140.5,8.1,389.6,1288.2,4698.2
WalmartLabsML-LogForecasting,51,1147.1,768.9,1154.0,7.8,434.9,1497.6,4940.8
