,total_deaths_2020-09-20,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,199531,309853.6,301831,110344.6,102300,8044.6,7.9%
Baseline,199531,263988.1,301831,64479.1,102300,-37820.9,-37.0%
IowaStateLW-STEM,199531,257653.0,301831,58144.0,102300,-44156.0,-43.2%
STH-3PU,199531,252575.0,301831,53066.0,102300,-49234.0,-48.1%
UCLA-SuEIR,199531,238236.5,301831,38727.5,102300,-63572.5,-62.1%
Covid19Sim-Simulator,199531,228509.8,301831,29000.8,102300,-73299.2,-71.7%
