,total_deaths_2020-11-08,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Karlen-pypm,238888,296827.7,298158,59048.7,59270,-221.3,-0.4%
Columbia_UNC-SurvCon,238888,299994.0,298158,62215.0,59270,2945.0,5.0%
Covid19Sim-Simulator,238888,291502.1,298158,53723.1,59270,-5546.9,-9.4%
BPagano-RtDriven,238888,288147.2,298158,50368.2,59270,-8901.8,-15.0%
LANL-GrowthRate,238888,286509.5,298158,48730.5,59270,-10539.5,-17.8%
USC-SI_kJalpha,238888,284962.0,298158,47183.0,59270,-12087.0,-20.4%
QJHong-Encounter,238888,284805.0,298158,47026.0,59270,-12244.0,-20.7%
IBF-TimeSeries,238888,281473.0,298158,43694.0,59270,-15576.0,-26.3%
JCB-PRM,238888,281255.3,298158,43476.3,59270,-15793.7,-26.6%
JHUAPL-Bucky,238888,280861.0,298158,43082.0,59270,-16188.0,-27.3%
CovidAnalytics-DELPHI,238888,272649.0,298158,34870.0,59270,-24400.0,-41.2%
UCLA-SuEIR,238888,271514.9,298158,33735.9,59270,-25534.1,-43.1%
UCM_MESALab-FoGSEIR,238888,270152.0,298158,32373.0,59270,-26897.0,-45.4%
COVIDhub-baseline,238888,269673.4,298158,31894.4,59270,-27375.6,-46.2%
Baseline,238888,269656.4,298158,31877.4,59270,-27392.6,-46.2%
IowaStateLW-STEM,238888,267612.0,298158,29833.0,59270,-29437.0,-49.7%
PSI-DRAFT,238888,267476.5,298158,29697.5,59270,-29572.5,-49.9%
NotreDame-mobility,238888,266189.1,298158,28410.1,59270,-30859.9,-52.1%
JHU_IDD-CovidSP,238888,258956.5,298158,21177.5,59270,-38092.5,-64.3%
WalmartLabsML-LogForecasting,238888,254604.9,298158,16825.9,59270,-42444.1,-71.6%
NotreDame-FRED,238888,,298158,,59270,,
