,count,mean,median,std,min,25%,75%,max
Microsoft-DeepSTIA,50,60.7,38.2,77.6,0.7,10.3,76.7,432.2
MSRA-DeepST,50,61.2,38.2,77.5,0.1,9.9,85.2,426.6
BPagano-RtDriven,51,62.8,37.8,75.5,0.1,11.9,84.4,408.8
Karlen-pypm,51,63.3,32.6,92.1,0.5,12.1,74.0,542.9
LNQ-ens1,51,64.0,32.6,85.0,0.2,16.0,75.6,510.7
LANL-GrowthRate,51,65.3,41.0,81.6,1.0,18.5,79.0,466.0
UChicagoCHATTOPADHYAY-UnIT,51,65.7,24.0,80.6,0.2,9.9,88.6,354.2
GT-DeepCOVID,50,69.1,31.3,101.8,0.0,18.6,72.4,630.2
JCB-PRM,51,69.8,32.5,101.6,0.5,16.7,61.6,518.4
CMU-TimeSeries,51,70.8,44.0,90.5,1.0,17.0,90.0,527.0
DDS-NBDS,51,70.9,35.1,105.8,1.1,13.2,75.1,560.4
Caltech-CS156,51,71.1,41.6,95.2,0.4,17.8,92.5,542.1
COVIDhub-ensemble,51,71.7,34.0,96.7,0.0,14.5,88.5,543.0
UCSD_NEU-DeepGLEAM,50,72.1,40.6,90.8,0.0,13.5,93.5,497.2
IowaStateLW-STEM,49,72.4,51.0,86.5,0.0,15.3,102.5,543.0
CEID-Walk,51,73.0,44.8,90.1,1.9,18.8,91.8,524.6
COVIDhub-baseline,51,74.2,47.0,95.3,1.0,17.5,86.0,547.0
UCLA-SuEIR,51,74.3,53.6,85.3,0.3,26.0,108.4,510.8
JHU_CSSE-DECOM,51,75.2,42.0,97.8,0.0,16.0,81.5,406.0
MIT_CritData-GBCF,51,76.3,39.0,100.4,0.0,12.5,98.5,488.0
MOBS-GLEAM_COVID,50,76.5,50.0,94.6,2.0,12.0,94.7,513.8
OliverWyman-Navigator,51,78.5,37.3,123.2,0.4,16.9,83.4,691.0
Baseline,51,78.6,51.6,108.4,0.1,16.7,87.7,622.0
Geneva-DetGrowth,51,80.5,45.1,102.3,1.5,17.6,101.2,455.2
USC-SI_kJalpha,51,82.3,41.0,106.5,2.0,21.0,93.0,580.0
UMass-MechBayes,51,84.0,47.0,116.2,1.0,16.5,86.0,631.0
JHUAPL-Bucky,51,94.3,43.8,114.4,0.9,15.3,151.9,572.8
SteveMcConnell-CovidComplete,51,95.3,55.0,112.4,0.0,20.0,110.0,514.0
UT-Mobility,51,95.9,53.0,121.4,1.0,23.5,117.2,675.0
epiforecasts-ensemble1,50,96.5,44.0,124.1,0.0,18.0,114.0,558.0
CU-select,51,97.6,56.0,122.4,0.0,19.0,119.0,466.0
UCSB-ACTS,51,98.4,60.0,130.2,2.9,22.5,105.9,574.0
UA-EpiCovDA,51,100.6,45.0,135.3,1.0,15.5,116.5,698.0
RobertWalraven-ESG,50,110.7,63.5,133.6,0.8,34.2,126.4,604.0
Google_Harvard-CPF,51,111.4,50.3,140.1,4.0,19.2,148.1,659.9
CovidAnalytics-DELPHI,51,112.4,68.0,141.8,2.0,19.0,140.0,692.0
Wadhwani_AI-BayesOpt,45,114.3,64.4,136.4,1.2,20.6,135.8,625.3
IHME-CurveFit,51,131.1,88.6,160.6,0.3,26.3,181.1,969.9
PSI-DRAFT,51,131.4,65.0,172.1,0.0,20.5,179.0,701.0
NotreDame-mobility,51,142.3,69.8,192.6,7.4,36.9,128.8,799.2
JHU_IDD-CovidSP,51,158.0,105.8,164.4,0.4,32.6,215.3,607.4
TTU-squider,51,238.6,107.8,461.4,0.4,46.2,296.9,3164.3
WalmartLabsML-LogForecasting,51,262.0,153.3,266.1,4.1,71.7,377.6,951.0
Covid19Sim-Simulator,51,280.6,188.9,277.9,12.7,70.7,349.6,1106.5
Columbia_UNC-SurvCon,51,396.6,239.0,387.5,17.0,144.5,501.5,1542.0
