,total_deaths_2020-10-04,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Covid19Sim-Simulator,209909,242456.6,246811,32735.6,36902,-4166.4,-11.3%
QJHong-Encounter,209909,240875.6,246811,31154.6,36902,-5747.4,-15.6%
USC-SI_kJalpha,209909,240051.0,246811,30330.0,36902,-6572.0,-17.8%
Columbia_UNC-SurvCon,209909,253296.0,246811,43575.0,36902,6673.0,18.1%
JCB-PRM,209909,239936.0,246811,30215.0,36902,-6687.0,-18.1%
Baseline,209909,238801.7,246811,29080.7,36902,-7821.3,-21.2%
COVIDhub-baseline,209909,238742.3,246811,29021.3,36902,-7880.7,-21.4%
JHUAPL-Bucky,209909,238528.1,246811,28807.1,36902,-8094.9,-21.9%
JHU_IDD-CovidSP,209909,238395.3,246811,28674.3,36902,-8227.7,-22.3%
IowaStateLW-STEM,209909,237394.0,246811,27673.0,36902,-9229.0,-25.0%
UCLA-SuEIR,209909,235373.4,246811,25652.4,36902,-11249.6,-30.5%
STH-3PU,209909,234823.0,246811,25102.0,36902,-11800.0,-32.0%
NotreDame-mobility,209909,232965.4,246811,23244.4,36902,-13657.6,-37.0%
BPagano-RtDriven,209909,232416.8,246811,22695.8,36902,-14206.2,-38.5%
CovidAnalytics-DELPHI,209909,229694.0,246811,19973.0,36902,-16929.0,-45.9%
WalmartLabsML-LogForecasting,209909,229146.7,246811,19425.7,36902,-17476.3,-47.4%
PSI-DRAFT,209909,228730.5,246811,19009.5,36902,-17892.5,-48.5%
LANL-GrowthRate,209909,225656.2,246811,15935.2,36902,-20966.8,-56.8%
RobertWalraven-ESG,209909,223024.5,246811,13303.5,36902,-23598.5,-63.9%
NotreDame-FRED,209909,,246811,,36902,,
