,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,71.2,31.0,110.4,0.0,12.5,69.5,603.0
Karlen-pypm,51,76.4,35.0,115.3,0.0,13.0,73.6,542.1
LNQ-ens1,51,77.8,45.9,120.7,0.4,14.3,77.4,650.1
GT-DeepCOVID,46,79.7,32.6,121.1,1.5,14.1,101.1,635.0
MSRA-DeepST,47,81.5,36.3,122.1,2.0,17.0,88.8,629.8
USC-SI_kJalpha,51,82.3,36.0,124.2,1.0,13.0,91.0,576.0
OliverWyman-Navigator,51,84.2,40.1,128.8,1.0,14.0,78.4,580.6
CMU-TimeSeries,51,84.3,31.0,129.6,0.0,13.0,91.0,617.0
COVIDhub-ensemble,51,84.7,46.0,126.0,0.0,15.0,90.0,626.0
Google_Harvard-CPF,51,86.1,34.1,129.0,0.4,12.0,79.9,570.2
Caltech-CS156,51,86.4,40.6,139.4,0.2,10.8,80.5,633.1
SteveMcConnell-CovidComplete,51,86.4,36.0,122.6,1.0,13.5,125.5,557.0
CU-select,51,89.2,65.0,110.1,0.0,10.5,120.5,597.0
IowaStateLW-STEM,49,91.0,52.0,117.6,0.0,17.5,103.0,477.0
LANL-GrowthRate,51,92.5,51.0,135.7,1.0,18.5,82.0,722.0
Columbia_UNC-SurvCon,50,94.4,41.0,134.5,0.0,9.5,130.0,628.0
JCB-PRM,51,94.6,36.0,147.9,1.0,14.9,108.0,625.9
UA-EpiCovDA,51,94.7,43.0,135.9,1.0,11.5,116.5,651.0
MIT_CritData-GBCF,51,94.7,39.0,153.3,0.0,16.5,95.0,624.0
Baseline,51,94.8,48.1,148.7,1.0,15.4,86.9,655.6
Covid19Sim-Simulator,51,94.8,38.4,171.6,0.8,16.4,82.1,981.8
UCSD_NEU-DeepGLEAM,50,95.5,40.8,143.5,1.4,13.9,97.4,665.4
MOBS-GLEAM_COVID,50,96.0,42.5,142.7,1.0,15.7,96.5,667.6
CEID-Walk,51,96.7,45.3,150.5,1.0,13.1,98.7,636.1
COVIDhub-baseline,51,96.9,42.0,153.2,0.0,13.5,102.9,634.9
BPagano-RtDriven,51,97.6,44.8,131.1,1.0,12.5,122.1,566.9
JHUAPL-Bucky,51,98.7,53.0,136.7,0.6,19.8,116.5,630.7
USC-SI_kJalpha_RF,51,98.9,49.1,157.4,0.5,18.5,89.6,614.5
UCSB-ACTS,51,99.0,42.3,142.7,0.2,11.1,118.4,642.3
UT-Mobility,51,103.1,53.0,154.5,0.0,21.5,101.0,722.5
IQVIA_ACOE-STAN,49,105.9,54.0,145.6,1.0,23.5,115.5,608.0
UCLA-SuEIR,51,108.0,40.9,165.8,0.9,19.7,107.5,715.5
DDS-NBDS,51,108.9,55.6,161.8,0.3,21.3,110.8,647.4
CovidAnalytics-DELPHI,51,109.9,60.0,156.9,0.0,21.5,108.5,739.0
UMich-RidgeTfReg,50,109.9,48.2,151.5,0.0,18.6,121.1,566.5
epiforecasts-ensemble1,48,111.4,48.0,176.7,1.5,18.0,108.0,807.0
NotreDame-mobility,51,114.4,47.2,175.7,0.6,15.1,118.5,706.4
JHU_UNC_GAS-StatMechPool,51,115.5,48.0,200.1,0.0,18.5,100.5,1082.0
JHU_CSSE-DECOM,51,118.2,48.0,179.5,1.0,26.0,107.5,792.0
PSI-DRAFT,51,121.1,70.0,160.7,1.0,19.5,139.5,677.0
JHU_IDD-CovidSP,51,148.5,79.6,189.8,0.7,37.6,164.3,799.1
WalmartLabsML-LogForecasting,51,196.1,117.8,233.1,0.6,59.2,228.6,1028.3
RobertWalraven-ESG,51,197.3,115.4,229.3,0.9,46.9,239.6,1057.2
TTU-squider,51,329.9,110.1,612.2,0.0,26.4,395.4,3886.2
