,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Maryland,4293,4439.0,4788.2,4278.7,4132.0,,146.0,495.2,-14.3,-161.0,,False,True,False,
Massachusetts,10293,10083.0,8835.0,10125.6,8976.0,,-210.0,-1458.0,-167.4,-1317.0,,False,True,False,
Michigan,8376,6939.1,7579.3,7433.0,7223.0,,-1436.9,-796.7,-943.0,-1153.0,,True,True,True,
Minnesota,2930,2137.3,2649.3,1897.4,2499.0,,-792.7,-280.7,-1032.6,-431.0,,True,False,True,
Mississippi,3540,3681.3,4269.6,2600.9,2909.0,,141.3,729.6,-939.1,-631.0,,False,False,False,
Missouri,3377,2366.6,5534.1,1659.1,1598.0,,-1010.4,2157.1,-1717.9,-1779.0,,False,False,False,
Montana,514,188.7,601.0,549.3,130.0,,-325.3,87.0,35.3,-384.0,,True,True,False,
Nebraska,779,553.9,876.3,352.9,433.0,,-225.1,97.3,-426.1,-346.0,,True,False,False,
Nevada,1908,2113.6,2500.7,1979.3,1766.0,,205.6,592.7,71.3,-142.0,,False,True,True,
New Hampshire,499,583.4,504.9,454.2,424.0,,84.4,5.9,-44.8,-75.0,,True,True,True,
New Jersey,16548,17071.4,17012.1,17852.6,16032.0,,523.4,464.1,1304.6,-516.0,,True,False,True,
New Mexico,1208,1295.9,1100.6,918.6,816.0,,87.9,-107.4,-289.4,-392.0,,False,False,False,
New York,34010,34770.7,33302.2,35291.0,33195.0,,759.7,-708.8,1280.0,-816.0,,True,False,False,
North Carolina,4756,4433.4,4540.9,3134.8,3584.0,,-322.6,-215.1,-1621.2,-1172.0,,True,False,False,
North Dakota,726,210.0,411.6,222.1,142.0,,-516.0,-314.4,-503.9,-584.0,,True,True,False,
Ohio,5714,5416.0,5685.5,3946.4,4308.0,,-298.0,-28.5,-1767.6,-1406.0,,True,False,False,
Oklahoma,1516,1209.6,1550.5,1821.1,1574.0,,-306.4,34.5,305.1,58.0,,True,True,True,
Oregon,759,748.9,686.6,767.9,444.0,,-10.1,-72.4,8.9,-315.0,,False,True,False,
Pennsylvania,9252,8792.0,8976.4,8122.1,8500.0,,-460.0,-275.6,-1129.9,-752.0,,True,False,False,
Rhode Island,1254,1192.3,1507.8,1090.9,1123.0,,-61.7,253.8,-163.1,-131.0,,False,False,False,
South Carolina,4110,6819.0,3858.5,3545.5,3266.0,,2709.0,-251.5,-564.5,-844.0,,True,True,True,
South Dakota,621,202.3,169.8,259.4,259.0,,-418.7,-451.2,-361.6,-362.0,,False,True,True,
Tennessee,3877,2933.3,5862.3,2140.2,2480.0,,-943.7,1985.3,-1736.8,-1397.0,,False,False,False,
Texas,20283,21948.0,19931.6,19494.3,28124.0,18777.0,2722.0,705.6,268.3,8898.0,-449.0,True,True,False,True
Utah,710,765.6,1058.0,938.6,680.0,,55.6,348.0,228.6,-30.0,,False,False,True,
Vermont,59,56.0,65.2,56.7,56.0,,-3.0,6.2,-2.3,-3.0,,False,True,False,
Virginia,3799,2886.7,3695.2,2728.5,2515.0,,-912.3,-103.8,-1070.5,-1284.0,,True,False,False,
Washington,2493,2357.3,2645.9,3944.9,1920.0,,-99.7,188.9,1487.9,-537.0,,False,False,False,
West Virginia,574,150.6,425.1,125.9,133.0,,-423.4,-148.9,-448.1,-441.0,,True,False,False,
Wisconsin,2739,1653.1,2287.8,1059.2,1286.0,,-1036.9,-402.2,-1630.8,-1404.0,,True,False,False,
Wyoming,144,25.0,144.9,21.5,27.0,,-119.0,0.9,-122.5,-117.0,,True,False,True,
US,246002,248436.6,263121.3,228790.7,217370.0,269612.0,3575.6,18260.3,-16070.3,-27491.0,24751.0,False,False,False,False
