,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,17011.6,961.0,56292.5,0.0,156.5,4830.5,363609.0
Karlen-pypm,51,18869.6,1225.0,53976.6,0.0,167.7,5517.0,293872.4
CU-select,51,19834.4,4225.0,54674.8,0.0,122.5,14520.5,356409.0
LNQ-ens1,51,20317.8,2106.6,68238.1,0.2,203.6,5994.0,422691.0
GT-DeepCOVID,46,20727.4,1062.9,66485.4,2.3,199.6,10217.6,403238.5
MSRA-DeepST,47,21242.9,1317.3,65487.9,4.1,288.9,7888.2,396594.7
IowaStateLW-STEM,49,21830.7,2704.0,50372.1,0.0,306.5,10613.0,227529.0
USC-SI_kJalpha,51,21910.7,1296.0,62624.2,1.0,170.0,8306.0,331776.0
SteveMcConnell-CovidComplete,51,22201.0,1296.0,59016.6,1.0,182.5,15756.5,310249.0
COVIDhub-ensemble,51,22735.4,2116.0,68984.7,0.0,225.0,8125.0,391876.0
OliverWyman-Navigator,51,23361.4,1608.8,68659.5,1.0,197.0,6163.6,337110.0
CMU-TimeSeries,51,23581.3,961.0,67413.5,0.0,170.0,8297.0,380689.0
Google_Harvard-CPF,51,23741.2,1160.6,64747.9,0.2,144.2,6384.5,325087.1
BPagano-RtDriven,51,26364.2,2010.2,64686.5,0.9,156.7,15023.0,321382.4
Caltech-CS156,51,26504.9,1650.6,76239.8,0.0,117.4,6480.8,400802.4
LANL-GrowthRate,51,26608.6,2601.0,82955.9,1.0,344.5,6749.0,521284.0
Columbia_UNC-SurvCon,50,26660.5,1681.0,71844.0,0.0,92.5,16909.0,394384.0
UA-EpiCovDA,51,27082.1,1849.0,72500.6,1.0,138.5,13682.5,423801.0
JHUAPL-Bucky,51,28051.3,2813.0,76072.7,0.4,400.4,13665.9,397820.3
MOBS-GLEAM_COVID,50,29165.4,1809.9,83698.6,1.0,248.5,9305.0,445735.2
UCSD_NEU-DeepGLEAM,50,29301.0,1666.7,83643.5,1.9,193.2,9501.5,442769.4
UCSB-ACTS,51,29757.2,1787.9,80773.2,0.1,124.3,14021.4,412562.3
JCB-PRM,51,30386.2,1296.7,86823.1,1.0,221.0,11673.5,391742.1
Baseline,51,30661.3,2317.7,88195.4,1.0,239.7,7688.2,429773.9
CEID-Walk,51,31572.1,2047.8,89848.3,1.0,173.3,9737.6,404567.2
MIT_CritData-GBCF,51,31995.3,1521.0,90112.5,0.0,272.5,9026.0,389376.0
IQVIA_ACOE-STAN,49,32006.4,2916.0,85502.6,1.0,552.5,13360.5,369664.0
COVIDhub-baseline,51,32384.7,1764.0,93035.4,0.0,182.5,10597.1,403157.1
UT-Mobility,51,34010.3,2809.0,97228.4,0.0,468.5,10301.0,522006.2
USC-SI_kJalpha_RF,51,34069.7,2408.8,95693.3,0.3,342.2,8024.3,377604.9
UMich-RidgeTfReg,50,34575.0,2321.9,80429.8,0.0,348.4,14678.9,320917.5
CovidAnalytics-DELPHI,51,36208.3,3600.0,105380.9,0.0,462.5,11784.5,546121.0
DDS-NBDS,51,37501.4,3087.4,101165.8,0.1,461.5,12343.2,419087.9
Covid19Sim-Simulator,51,37863.4,1471.0,144728.7,0.6,271.9,6733.4,963867.0
UCLA-SuEIR,51,38593.9,1670.2,108476.4,0.8,389.8,11549.0,511932.1
PSI-DRAFT,51,39994.7,4900.0,97264.2,1.0,382.5,19480.5,458329.0
epiforecasts-ensemble1,48,43021.4,2304.0,130283.1,2.3,325.0,11713.0,651249.0
NotreDame-mobility,51,43368.0,2227.1,114322.3,0.4,229.5,14070.5,499041.8
JHU_CSSE-DECOM,51,45563.8,2304.0,130387.8,1.0,676.0,11576.5,627264.0
JHU_UNC_GAS-StatMechPool,51,52574.9,2304.0,181900.4,0.0,342.5,10100.2,1170724.0
JHU_IDD-CovidSP,51,57367.6,6343.1,140623.3,0.5,1423.8,27044.8,638560.8
RobertWalraven-ESG,51,90476.7,13321.8,204490.1,0.8,2206.1,57403.2,1117650.7
WalmartLabsML-LogForecasting,51,91751.5,13865.1,205167.3,0.4,3499.7,52808.7,1057457.9
TTU-squider,51,476277.6,12131.5,2131183.8,0.0,697.2,159892.9,15102496.0
