,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,93.9,55.0,122.8,1.0,18.5,99.0,568.0
OliverWyman-Navigator,51,94.9,48.0,136.8,0.5,17.4,105.9,759.7
USC-SI_kJalpha,51,101.9,39.0,187.7,1.0,20.0,94.5,1174.0
CU-select,51,103.4,60.0,124.9,0.0,17.5,134.5,550.0
LNQ-ens1,51,105.4,55.7,144.3,1.0,19.9,109.8,637.4
MSRA-DeepST,47,105.6,53.3,150.8,0.7,20.4,92.4,641.7
UCSD_NEU-DeepGLEAM,50,107.8,57.6,144.9,2.8,18.7,104.6,642.6
Karlen-pypm,51,109.5,39.3,213.3,0.1,20.3,101.3,1328.7
MOBS-GLEAM_COVID,50,109.6,54.1,146.1,1.0,24.2,120.0,653.4
COVIDhub-ensemble,51,113.7,51.0,156.3,0.0,27.0,115.0,632.0
Google_Harvard-CPF,51,116.6,52.2,163.4,0.1,23.8,126.1,796.8
JHUAPL-Bucky,51,117.9,65.4,199.9,0.4,24.8,137.4,1302.2
UA-EpiCovDA,51,118.1,49.0,184.5,2.0,14.5,131.5,786.0
SteveMcConnell-CovidComplete,51,119.5,49.0,193.6,1.0,22.0,111.5,1057.0
Covid19Sim-Simulator,51,120.5,50.2,198.9,0.6,26.9,104.2,1103.3
JCB-PRM,51,125.3,52.7,212.6,0.8,21.9,93.3,1151.3
GT-DeepCOVID,46,126.3,55.7,155.1,0.8,34.4,148.1,638.2
UT-Mobility,51,130.9,69.0,191.2,0.0,27.5,151.5,885.0
Baseline,51,131.5,61.4,166.0,1.0,38.3,162.4,693.9
COVIDhub-baseline,51,131.5,58.0,164.4,1.0,24.9,165.3,674.3
CMU-TimeSeries,51,135.6,68.0,166.6,1.0,29.0,155.0,749.0
JHU_CSSE-DECOM,51,136.9,51.0,184.3,2.0,31.0,146.5,736.0
CEID-Walk,51,137.8,63.4,167.9,1.0,35.5,180.2,718.0
DDS-NBDS,51,138.8,61.5,188.1,0.8,26.4,155.2,874.3
BPagano-RtDriven,51,140.0,79.7,183.2,0.6,21.1,150.8,752.4
UMich-RidgeTfReg,50,143.3,87.4,163.7,0.7,36.9,142.6,688.8
MIT_CritData-GBCF,51,145.0,62.0,201.0,0.0,27.5,176.5,832.0
IowaStateLW-STEM,49,145.9,91.0,171.8,0.0,34.0,171.5,711.0
Columbia_UNC-SurvCon,51,152.5,54.0,282.1,1.0,22.0,144.5,1601.0
epiforecasts-ensemble1,42,156.3,87.0,224.1,0.0,31.5,172.0,1243.0
CovidAnalytics-DELPHI,51,156.5,92.0,195.0,2.0,29.5,164.0,950.0
NotreDame-mobility,51,166.2,82.5,222.8,1.2,26.9,177.3,843.7
UCLA-SuEIR,51,167.8,92.8,186.7,1.0,41.9,215.8,741.2
LANL-GrowthRate,51,168.6,101.5,226.7,2.1,38.4,167.8,1092.6
JHU_UNC_GAS-StatMechPool,51,170.0,87.0,290.6,1.0,37.2,157.0,1835.5
JHU_IDD-CovidSP,51,183.8,135.8,208.8,0.2,45.1,211.6,923.8
UCSB-ACTS,51,186.0,116.3,225.8,0.9,52.3,198.9,1091.0
PSI-DRAFT,51,189.7,103.0,254.6,1.0,43.5,235.8,1207.5
IHME-CurveFit,51,190.4,100.8,286.5,0.2,32.3,210.8,1693.4
RobertWalraven-ESG,51,253.4,176.9,273.2,1.0,83.6,308.1,1309.8
TTU-squider,51,259.6,128.2,429.2,1.0,30.6,307.1,2193.8
WalmartLabsML-LogForecasting,51,260.2,168.4,279.5,1.1,92.1,284.8,1209.2
USACE-ERDC_SEIR,51,269.2,95.9,412.4,3.6,33.1,267.1,1921.6
