,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,179.8,98.0,220.3,1.0,42.5,171.5,946.0
JHUAPL-Bucky,51,181.4,93.9,232.7,0.4,18.8,204.3,1001.6
Karlen-pypm,51,188.8,96.9,219.2,0.4,38.9,268.4,906.5
JCB-PRM,51,197.4,92.3,237.2,0.6,34.0,226.2,922.1
COVIDhub-baseline,51,203.4,118.2,249.7,1.0,38.5,248.1,1128.6
Covid19Sim-Simulator,51,209.6,121.6,255.6,0.5,44.3,252.2,1081.3
Baseline,51,225.1,124.4,284.2,1.0,68.9,218.6,1241.0
JHU_IDD-CovidSP,51,230.5,146.2,250.7,2.1,57.4,268.7,1065.6
IowaStateLW-STEM,49,241.2,141.0,262.1,1.0,71.5,278.5,1047.0
Columbia_UNC-SurvCon,51,243.0,140.5,286.4,3.4,67.3,319.4,1638.6
CovidAnalytics-DELPHI,51,259.0,167.0,309.2,0.0,67.0,310.5,1314.0
UCLA-SuEIR,51,262.8,189.5,278.8,0.6,61.8,341.8,1106.3
NotreDame-mobility,51,289.4,193.4,320.5,2.0,67.4,393.2,1277.4
BPagano-RtDriven,51,292.1,149.0,311.1,0.4,84.7,459.6,1161.6
PSI-DRAFT,51,313.9,204.0,319.5,1.0,114.5,337.5,1327.0
LANL-GrowthRate,51,315.4,187.1,335.4,2.8,87.1,375.4,1584.7
USACE-ERDC_SEIR,51,359.0,150.8,557.3,2.4,57.5,431.4,3131.2
WalmartLabsML-LogForecasting,51,394.5,262.8,398.9,1.1,118.9,525.5,1614.9
