,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,217767.6,40804.0,436534.7,0.0,6404.0,181066.0,2232036.0
JCB-PRM,51,224355.0,43901.7,424647.6,1.0,5173.2,140738.3,2106390.4
USC-SI_kJalpha,51,243044.6,30276.0,465996.8,1.0,5882.5,233802.5,2253001.0
UCLA-SuEIR,51,263012.7,64099.3,475848.2,0.0,5518.2,257375.3,2230254.7
Covid19Sim-Simulator,51,299498.6,55867.7,632059.6,4.3,5671.3,264175.6,3591545.6
Baseline,51,304897.9,46225.0,637234.5,0.2,9703.1,166216.1,3146569.2
USACE-ERDC_SEIR,51,623186.4,38695.7,1240826.2,49.0,3885.0,326388.2,4736709.7
WalmartLabsML-LogForecasting,51,696349.2,135218.8,1273554.5,1.1,34442.2,747372.3,6518059.1
IHME-CurveFit,51,724833.7,53208.4,2439414.9,0.1,5375.1,251211.2,13603364.9
RobertWalraven-ESG,51,983267.4,141654.4,2467634.6,1.0,47780.2,539496.6,13666182.4
MITCovAlliance-SIR,51,2086415.6,105642.7,10790627.5,41.1,17959.0,439024.8,77126299.1
Columbia_UNC-SurvCon,51,237584002.9,190969.0,1654417440.3,1.0,24182.5,1585117.0,11818733796.0
