,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,2398.4,330.6,5955.1,0.1,36.7,929.9,32761.0
Karlen-pypm,51,2555.1,146.4,6965.4,0.2,24.0,862.1,31684.0
USC-SI_kJalpha,51,2776.0,289.0,6381.6,0.0,30.5,1369.0,31684.0
BPagano-RtDriven,51,2931.2,323.5,5948.0,0.0,87.0,2344.4,23859.1
LNQ-ens1,51,3008.2,162.4,7114.3,0.0,45.3,1870.3,32934.6
Caltech-CS156,51,3216.5,187.0,9096.9,0.0,42.8,1293.7,43752.2
UMass-MechBayes,51,3267.1,169.0,7972.6,0.0,25.0,1865.0,42025.0
UChicagoCHATTOPADHYAY-UnIT,51,3267.2,418.8,6860.1,0.2,51.7,1602.1,32495.9
LANL-GrowthRate,51,3702.3,361.0,9000.5,0.0,64.0,2500.0,54756.0
UCSD_NEU-DeepGLEAM,50,3814.8,241.5,8795.2,0.4,20.7,1185.7,42361.3
IQVIA_ACOE-STAN,49,3839.3,729.0,10534.4,0.0,82.0,2162.5,58081.0
Columbia_UNC-SurvCon,51,3904.7,289.0,10293.2,0.0,36.0,2164.5,51529.0
COVIDhub-ensemble,51,3998.3,196.0,9935.9,0.0,49.0,1609.0,51076.0
MSRA-DeepST,47,4052.7,126.6,10139.7,0.5,31.8,1886.2,51960.1
MOBS-GLEAM_COVID,50,4089.3,214.3,9345.9,0.0,24.0,1067.5,43494.7
CEID-Walk,51,4215.3,430.3,9292.2,0.0,63.9,2784.6,47594.2
COVIDhub-baseline,51,4242.0,324.0,9593.0,0.0,64.0,2500.0,51076.0
Geneva-DetGrowth,51,4284.5,744.7,8723.2,0.0,125.7,2162.9,32187.7
SteveMcConnell-CovidComplete,51,4360.9,169.0,10631.0,0.0,20.5,2256.5,45369.0
CMU-TimeSeries,51,4366.5,484.0,9736.2,0.0,121.0,3092.5,46656.0
Baseline,51,4701.9,625.0,11176.1,0.0,78.6,3187.1,55966.0
RobertWalraven-ESG,51,4821.9,629.5,13144.0,0.2,120.5,3540.9,88072.4
GT-DeepCOVID,45,5017.5,199.2,14968.6,0.1,33.8,1409.3,94217.0
UCLA-SuEIR,51,5203.8,696.8,14206.4,0.0,86.9,3260.6,88457.4
UA-EpiCovDA,51,5206.8,625.0,13083.4,0.0,90.5,3192.5,72361.0
JCB-PRM,51,5225.2,345.6,12487.1,0.0,50.6,2117.3,61385.8
Google_Harvard-CPF,51,5457.1,134.5,11998.6,0.4,34.5,3248.7,59076.9
UT-Mobility,51,5801.9,576.0,12037.7,1.0,56.5,2785.6,54756.0
JHUAPL-Bucky,51,5976.3,1347.5,10775.7,0.0,152.8,5342.9,53364.0
DDS-NBDS,51,6136.3,202.5,15065.3,0.0,69.8,1489.3,67581.1
IowaStateLW-STEM,49,6355.0,961.0,16924.3,0.0,62.6,2305.0,93636.0
USC-SI_kJalpha_RF,51,6615.1,373.0,18375.5,1.7,85.8,2392.1,104620.1
MIT_CritData-GBCF,51,6687.8,625.0,15674.9,0.0,158.5,4121.0,82369.0
UMich-RidgeTfReg,50,6779.9,736.0,15263.2,0.4,101.7,4057.7,70014.7
CU-select,51,7608.7,1681.0,19635.6,0.0,56.5,5041.0,129600.0
CovidAnalytics-DELPHI,51,8711.5,961.0,25806.5,0.0,82.0,4692.5,165649.0
UCSB-ACTS,51,9997.9,815.5,25168.8,0.0,119.8,3884.2,118457.7
JHU_CSSE-DECOM,51,11010.2,225.0,24193.2,0.0,16.0,4374.5,103041.0
Covid19Sim-Simulator,51,11942.2,814.5,25700.8,0.8,210.1,9890.4,108394.9
epiforecasts-ensemble1,47,12327.2,361.0,41793.5,0.0,64.0,3137.0,278784.0
NotreDame-mobility,51,12488.1,1146.3,30910.6,0.0,117.0,3379.0,147029.0
PSI-DRAFT,51,14946.8,900.0,33074.6,0.0,182.5,7234.0,125316.0
JHU_UNC_GAS-StatMechPool,51,15836.6,676.0,63744.7,0.0,81.0,4523.1,444222.2
JHU_IDD-CovidSP,51,17891.2,1840.1,43188.3,0.1,415.8,10367.4,241893.5
WalmartLabsML-LogForecasting,51,29504.9,2694.0,55671.2,0.0,522.4,17339.2,215004.6
TTU-squider,51,419268.3,3087.2,2182954.0,1.1,467.7,71054.6,15528895.8
