,total_deaths_2020-10-25,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
SteveMcConnell-CovidComplete,226115,245760.6,246811,20531.6,20696,-164.4,-0.8%
USC-SI_kJalpha,226115,246120.5,246811,20891.5,20696,195.5,0.9%
BPagano-RtDriven,226115,246285.3,246811,21056.3,20696,360.3,1.7%
Karlen-pypm,226115,246428.9,246811,21199.9,20696,503.9,2.4%
JHUAPL-Bucky,226115,245419.1,246811,20190.1,20696,-505.9,-2.4%
Columbia_UNC-SurvCon,226115,246515.0,246811,21286.0,20696,590.0,2.9%
UA-EpiCovDA,226115,245193.0,246811,19964.0,20696,-732.0,-3.5%
OliverWyman-Navigator,226115,245054.0,246811,19825.0,20696,-871.0,-4.2%
UMass-MechBayes,226115,245051.0,246811,19822.0,20696,-874.0,-4.2%
UCSD_NEU-DeepGLEAM,226115,244934.5,246811,19705.5,20696,-990.5,-4.8%
LNQ-ens1,226115,244638.4,246811,19409.4,20696,-1286.6,-6.2%
UCM_MESALab-FoGSEIR,226115,244515.0,246811,19286.0,20696,-1410.0,-6.8%
CU-select,226115,244477.0,246811,19248.0,20696,-1448.0,-7.0%
IBF-TimeSeries,226115,247753.0,246811,22524.0,20696,1828.0,8.8%
Covid19Sim-Simulator,226115,244075.0,246811,18846.0,20696,-1850.0,-8.9%
MOBS-GLEAM_COVID,226115,243998.1,246811,18769.1,20696,-1926.9,-9.3%
QJHong-Encounter,226115,243646.3,246811,18417.3,20696,-2278.7,-11.0%
JCB-PRM,226115,243644.4,246811,18415.4,20696,-2280.6,-11.0%
UMich-RidgeTfReg,226115,242991.9,246811,17762.9,20696,-2933.1,-14.2%
GT-DeepCOVID,226115,242914.6,246811,17685.6,20696,-3010.4,-14.5%
COVIDhub-ensemble,226115,242440.0,246811,17211.0,20696,-3485.0,-16.8%
MSRA-DeepST,226115,242214.4,246811,16985.4,20696,-3710.6,-17.9%
JHU_CSSE-DECOM,226115,241889.0,246811,16660.0,20696,-4036.0,-19.5%
TTU-squider,226115,249997.8,246811,24768.8,20696,4072.8,19.7%
COVIDhub-baseline,226115,241706.2,246811,16477.2,20696,-4218.8,-20.4%
IHME-CurveFit,226115,241559.6,246811,16330.6,20696,-4365.4,-21.1%
UT-Mobility,226115,241451.5,246811,16222.5,20696,-4473.5,-21.6%
CEID-Walk,226115,241432.6,246811,16203.6,20696,-4492.4,-21.7%
Baseline,226115,241100.4,246811,15871.4,20696,-4824.6,-23.3%
RPI_UW-Mob_Collision,226115,241062.4,246811,15833.4,20696,-4862.6,-23.5%
epiforecasts-ensemble1,226115,240863.0,246811,15634.0,20696,-5062.0,-24.5%
IowaStateLW-STEM,226115,240860.0,246811,15631.0,20696,-5065.0,-24.5%
DDS-NBDS,226115,240786.6,246811,15557.6,20696,-5138.4,-24.8%
MIT_CritData-GBCF,226115,240052.0,246811,14823.0,20696,-5873.0,-28.4%
RobertWalraven-ESG,226115,239851.1,246811,14622.1,20696,-6073.9,-29.3%
UCLA-SuEIR,226115,239536.8,246811,14307.8,20696,-6388.2,-30.9%
CovidAnalytics-DELPHI,226115,238624.0,246811,13395.0,20696,-7301.0,-35.3%
STH-3PU,226115,238397.0,246811,13168.0,20696,-7528.0,-36.4%
NotreDame-mobility,226115,238233.3,246811,13004.3,20696,-7691.7,-37.2%
PSI-DRAFT,226115,237938.5,246811,12709.5,20696,-7986.5,-38.6%
JHU_IDD-CovidSP,226115,237539.2,246811,12310.2,20696,-8385.8,-40.5%
LANL-GrowthRate,226115,236291.8,246811,11062.8,20696,-9633.2,-46.5%
USACE-ERDC_SEIR,226115,255847.4,246811,30618.4,20696,9922.4,47.9%
WalmartLabsML-LogForecasting,226115,235889.0,246811,10660.0,20696,-10036.0,-48.5%
CMU-TimeSeries,226115,,246811,,20696,,
Google_Harvard-CPF,226115,,246811,,20696,,
JHU_UNC_GAS-StatMechPool,226115,,246811,,20696,,
NotreDame-FRED,226115,,246811,,20696,,
UCSB-ACTS,226115,,246811,,20696,,
