,mean_rank
JCB-PRM,4.4
USC-SI_kJalpha,5.2
MITCovAlliance-SIR,5.3
Covid19Sim-Simulator,5.3
IHME-CurveFit,6.3
USACE-ERDC_SEIR,6.4
UCLA-SuEIR,6.5
IowaStateLW-STEM,6.8
Columbia_UNC-SurvCon,7.4
CovidAnalytics-DELPHI,8.2
LANL-GrowthRate,8.4
WalmartLabsML-LogForecasting,9.8
RobertWalraven-ESG,11.1
