,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,23587.6,3025.0,61797.2,1.0,344.5,9805.0,322624.0
CU-select,51,25980.9,3600.0,60707.8,0.0,308.5,18096.5,302500.0
OliverWyman-Navigator,51,27332.1,2299.6,89402.3,0.2,307.6,11207.2,577082.7
LNQ-ens1,51,31521.4,3099.7,84422.2,1.0,395.7,12048.9,406286.6
UCSD_NEU-DeepGLEAM,50,32193.6,3318.4,80189.5,8.0,350.8,10943.8,412947.3
MOBS-GLEAM_COVID,50,32957.1,2926.8,82002.1,1.0,586.3,14430.4,426977.0
MSRA-DeepST,47,33452.4,2838.9,86841.5,0.5,419.5,8548.6,411744.6
COVIDhub-ensemble,51,36886.6,2601.0,90004.5,0.0,729.0,13250.0,399424.0
GT-DeepCOVID,46,39541.8,3107.0,87409.2,0.7,1272.4,22199.6,407311.0
Google_Harvard-CPF,51,39751.7,2722.5,104716.9,0.0,567.0,15917.0,634913.3
COVIDhub-baseline,51,43807.8,3364.0,97470.4,1.0,622.7,27516.4,454678.4
Baseline,51,44304.2,3773.5,106185.8,1.0,1465.8,26411.0,481437.7
USC-SI_kJalpha,51,44942.4,1521.0,196159.0,1.0,401.0,9020.5,1378276.0
CMU-TimeSeries,51,45605.1,4624.0,100581.7,1.0,841.0,24074.0,561001.0
CEID-Walk,51,46614.4,4017.4,103044.0,1.0,1261.5,32483.1,515559.9
UMich-RidgeTfReg,50,46812.3,7637.2,94767.0,0.5,1368.6,20345.3,474392.0
UA-EpiCovDA,51,47332.4,2401.0,134278.2,4.0,212.5,17298.5,617796.0
IowaStateLW-STEM,49,50241.2,8281.0,108879.5,0.0,1192.0,29414.5,505521.0
SteveMcConnell-CovidComplete,51,51044.8,2401.0,170034.0,1.0,485.0,12672.5,1117249.0
JHU_CSSE-DECOM,51,52039.3,2601.0,117214.9,4.0,962.0,21518.5,541696.0
BPagano-RtDriven,51,52508.2,6355.7,124979.7,0.4,466.5,22840.3,566106.6
UT-Mobility,51,52977.2,4761.0,154632.0,0.0,768.5,22952.5,783225.0
JHUAPL-Bucky,51,53097.3,4280.2,240346.3,0.2,619.0,18887.5,1695652.1
Covid19Sim-Simulator,51,53304.9,2517.1,187709.1,0.4,727.7,10863.5,1217350.1
DDS-NBDS,51,53930.4,3777.1,138348.9,0.7,702.0,24420.8,764387.9
Karlen-pypm,51,56609.4,1544.5,255086.8,0.0,414.4,10258.6,1765443.7
JCB-PRM,51,59992.4,2775.6,208600.4,0.7,479.2,8722.0,1325507.8
MIT_CritData-GBCF,51,60629.7,3844.0,147362.0,0.0,756.5,31614.5,692224.0
CovidAnalytics-DELPHI,51,61769.7,8464.0,154334.7,4.0,872.5,26897.0,902500.0
UCLA-SuEIR,51,62323.6,8616.9,126822.0,1.0,1755.7,46553.8,549341.0
epiforecasts-ensemble1,42,73668.7,7569.0,234209.8,0.0,998.5,29600.0,1545049.0
NotreDame-mobility,51,76310.7,6801.3,177653.5,1.5,733.6,32020.6,711851.0
JHU_IDD-CovidSP,51,76509.4,18446.2,168258.8,0.0,2042.5,44976.1,853320.2
LANL-GrowthRate,51,78797.3,10309.3,211057.1,4.5,1477.7,28465.1,1193753.2
UCSB-ACTS,51,84563.4,13519.1,212435.0,0.9,2733.1,39599.6,1190281.0
PSI-DRAFT,51,99536.1,10609.0,265290.5,1.0,1922.5,55654.6,1458056.2
Columbia_UNC-SurvCon,51,101252.6,2916.0,387722.7,1.0,484.0,20922.5,2563201.0
JHU_UNC_GAS-StatMechPool,51,111686.0,7569.0,479096.9,1.0,1390.6,24649.0,3369060.2
IHME-CurveFit,51,116722.1,10163.8,425873.2,0.0,1045.0,44477.6,2867523.2
RobertWalraven-ESG,51,137409.9,31297.1,304305.9,1.0,6989.5,94967.1,1715707.0
WalmartLabsML-LogForecasting,51,144292.6,28346.8,290479.0,1.2,8498.2,81157.5,1462078.0
USACE-ERDC_SEIR,51,239256.0,9193.4,656497.0,12.9,1098.5,71328.9,3692565.9
TTU-squider,51,248022.5,16434.7,836649.0,1.1,937.6,94300.5,4812894.5
