,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,31183.0,4096.0,75256.0,0.0,784.0,20498.0,410881.0
CU-select,51,48522.2,2916.0,166842.2,0.0,552.5,31868.5,1151329.0
Karlen-pypm,51,49650.5,7259.0,120878.4,0.2,750.4,28333.9,605439.6
MSRA-DeepST,47,64740.7,6344.7,138191.2,1.7,1050.9,20536.0,640513.0
LNQ-ens1,51,65800.5,10649.8,163092.8,1.0,3143.9,26777.8,900026.3
UCSD_NEU-DeepGLEAM,50,67516.3,7306.0,153287.6,5.5,379.0,38517.8,897997.8
MOBS-GLEAM_COVID,50,69502.3,7502.6,157229.5,0.0,940.3,45659.3,955724.4
JHUAPL-Bucky,51,70550.3,4222.2,204240.5,0.2,737.9,37120.3,1316917.0
GT-DeepCOVID,48,72530.2,10015.2,143818.4,2.3,1571.7,48596.2,680893.0
Google_Harvard-CPF,51,73841.9,10312.6,166715.4,1.4,1096.1,28798.5,819587.2
COVIDhub-ensemble,51,76812.5,9801.0,158125.8,0.0,1370.0,29241.0,638401.0
JHU_CSSE-DECOM,51,78044.4,4660.6,186190.0,0.0,950.5,27881.6,820355.9
MIT_CritData-GBCF,51,78832.2,5476.0,176238.5,36.0,992.5,38614.5,828100.0
USC-SI_kJalpha,51,80581.1,5776.0,326465.8,1.0,1369.0,13130.5,2193361.0
DDS-NBDS,51,89545.0,8723.5,198936.2,0.1,1455.3,30755.1,920730.4
Baseline,51,90216.5,11327.0,200083.2,1.0,3693.6,43832.3,1120875.9
Covid19Sim-Simulator,51,92331.0,12420.0,207383.9,0.1,2412.2,44179.0,977590.5
JHU_IDD-CovidSP,51,92965.7,23265.4,177673.2,0.1,2426.6,71027.7,792936.8
SteveMcConnell-CovidComplete,51,93103.1,7056.0,254048.8,4.0,756.5,22850.0,1565001.0
IowaStateLW-STEM,49,94622.4,20736.0,184515.0,1.0,4234.0,62306.5,811801.0
JCB-PRM,51,94814.9,9280.1,260293.5,0.1,1451.5,23984.1,1606776.4
UA-EpiCovDA,51,94828.7,9604.0,256705.1,49.0,1373.0,28964.0,1423249.0
OliverWyman-Navigator,51,96753.0,4708.8,480106.4,1.0,894.5,22774.3,3400834.5
UMich-RidgeTfReg,50,98285.5,18336.7,198607.4,1.8,1601.1,53611.8,983193.3
CMU-TimeSeries,51,98443.1,9604.0,216506.7,1.0,1865.0,35952.5,990025.0
RobertWalraven-ESG,51,104411.0,13653.9,226687.6,1.0,2902.6,46637.2,1240661.8
CEID-Walk,51,109017.3,13765.4,279034.1,0.3,1555.1,41631.6,1668455.3
COVIDhub-baseline,51,112155.3,9694.9,304158.9,0.0,2648.0,40588.7,1834268.7
IHME-CurveFit,51,114519.5,9886.5,309147.6,0.1,1549.2,61333.9,1961402.0
Columbia_UNC-SurvCon,50,115745.1,12012.2,314343.0,0.5,2271.7,42157.8,1955159.0
MITCovAlliance-SIR,51,116412.2,17310.2,244308.6,0.2,2682.1,52618.7,1125455.8
UCLA-SuEIR,51,123868.9,29708.0,222433.2,0.4,5094.4,84949.0,960187.8
LANL-GrowthRate,51,124862.0,28160.1,230545.1,2.0,6611.5,89379.7,1025657.2
NotreDame-mobility,51,129182.7,20430.7,263602.3,0.1,6099.9,59368.4,1054876.7
epiforecasts-ensemble1,46,134593.6,11449.0,387771.4,6.4,2034.0,41173.5,2128681.0
UT-Mobility,51,144999.9,16129.0,461539.0,0.0,2652.5,40965.1,2975625.0
BPagano-RtDriven,51,162357.5,11175.7,672492.6,0.6,3738.7,44131.8,4657145.8
PSI-DRAFT,51,167367.0,32041.0,377976.7,0.0,4694.5,115416.5,1995156.2
CovidAnalytics-DELPHI,51,168866.0,30625.0,340861.9,1.0,13988.0,107588.0,1495729.0
WalmartLabsML-LogForecasting,51,204601.7,44830.5,373947.8,1.2,11993.5,161495.2,1665199.4
TTU-squider,51,877370.4,53803.6,3444476.7,1.6,3559.6,259244.7,23675026.8
