,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,202.5,110.2,248.3,0.3,32.2,253.4,897.9
USC-SI_kJalpha,51,207.3,111.0,251.1,1.0,42.5,280.0,995.0
JCB-PRM,51,227.4,130.8,260.2,1.0,45.8,297.1,970.8
COVIDhub-baseline,51,239.5,147.5,270.5,2.0,53.0,332.3,1051.8
Baseline,51,249.7,153.7,271.2,1.0,74.0,306.5,1060.7
Covid19Sim-Simulator,51,252.9,126.8,301.3,0.8,52.1,337.7,1261.1
JHU_IDD-CovidSP,51,260.3,165.0,268.9,3.7,70.9,340.7,1055.0
BPagano-RtDriven,51,260.4,204.3,247.5,0.5,70.0,335.9,1093.4
IowaStateLW-STEM,49,289.9,169.0,310.4,1.0,79.5,397.5,1257.0
UCLA-SuEIR,51,301.1,221.1,308.0,0.3,81.4,385.0,1238.0
CovidAnalytics-DELPHI,51,328.4,219.0,349.1,1.0,82.5,457.5,1420.0
NotreDame-mobility,51,345.9,213.6,423.7,5.2,73.4,380.5,2066.1
PSI-DRAFT,51,362.5,221.0,364.6,1.0,93.5,497.5,1705.0
LANL-GrowthRate,51,398.5,241.0,425.4,1.6,106.8,507.1,2012.6
Columbia_UNC-SurvCon,51,430.0,168.0,739.0,1.0,71.5,499.5,4773.0
WalmartLabsML-LogForecasting,51,457.4,286.2,462.1,1.1,135.5,626.8,1920.9
RobertWalraven-ESG,51,465.7,334.6,416.1,1.0,191.0,614.4,1909.2
