,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,28.6,12.1,42.1,0.5,4.9,29.2,178.0
OliverWyman-Navigator,51,30.2,18.2,39.0,0.3,6.1,30.5,181.0
Caltech-CS156,51,31.7,13.7,47.5,0.1,6.5,36.0,209.2
USC-SI_kJalpha,51,32.6,17.0,41.8,0.0,5.5,37.0,178.0
LNQ-ens1,51,33.0,12.7,44.2,0.1,6.7,43.2,181.5
UMass-MechBayes,51,34.0,13.0,46.4,0.0,5.0,43.0,205.0
BPagano-RtDriven,51,35.4,18.0,41.4,0.1,9.3,48.4,154.5
UCSD_NEU-DeepGLEAM,50,36.1,15.5,50.6,0.6,4.6,34.3,205.8
Columbia_UNC-SurvCon,51,36.5,17.0,51.2,0.0,6.0,46.5,227.0
COVIDhub-ensemble,51,36.6,14.0,52.1,0.0,7.0,40.0,226.0
MSRA-DeepST,47,36.6,11.3,52.6,0.7,5.6,43.4,227.9
UChicagoCHATTOPADHYAY-UnIT,51,37.0,20.5,44.0,0.4,7.2,40.0,180.3
MOBS-GLEAM_COVID,50,37.2,14.6,52.5,0.1,4.9,32.7,208.6
LANL-GrowthRate,51,37.5,19.0,48.4,0.0,8.0,50.0,234.0
SteveMcConnell-CovidComplete,51,37.8,13.0,54.7,0.0,4.5,47.5,213.0
GT-DeepCOVID,45,38.5,14.1,60.1,0.2,5.8,37.5,306.9
IQVIA_ACOE-STAN,49,39.8,27.0,48.0,0.0,9.0,46.5,241.0
COVIDhub-baseline,51,41.2,18.0,50.9,0.0,8.0,50.0,226.0
CEID-Walk,51,41.6,20.7,50.3,0.1,8.0,52.8,218.2
CMU-TimeSeries,51,42.4,22.0,51.2,0.0,11.0,55.5,216.0
JCB-PRM,51,42.4,18.6,59.1,0.0,7.0,46.0,247.8
Google_Harvard-CPF,51,43.2,11.6,60.5,0.6,5.9,56.9,243.1
Baseline,51,43.3,25.0,53.7,0.1,8.9,56.4,236.6
Geneva-DetGrowth,51,43.6,27.3,49.3,0.1,11.2,46.5,179.4
DDS-NBDS,51,44.1,14.2,65.4,0.0,8.3,38.6,260.0
UCLA-SuEIR,51,44.8,26.4,57.1,0.2,9.3,57.0,297.4
RobertWalraven-ESG,51,45.1,25.1,53.3,0.5,11.0,59.4,296.8
UA-EpiCovDA,51,45.5,25.0,56.6,0.0,9.5,56.5,269.0
USC-SI_kJalpha_RF,51,46.5,19.3,67.4,1.3,9.3,48.8,323.5
IowaStateLW-STEM,49,48.3,31.0,64.1,0.0,7.9,48.0,306.0
UT-Mobility,51,48.3,24.0,59.5,1.0,7.5,52.8,234.0
UMich-RidgeTfReg,50,52.0,27.1,64.4,0.6,10.1,63.6,264.6
MIT_CritData-GBCF,51,52.2,25.0,63.5,0.0,12.5,64.0,287.0
JHUAPL-Bucky,51,53.9,36.7,56.0,0.0,12.4,73.1,231.0
CovidAnalytics-DELPHI,51,55.5,31.0,75.8,0.0,9.0,68.5,407.0
CU-select,51,57.0,41.0,66.7,0.0,7.5,71.0,360.0
epiforecasts-ensemble1,47,58.3,19.0,95.4,0.0,8.0,56.0,528.0
UCSB-ACTS,51,58.4,28.6,82.0,0.0,10.9,62.3,344.2
JHU_CSSE-DECOM,51,59.6,15.0,87.2,0.0,4.0,63.5,321.0
JHU_UNC_GAS-StatMechPool,51,63.6,26.0,109.7,0.0,9.0,67.2,666.5
NotreDame-mobility,51,65.4,33.9,91.5,0.0,10.8,58.0,383.4
Covid19Sim-Simulator,51,69.0,28.5,85.6,0.9,14.5,99.3,329.2
PSI-DRAFT,51,74.5,30.0,97.9,0.0,13.5,85.0,354.0
JHU_IDD-CovidSP,51,85.0,42.9,104.3,0.3,20.4,101.7,491.8
WalmartLabsML-LogForecasting,51,110.8,51.9,132.5,0.0,22.9,130.7,463.7
TTU-squider,51,266.5,55.6,596.0,1.0,21.4,265.4,3940.7
