,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,321.2,202.0,341.9,0.0,80.0,425.0,1494.0
JCB-PRM,51,323.4,209.5,349.5,1.0,71.9,374.8,1451.3
USC-SI_kJalpha,51,337.3,174.0,363.1,1.0,76.5,483.5,1501.0
UCLA-SuEIR,51,359.7,253.2,369.1,0.2,74.2,506.9,1493.4
Baseline,51,365.4,215.0,418.1,0.4,98.5,407.5,1773.9
Covid19Sim-Simulator,51,368.8,236.4,408.3,2.1,75.2,513.7,1895.1
IHME-CurveFit,51,467.4,230.7,718.7,0.3,73.1,501.2,3688.3
USACE-ERDC_SEIR,51,487.8,196.7,626.9,7.0,62.2,563.0,2176.4
WalmartLabsML-LogForecasting,51,592.7,367.7,593.2,1.1,184.3,863.2,2553.0
RobertWalraven-ESG,51,653.5,376.4,753.2,1.0,218.6,734.3,3696.8
MITCovAlliance-SIR,51,667.3,325.0,1293.8,6.4,133.8,662.6,8782.2
Columbia_UNC-SurvCon,51,3192.5,437.0,15229.6,1.0,155.5,1259.0,108714.0
