,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
13217,1855,945.0,1119.0,,,,,1053.0,,131.9,1045.5,,1327.5,1172.0,,,449.3,,,-910.0,-736.0,,,,,-802.0,,-1723.1,-809.5,,-527.5,-683.0,,,-1405.7,,,True,,,,,True,,False,True,,True,True,,,False,,
13219,766,310.0,456.0,,,,,445.0,,22.3,155.9,,267.0,534.0,,,228.0,,,-456.0,-310.0,,,,,-321.0,,-743.7,-610.1,,-499.0,-232.0,,,-538.0,,,True,,,,,True,,False,False,,False,True,,,False,,
13221,290,125.0,41.0,,,,,192.0,,23.1,48.6,,107.0,105.0,,,,,,-165.0,-249.0,,,,,-98.0,,-266.9,-241.4,,-183.0,-185.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
13223,2993,2480.0,4803.0,,,,,1965.0,,138.4,1563.0,,2858.5,2833.0,,,1139.8,,,-513.0,1810.0,,,,,-1028.0,,-2854.6,-1430.0,,-134.5,-160.0,,,-1853.2,,,False,,,,,False,,False,False,,True,True,,,False,,
13225,413,230.0,269.0,,,,,288.0,,52.9,147.7,,200.0,420.0,,,,,,-183.0,-144.0,,,,,-125.0,,-360.1,-265.3,,-213.0,7.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
13227,597,395.0,423.0,,,,,531.0,,602.0,203.4,,348.0,530.0,,,,,,-202.0,-174.0,,,,,-66.0,,5.0,-393.6,,-249.0,-67.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
13229,391,100.0,70.0,,,,,92.0,,4.5,49.0,,13.0,330.0,,,63.8,,,-291.0,-321.0,,,,,-299.0,,-386.5,-342.0,,-378.0,-61.0,,,-327.2,,,False,,,,,False,,False,False,,False,True,,,False,,
13231,391,325.0,389.0,,,,,276.0,,18.1,74.6,,394.0,443.0,,,,,,-66.0,-2.0,,,,,-115.0,,-372.9,-316.4,,3.0,52.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
13233,925,875.0,981.0,,,,,799.0,,127.7,246.2,,1063.0,1125.0,,,517.8,,,-50.0,56.0,,,,,-126.0,,-797.3,-678.8,,138.0,200.0,,,-407.2,,,False,,,,,False,,False,False,,False,False,,,False,,
13235,124,75.0,35.0,,,,,117.0,,3.2,30.8,,13.0,143.0,,,,,,-49.0,-89.0,,,,,-7.0,,-120.8,-93.2,,-111.0,19.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
13237,310,95.0,98.0,,,,,276.0,,11.6,124.3,,61.0,254.0,,,,,,-215.0,-212.0,,,,,-34.0,,-298.4,-185.7,,-249.0,-56.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
13239,16,15.0,35.0,,,,,80.0,,0.4,0.8,,15.0,39.0,,,,,,-1.0,19.0,,,,,64.0,,-15.6,-15.2,,-1.0,23.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
13241,505,225.0,173.0,,,,,199.0,,1286.2,111.9,,306.0,352.0,,,,,,-280.0,-332.0,,,,,-306.0,,781.2,-393.1,,-199.0,-153.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
13243,38,5.0,0.0,,,,,104.0,,0.0,5.2,,10.0,55.0,,,,,,-33.0,-38.0,,,,,66.0,,-38.0,-32.8,,-28.0,17.0,,,,,,False,,,,,False,,False,True,,True,True,,,,,
13245,4142,2455.0,2288.0,,,,,2149.0,,513.7,1988.2,,3219.0,3663.0,,,945.1,,,-1687.0,-1854.0,,,,,-1993.0,,-3628.3,-2153.8,,-923.0,-479.0,,,-3196.9,,,False,,,,,False,,False,False,,True,True,,,False,,
13247,1146,645.0,720.0,,,,,858.0,,91.5,786.0,,769.0,850.0,,,296.5,,,-501.0,-426.0,,,,,-288.0,,-1054.5,-360.0,,-377.0,-296.0,,,-849.5,,,True,,,,,True,,False,True,,True,True,,,False,,
13249,66,15.0,0.0,,,,,84.0,,0.3,0.5,,15.0,52.0,,,,,,-51.0,-66.0,,,,,18.0,,-65.7,-65.5,,-51.0,-14.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
13251,74,30.0,0.0,,,,,106.0,,9.9,20.0,,0.0,128.0,,,,,,-44.0,-74.0,,,,,32.0,,-64.1,-54.0,,-74.0,54.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
13253,134,145.0,66.0,,,,,142.0,,32.0,22.2,,264.0,211.0,,,,,,11.0,-68.0,,,,,8.0,,-102.0,-111.8,,130.0,77.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
13255,1144,745.0,863.0,,,,,863.0,,30.3,535.3,,460.0,1116.0,,,356.8,,,-399.0,-281.0,,,,,-281.0,,-1113.7,-608.7,,-684.0,-28.0,,,-787.2,,,True,,,,,True,,False,False,,False,True,,,False,,
13257,694,295.0,147.0,,,,,445.0,,292.0,158.3,,443.0,535.0,,,207.7,,,-399.0,-547.0,,,,,-249.0,,-402.0,-535.7,,-251.0,-159.0,,,-486.3,,,False,,,,,True,,False,False,,True,True,,,False,,
13259,48,15.0,0.0,,,,,101.0,,0.0,20.7,,38.0,49.0,,,,,,-33.0,-48.0,,,,,53.0,,-48.0,-27.3,,-10.0,1.0,,,,,,False,,,,,False,,False,True,,True,True,,,,,
13261,446,95.0,2.0,,,,,367.0,,8.3,58.1,,57.0,301.0,,,98.9,,,-351.0,-444.0,,,,,-79.0,,-437.7,-387.9,,-389.0,-145.0,,,-347.1,,,False,,,,,True,,False,False,,False,True,,,True,,
13263,52,20.0,33.0,,,,,66.0,,1.1,14.3,,2.0,54.0,,,,,,-32.0,-19.0,,,,,14.0,,-50.9,-37.7,,-50.0,2.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
13265,15,5.0,0.0,,,,,41.0,,2.2,3.3,,10.0,16.0,,,,,,-10.0,-15.0,,,,,26.0,,-12.8,-11.7,,-5.0,1.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
13267,287,370.0,170.0,,,,,161.0,,9.8,88.4,,92.0,541.0,,,,,,83.0,-117.0,,,,,-126.0,,-277.2,-198.6,,-195.0,254.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
13269,166,105.0,35.0,,,,,122.0,,3.9,14.6,,97.0,144.0,,,,,,-61.0,-131.0,,,,,-44.0,,-162.1,-151.4,,-69.0,-22.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
13271,105,40.0,53.0,,,,,134.0,,1.0,72.9,,2.0,151.0,,,,,,-65.0,-52.0,,,,,29.0,,-104.0,-32.1,,-103.0,46.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
13273,159,20.0,0.0,,,,,111.0,,0.4,9.0,,21.0,87.0,,,,,,-139.0,-159.0,,,,,-48.0,,-158.6,-150.0,,-138.0,-72.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
13275,764,260.0,348.0,,,,,334.0,,31.0,205.3,,195.0,664.0,,,138.0,,,-504.0,-416.0,,,,,-430.0,,-733.0,-558.7,,-569.0,-100.0,,,-626.0,,,True,,,,,True,,False,False,,False,True,,,False,,
13277,964,575.0,549.0,,,,,406.0,,244.8,223.3,,651.0,904.0,,,258.9,,,-389.0,-415.0,,,,,-558.0,,-719.2,-740.7,,-313.0,-60.0,,,-705.1,,,False,,,,,False,,False,False,,True,True,,,False,,
13279,476,265.0,168.0,,,,,224.0,,104.6,130.4,,206.0,485.0,,,129.5,,,-211.0,-308.0,,,,,-252.0,,-371.4,-345.6,,-270.0,9.0,,,-346.5,,,False,,,,,False,,False,False,,False,True,,,False,,
13281,219,110.0,64.0,,,,,173.0,,191.7,60.1,,37.0,128.0,,,,,,-109.0,-155.0,,,,,-46.0,,-27.3,-158.9,,-182.0,-91.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
13283,84,35.0,0.0,,,,,72.0,,3.0,36.4,,9.0,101.0,,,,,,-49.0,-84.0,,,,,-12.0,,-81.0,-47.6,,-75.0,17.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
13285,992,660.0,606.0,,,,,1017.0,,40.6,445.8,,374.0,1249.0,,,201.0,,,-332.0,-386.0,,,,,25.0,,-951.4,-546.2,,-618.0,257.0,,,-791.0,,,False,,,,,True,,False,False,,False,True,,,False,,
13287,174,95.0,0.0,,,,,71.0,,2.8,22.2,,69.0,137.0,,,,,,-79.0,-174.0,,,,,-103.0,,-171.2,-151.8,,-105.0,-37.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
13289,125,45.0,14.0,,,,,79.0,,7.6,23.9,,18.0,83.0,,,,,,-80.0,-111.0,,,,,-46.0,,-117.4,-101.1,,-107.0,-42.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
13291,319,240.0,131.0,,,,,342.0,,4.2,136.7,,7.0,381.0,,,155.9,,,-79.0,-188.0,,,,,23.0,,-314.8,-182.3,,-312.0,62.0,,,-163.1,,,False,,,,,True,,False,False,,False,True,,,False,,
13293,504,350.0,279.0,,,,,457.0,,23.7,106.6,,654.0,580.0,,,305.3,,,-154.0,-225.0,,,,,-47.0,,-480.3,-397.4,,150.0,76.0,,,-198.7,,,False,,,,,True,,False,False,,True,True,,,False,,
13295,1343,1110.0,1429.0,,,,,1612.0,,924.2,838.5,,1502.0,1384.0,,,680.4,,,-233.0,86.0,,,,,269.0,,-418.8,-504.5,,159.0,41.0,,,-662.6,,,True,,,,,False,,False,False,,True,True,,,False,,
13297,1971,875.0,2833.0,,,,,1063.0,,88.1,676.9,,1041.5,1056.0,,,559.6,,,-1096.0,862.0,,,,,-908.0,,-1882.9,-1294.1,,-929.5,-915.0,,,-1411.4,,,True,,,,,True,,False,False,,True,True,,,False,,
13299,569,450.0,235.0,,,,,238.0,,21.6,227.7,,537.0,732.0,,,249.3,,,-119.0,-334.0,,,,,-331.0,,-547.4,-341.3,,-32.0,163.0,,,-319.7,,,False,,,,,False,,False,False,,True,False,,,False,,
13301,58,65.0,0.0,,,,,51.0,,24.9,3.9,,62.0,94.0,,,,,,7.0,-58.0,,,,,-7.0,,-33.1,-54.1,,4.0,36.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
13303,246,240.0,404.0,,,,,246.0,,24.4,183.2,,162.0,436.0,,,98.5,,,-6.0,158.0,,,,,0.0,,-221.6,-62.8,,-84.0,190.0,,,-147.5,,,False,,,,,True,,False,False,,False,False,,,False,,
13305,459,200.0,40.0,,,,,197.0,,36.2,158.4,,276.5,503.0,,,99.7,,,-259.0,-419.0,,,,,-262.0,,-422.8,-300.6,,-182.5,44.0,,,-359.3,,,False,,,,,False,,False,False,,True,True,,,False,,
13307,21,15.0,0.0,,,,,99.0,,1.4,0.7,,10.0,33.0,,,,,,-6.0,-21.0,,,,,78.0,,-19.6,-20.3,,-11.0,12.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
13309,42,5.0,0.0,,,,,73.0,,0.1,10.7,,25.0,64.0,,,,,,-37.0,-42.0,,,,,31.0,,-41.9,-31.3,,-17.0,22.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
13311,747,620.0,370.0,,,,,393.0,,1067.7,318.9,,928.0,716.0,,,374.9,,,-127.0,-377.0,,,,,-354.0,,320.7,-428.1,,181.0,-31.0,,,-372.1,,,False,,,,,False,,False,False,,False,True,,,False,,
13313,3900,3300.0,3495.0,,,,,2079.0,,3130.7,1967.6,,3316.0,4061.0,,,1592.4,,,-600.0,-405.0,,,,,-1821.0,,-769.3,-1932.4,,-584.0,161.0,,,-2307.6,,,True,,,,,False,,False,False,,True,True,,,False,,
13315,200,110.0,69.0,,,,,76.0,,5.3,16.7,,102.0,143.0,,,,,,-90.0,-131.0,,,,,-124.0,,-194.7,-183.3,,-98.0,-57.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
13317,180,140.0,81.0,,,,,122.0,,97.5,52.9,,128.0,209.0,,,,,,-40.0,-99.0,,,,,-58.0,,-82.5,-127.1,,-52.0,29.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
13319,156,65.0,0.0,,,,,85.0,,75.2,26.4,,31.0,124.0,,,,,,-91.0,-156.0,,,,,-71.0,,-80.8,-129.6,,-125.0,-32.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
13321,326,80.0,49.0,,,,,214.0,,20.1,54.6,,10.0,213.0,,,,,,-246.0,-277.0,,,,,-112.0,,-305.9,-271.4,,-316.0,-113.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
15001,342,285.0,148.0,,,,,,,41.5,1047.8,,253.0,1100.0,,,689.5,,,-57.0,-194.0,,,,,,,-300.5,705.8,,-89.0,758.0,,,347.5,,,False,,,,,,,False,False,,False,False,,,False,,
15003,2861,2225.0,1978.0,,,,,,,563.1,6196.4,,2591.0,4304.0,,,1350.5,,,-636.0,-883.0,,,,,,,-2297.9,3335.4,,-270.0,1443.0,,,-1510.5,,,False,,,,,,,False,False,,True,False,,,False,,
15005,0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,True,,,,,,,True,True,,,,,,,,
15007,51,55.0,119.0,,,,,,,44.3,81.4,,191.0,428.0,,,,,,4.0,68.0,,,,,,,-6.7,30.4,,140.0,377.0,,,,,,False,,,,,,,False,False,,False,False,,,,,
15009,534,250.0,348.0,,,,,,,35.7,768.7,,176.0,821.0,,,,,,-284.0,-186.0,,,,,,,-498.3,234.7,,-358.0,287.0,,,,,,True,,,,,,,False,True,,False,False,,,,,
16001,13094,10330.0,6722.0,,,,,9672.0,,3957.6,8419.7,,7683.0,11277.0,,,2999.1,,,-2764.0,-6372.0,,,,,-3422.0,,-9136.4,-4674.3,,-5411.0,-1817.0,,,-10094.9,,,False,,,,,False,,False,False,,False,True,,,False,,
16003,137,5.0,0.0,,,,,202.0,,2.9,8.7,,1.0,51.0,,,,,,-132.0,-137.0,,,,,65.0,,-134.1,-128.3,,-136.0,-86.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
16005,2283,2305.0,3234.0,,,,,3771.0,,986.6,872.1,,2331.0,3160.0,,,1573.8,,,22.0,951.0,,,,,1488.0,,-1296.4,-1410.9,,48.0,877.0,,,-709.2,,,False,,,,,False,,False,False,,False,False,,,False,,
16007,85,170.0,79.0,,,,,140.0,,132.1,146.3,,182.5,202.0,,,,,,85.0,-6.0,,,,,55.0,,47.1,61.3,,97.5,117.0,,,,,,True,,,,,True,,True,True,,False,False,,,,,
16009,148,175.0,36.0,,,,,314.0,,43.1,113.7,,124.0,228.0,,,,,,27.0,-112.0,,,,,166.0,,-104.9,-34.3,,-24.0,80.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
16011,1090,1625.0,1659.0,,,,,2049.0,,1988.2,749.9,,1686.0,1989.0,,,,,,535.0,569.0,,,,,959.0,,898.2,-340.1,,596.0,899.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
16013,345,580.0,773.0,,,,,462.0,,616.5,171.8,,586.5,687.0,,,257.4,,,235.0,428.0,,,,,117.0,,271.5,-173.2,,241.5,342.0,,,-87.6,,,False,,,,,True,,False,True,,False,False,,,True,,
16015,113,65.0,0.0,,,,,106.0,,19.8,114.1,,43.0,113.0,,,,,,-48.0,-113.0,,,,,-7.0,,-93.2,1.1,,-70.0,0.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
16017,964,525.0,838.0,,,,,679.0,,1206.0,680.3,,686.0,1188.0,,,,,,-439.0,-126.0,,,,,-285.0,,242.0,-283.7,,-278.0,224.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
16019,3470,3575.0,4063.0,,,,,4585.0,,3822.7,1933.7,,4869.0,4916.0,,,1719.0,,,105.0,593.0,,,,,1115.0,,352.7,-1536.3,,1399.0,1446.0,,,-1751.0,,,False,,,,,False,,False,False,,False,False,,,False,,
16021,186,190.0,240.0,,,,,132.0,,23.7,143.0,,47.0,286.0,,,,,,4.0,54.0,,,,,-54.0,,-162.3,-43.0,,-139.0,100.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
16023,43,20.0,0.0,,,,,278.0,,6.1,19.4,,0.0,56.0,,,,,,-23.0,-43.0,,,,,235.0,,-36.9,-23.6,,-43.0,13.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
16025,5,5.0,0.0,,,,,53.0,,0.3,6.4,,14.0,13.0,,,,,,0.0,-5.0,,,,,48.0,,-4.7,1.4,,9.0,8.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
16027,6231,6165.0,5027.0,,,,,4762.0,,5097.0,4074.8,,7665.0,7171.0,,,2248.4,,,-66.0,-1204.0,,,,,-1469.0,,-1134.0,-2156.2,,1434.0,940.0,,,-3982.6,,,False,,,,,False,,False,False,,False,False,,,False,,
16029,94,160.0,70.0,,,,,228.0,,28.1,48.9,,74.0,209.0,,,,,,66.0,-24.0,,,,,134.0,,-65.9,-45.1,,-20.0,115.0,,,,,,True,,,,,False,,True,True,,True,False,,,,,
16031,486,940.0,819.0,,,,,1174.0,,505.6,369.7,,639.0,1094.0,,,804.2,,,454.0,333.0,,,,,688.0,,19.6,-116.3,,153.0,608.0,,,318.2,,,True,,,,,False,,True,True,,True,False,,,True,,
16033,5,10.0,0.0,,,,,85.0,,10.2,2.0,,5.0,19.0,,,,,,5.0,-5.0,,,,,80.0,,5.2,-3.0,,0.0,14.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
16035,442,570.0,0.0,,,,,299.0,,3423.5,349.4,,802.5,549.0,,,,,,128.0,-442.0,,,,,-143.0,,2981.5,-92.6,,360.5,107.0,,,,,,False,,,,,False,,False,True,,False,True,,,,,
16037,68,50.0,,,,,,110.0,,86.0,24.1,,52.0,92.0,,,,,,-18.0,,,,,,42.0,,18.0,-43.9,,-16.0,24.0,,,,,,,,,,,False,,True,False,,True,False,,,,,
16039,506,395.0,439.0,,,,,748.0,,176.7,215.0,,354.0,731.0,,,,,,-111.0,-67.0,,,,,242.0,,-329.3,-291.0,,-152.0,225.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
16041,307,540.0,456.0,,,,,497.0,,3609.8,218.7,,935.0,581.0,,,,,,233.0,149.0,,,,,190.0,,3302.8,-88.3,,628.0,274.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
16043,222,165.0,155.0,,,,,419.0,,202.4,88.5,,175.0,263.0,,,,,,-57.0,-67.0,,,,,197.0,,-19.6,-133.5,,-47.0,41.0,,,,,,False,,,,,False,,True,False,,True,True,,,,,
16045,633,700.0,659.0,,,,,520.0,,3609.5,294.9,,1128.0,765.0,,,,,,67.0,26.0,,,,,-113.0,,2976.5,-338.1,,495.0,132.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
16047,234,365.0,262.0,,,,,492.0,,50.8,154.4,,221.0,507.0,,,,,,131.0,28.0,,,,,258.0,,-183.2,-79.6,,-13.0,273.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
16049,316,705.0,0.0,,,,,523.0,,877.3,257.3,,581.0,663.0,,,,,,389.0,-316.0,,,,,207.0,,561.3,-58.7,,265.0,347.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
16051,665,695.0,669.0,,,,,1053.0,,509.4,343.1,,837.0,1089.0,,,,,,30.0,4.0,,,,,388.0,,-155.6,-321.9,,172.0,424.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
16053,405,820.0,570.0,,,,,1043.0,,241.2,347.3,,701.0,1043.0,,,642.8,,,415.0,165.0,,,,,638.0,,-163.8,-57.7,,296.0,638.0,,,237.8,,,True,,,,,False,,True,True,,True,False,,,True,,
16055,5297,4235.0,4746.0,,,,,5018.0,,2608.2,2661.3,,4211.5,5559.0,,,1566.1,,,-1062.0,-551.0,,,,,-279.0,,-2688.8,-2635.7,,-1085.5,262.0,,,-3730.9,,,True,,,,,True,,False,False,,False,True,,,False,,
16057,544,1125.0,1563.0,,,,,1117.0,,3748.8,576.1,,1301.0,1358.0,,,,,,581.0,1019.0,,,,,573.0,,3204.8,32.1,,757.0,814.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
16059,60,130.0,,,,,,195.0,,29.9,89.0,,106.5,200.0,,,,,,70.0,,,,,,135.0,,-30.1,29.0,,46.5,140.0,,,,,,,,,,,False,,True,True,,True,False,,,,,
16061,161,150.0,58.0,,,,,156.0,,184.7,94.4,,181.5,175.0,,,,,,-11.0,-103.0,,,,,-5.0,,23.7,-66.6,,20.5,14.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
16063,95,175.0,0.0,,,,,126.0,,22.9,16.9,,86.0,196.0,,,,,,80.0,-95.0,,,,,31.0,,-72.1,-78.1,,-9.0,101.0,,,,,,False,,,,,True,,True,True,,True,False,,,,,
16065,1501,1890.0,431.0,,,,,1765.0,,1106.9,419.9,,2307.0,1858.0,,,1733.5,,,389.0,-1070.0,,,,,264.0,,-394.1,-1081.1,,806.0,357.0,,,232.5,,,False,,,,,True,,False,False,,False,True,,,True,,
16067,369,705.0,299.0,,,,,986.0,,410.7,367.5,,543.5,889.0,,,564.9,,,336.0,-70.0,,,,,617.0,,41.7,-1.5,,174.5,520.0,,,195.9,,,True,,,,,False,,True,True,,True,False,,,True,,
16069,949,1875.0,1287.0,,,,,1583.0,,3112.6,556.8,,1728.5,2114.0,,,1450.2,,,926.0,338.0,,,,,634.0,,2163.6,-392.2,,779.5,1165.0,,,501.2,,,True,,,,,True,,False,True,,True,False,,,True,,
16071,127,135.0,0.0,,,,,131.0,,128.3,46.7,,120.0,153.0,,,,,,8.0,-127.0,,,,,4.0,,1.3,-80.3,,-7.0,26.0,,,,,,False,,,,,True,,True,False,,True,False,,,,,
16073,300,385.0,45.0,,,,,145.0,,914.0,146.7,,529.0,408.0,,,,,,85.0,-255.0,,,,,-155.0,,614.0,-153.3,,229.0,108.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
16075,534,565.0,473.0,,,,,547.0,,1097.9,345.2,,782.5,815.0,,,168.2,,,31.0,-61.0,,,,,13.0,,563.9,-188.8,,248.5,281.0,,,-365.8,,,False,,,,,True,,False,False,,False,False,,,False,,
16077,98,115.0,71.0,,,,,264.0,,29.9,37.8,,97.0,201.0,,,,,,17.0,-27.0,,,,,166.0,,-68.1,-60.2,,-1.0,103.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
16079,345,405.0,237.0,,,,,439.0,,637.8,496.8,,297.0,470.0,,,,,,60.0,-108.0,,,,,94.0,,292.8,151.8,,-48.0,125.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
16081,216,245.0,321.0,,,,,285.0,,88.6,84.0,,377.0,304.0,,,,,,29.0,105.0,,,,,69.0,,-127.4,-132.0,,161.0,88.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
16083,1405,3100.0,2452.0,,,,,2991.0,,1035.1,1622.8,,2572.0,3901.0,,,3332.5,,,1695.0,1047.0,,,,,1586.0,,-369.9,217.8,,1167.0,2496.0,,,1927.5,,,True,,,,,True,,True,True,,True,False,,,False,,
16085,229,115.0,0.0,,,,,242.0,,29.5,127.8,,66.0,193.0,,,,,,-114.0,-229.0,,,,,13.0,,-199.5,-101.2,,-163.0,-36.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
16087,296,385.0,115.0,,,,,236.0,,347.0,171.7,,332.0,434.0,,,,,,89.0,-181.0,,,,,-60.0,,51.0,-124.3,,36.0,138.0,,,,,,False,,,,,True,,True,False,,True,False,,,,,
17001,1814,4185.0,2716.0,,,,,2809.0,,4265.6,1973.3,,3039.0,4226.0,,,1256.3,,,2371.0,902.0,,,,,995.0,,2451.6,159.3,,1225.0,2412.0,,,-557.7,,,True,,,,,True,,False,True,,True,False,,,True,,
17003,94,160.0,103.0,,,,,166.0,,95.3,26.4,,115.0,188.0,,,,,,66.0,9.0,,,,,72.0,,1.3,-67.6,,21.0,94.0,,,,,,True,,,,,False,,True,False,,True,False,,,,,
17005,579,520.0,499.0,,,,,619.0,,236.1,174.2,,739.0,647.0,,,,,,-59.0,-80.0,,,,,40.0,,-342.9,-404.8,,160.0,68.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
17007,1453,2370.0,2117.0,,,,,1928.0,,1634.5,1512.3,,2105.0,2404.0,,,1879.8,,,917.0,664.0,,,,,475.0,,181.5,59.3,,652.0,951.0,,,426.8,,,True,,,,,True,,True,True,,True,False,,,True,,
17009,158,295.0,282.0,,,,,292.0,,138.1,63.6,,280.0,293.0,,,,,,137.0,124.0,,,,,134.0,,-19.9,-94.4,,122.0,135.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
17011,808,1570.0,1672.0,,,,,1204.0,,1480.2,651.1,,1481.5,1755.0,,,518.3,,,762.0,864.0,,,,,396.0,,672.2,-156.9,,673.5,947.0,,,-289.7,,,False,,,,,True,,True,True,,True,False,,,True,,
17013,149,275.0,130.0,,,,,249.0,,346.5,117.4,,385.5,267.0,,,,,,126.0,-19.0,,,,,100.0,,197.5,-31.6,,236.5,118.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
17015,334,475.0,377.0,,,,,565.0,,183.0,166.1,,371.5,530.0,,,,,,141.0,43.0,,,,,231.0,,-151.0,-167.9,,37.5,196.0,,,,,,True,,,,,False,,False,False,,True,False,,,,,
17017,628,805.0,81.0,,,,,429.0,,564.6,338.3,,1857.0,787.0,,,,,,177.0,-547.0,,,,,-199.0,,-63.4,-289.7,,1229.0,159.0,,,,,,False,,,,,False,,True,False,,False,True,,,,,
17019,3414,5625.0,4589.0,,,,,6637.0,,2258.5,4783.5,,5766.0,5166.0,,,2788.5,,,2211.0,1175.0,,,,,3223.0,,-1155.5,1369.5,,2352.0,1752.0,,,-625.5,,,True,,,,,False,,True,True,,False,True,,,True,,
17021,777,1325.0,1655.0,,,,,1457.0,,655.2,421.0,,926.0,1463.0,,,600.7,,,548.0,878.0,,,,,680.0,,-121.8,-356.0,,149.0,686.0,,,-176.3,,,False,,,,,False,,True,True,,True,False,,,True,,
17023,432,555.0,594.0,,,,,642.0,,195.4,174.7,,521.0,614.0,,,,,,123.0,162.0,,,,,210.0,,-236.6,-257.3,,89.0,182.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
17025,458,775.0,783.0,,,,,495.0,,1630.9,501.7,,1592.0,638.0,,,,,,317.0,325.0,,,,,37.0,,1172.9,43.7,,1134.0,180.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
