,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,3046305501.6,345354325.5,8620061049.3,397785.2,32666358.4,1144539283.2,49067888363.1
BPagano-RtDriven,51,3102386953.7,680763397.8,8456177565.9,1588081.4,41737645.8,2228624734.3,57015897473.6
UVA-Ensemble,51,3991596710.4,481500813.9,13521439524.4,13552.8,84837441.1,2389740798.5,93366694643.7
LANL-GrowthRate,51,4624859354.6,231891984.0,25485541787.4,3364.0,14030355.2,903631218.1,182352912784.0
DDS-NBDS,51,4690465878.5,388257058.2,17763408799.9,102136.0,26933248.8,1440122312.0,122407199122.2
OneQuietNight-ML,51,4696777711.3,198049329.0,25757751892.7,5184.0,18256806.5,1364311325.0,184401536400.0
Karlen-pypm,51,5053555044.9,447948759.0,14781639129.2,113165.0,27350061.0,2865449454.6,95572176756.2
COVIDhub-ensemble,51,5527733215.6,188348176.0,31722391728.5,116281.0,32478842.5,1042981364.5,227129449561.0
JHU_CSSE-DECOM,51,5658211152.7,336428964.0,30814356502.6,100.0,17611172.5,1506923124.5,220704523264.0
LNQ-ens1,51,5874776827.4,105925775.2,31697920245.8,42794.7,24328625.0,1657402306.3,226697049552.8
Google_Harvard-CPF,51,6446105813.9,332062353.5,21875336260.3,17589.3,43991417.6,2309639771.7,145420004930.1
UCLA-SuEIR,51,6503723605.8,489428000.3,28748138645.4,76694.2,38338343.5,2113795863.7,203873887298.1
RobertWalraven-ESG,51,6916720450.4,251404173.8,28931267987.2,821270.9,62075067.4,2823822930.9,204893606778.1
JHU_IDD-CovidSP,51,7013438687.1,198803514.1,40329131385.5,1316.2,28138307.0,1011080836.1,288590143181.1
MSRA-DeepST,50,7033358353.6,163888313.5,41827793578.6,10701.9,29140334.0,682974588.3,298834716387.1
JCB-PRM,51,7102119106.2,561439358.6,22867169279.3,9156.6,147309036.8,3057775293.5,153581303364.1
IowaStateLW-STEM,49,7194720110.9,242642929.0,42039227346.6,81225.0,28524490.5,1698159104.5,301125465001.0
CU-select,51,7219997367.2,226141444.0,39874750721.6,79524.0,14666476.5,1216471694.5,284906142756.0
Covid19Sim-Simulator,51,7330106088.8,260370856.8,40648756898.1,719.6,53321823.1,1419682340.7,291094225030.2
CEID-Walk,51,7393159896.5,188149395.2,40546849203.9,38994.0,46724048.2,1915920448.7,290101645583.3
COVIDhub-baseline,51,7482971840.5,193794241.0,42502357580.7,84100.0,42463512.5,1884185430.5,304301173225.0
USC-SI_kJalpha,51,8280179918.4,194184225.0,47375092958.9,37636.0,44909642.0,1151728912.0,338535458244.0
CovidAnalytics-DELPHI,51,9387853712.4,1045422889.0,17681561304.9,327184.0,69719262.5,8861786666.5,85308973929.0
USACE-ERDC_SEIR,51,10112702064.0,1456400379.0,42732595782.0,117140.9,158552713.5,4683991610.0,301577756736.5
UCSB-ACTS,51,17794851956.9,2253643263.1,36873308945.0,194140.1,176575373.4,11204760601.1,210793068274.3
TTU-squider,51,28651111709.7,1499125030.0,122174211603.8,415799.3,124142377.6,6845644138.9,852766181971.6
