,count,mean,median,std,min,25%,75%,max
CU-select,51,3613.3,1634.0,6905.0,3.0,315.0,4118.0,37807.0
COVIDhub-baseline,51,4004.5,2276.0,4946.0,17.0,999.0,4452.0,26166.0
UChicagoCHATTOPADHYAY-UnIT,51,4147.4,2328.8,6221.2,25.0,763.1,4519.3,34550.4
CEID-Walk,51,4222.9,2465.3,5538.1,22.7,1104.2,4415.0,30202.3
LNQ-ens1,51,4292.4,1668.2,9287.2,22.9,915.2,3750.2,62090.6
USC-SI_kJalpha,51,4295.5,2368.0,6872.0,67.0,1036.5,4333.5,42287.0
UCLA-SuEIR,51,4339.8,2607.4,5695.2,96.8,900.2,4906.0,27481.6
COVIDhub-ensemble,51,4486.2,2544.0,7339.6,14.0,967.5,4706.5,45498.0
OneQuietNight-ML,51,4499.5,2049.0,7793.6,113.0,1039.5,4505.0,45082.0
Covid19Sim-Simulator,51,4727.4,2950.4,5583.5,16.4,1237.2,6338.5,23452.1
LANL-GrowthRate,51,4865.1,1161.5,15226.5,6.0,487.2,4272.0,106640.5
IowaStateLW-STEM,49,5034.2,3875.0,5766.5,67.0,1896.0,5578.0,33594.0
Microsoft-DeepSTIA,50,5044.9,2752.6,6367.6,153.1,1357.9,6624.6,34244.0
RobertWalraven-ESG,50,5232.7,2947.3,9158.8,62.1,947.9,6245.1,59106.5
Geneva-DetGrowth,51,5369.3,2136.2,12049.9,3.6,669.9,4939.2,80177.1
JHU_CSSE-DECOM,50,5687.4,2878.0,11282.3,19.0,1281.0,5936.0,78852.8
JHU_IDD-CovidSP,51,6073.9,2491.4,15390.9,80.6,741.0,5496.3,107182.5
JHU_UNC_GAS-StatMechPool,51,6760.9,1664.0,17379.7,29.5,803.0,4367.8,101521.5
CovidAnalytics-DELPHI,51,6782.0,2642.0,18217.9,34.0,1149.5,5916.5,129414.0
BPagano-RtDriven,51,7077.2,4039.0,12225.8,52.4,1700.3,7152.5,83135.5
OliverWyman-Navigator,51,7115.5,4136.0,7702.8,86.0,2177.0,8437.0,39413.0
JHUAPL-Bucky,51,7302.5,2343.0,20472.5,46.2,782.8,4954.6,137888.1
UMich-RidgeTfReg,50,7497.7,3595.0,18446.7,47.6,1450.9,7561.5,131740.4
IEM_MED-CovidProject,51,7993.8,3433.6,20905.5,28.5,711.9,6299.2,123526.7
UCSB-ACTS,51,8087.5,4676.6,9070.6,108.2,2211.3,10628.7,38025.7
JCB-PRM,51,8128.3,4874.2,10697.3,43.2,2318.1,9260.2,58119.6
TTU-squider,51,8172.1,4727.7,10378.3,23.7,1716.8,11141.4,56038.4
Karlen-pypm,51,8322.4,3870.8,15718.9,83.4,1022.8,8642.4,104454.4
DDS-NBDS,51,9480.2,1742.1,26445.0,10.1,810.5,4064.7,140147.2
Google_Harvard-CPF,51,9845.4,5392.7,18245.0,59.9,2141.8,9363.4,119400.5
Wadhwani_AI-BayesOpt,44,10124.9,6155.1,13985.1,46.7,2084.4,11366.2,78852.8
UVA-Ensemble,51,20463.6,5742.1,71919.5,99.0,2254.1,14946.8,515177.2
