,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
18117,701,272.0,,,,,404.0,,559.6,,149.0,-429.0,,,,,-297.0,,-141.4,,-552.0,,,,,True,,True,,False
18119,1010,184.0,,,,,317.0,,335.6,,423.0,-826.0,,,,,-693.0,,-674.4,,-587.0,,,,,True,,True,,True
18121,859,256.0,,,,,313.0,,883.0,,132.0,-603.0,,,,,-546.0,,24.0,,-727.0,,,,,True,,True,,False
18123,680,1040.0,,,,,327.0,,4034.0,,486.0,360.0,,,,,-353.0,,3354.0,,-194.0,,,,,True,,False,,True
18125,503,312.0,,,,,226.0,,588.7,,97.0,-191.0,,,,,-277.0,,85.7,,-406.0,,,,,False,,True,,False
18127,8439,4816.0,,,,,3610.0,,12922.0,2291.1,4940.0,-3623.0,,,,,-4829.0,,4483.0,-6147.9,-3499.0,,,,,False,,False,False,True
18129,952,656.0,,,,,390.0,,1376.9,,18.0,-296.0,,,,,-562.0,,424.9,,-934.0,,,,,False,,False,,False
18131,622,272.0,,,,,300.0,,1070.5,,198.0,-350.0,,,,,-322.0,,448.5,,-424.0,,,,,True,,False,,False
18133,1521,552.0,,,,,657.0,,953.2,,295.0,-969.0,,,,,-864.0,,-567.8,,-1226.0,,,,,True,,True,,False
18135,1294,1032.0,,,,,596.0,,2365.9,,760.0,-262.0,,,,,-698.0,,1071.9,,-534.0,,,,,False,,False,,False
18137,1822,688.0,,,,,557.0,,1439.5,,730.0,-1134.0,,,,,-1265.0,,-382.5,,-1092.0,,,,,False,,True,,True
18139,812,560.0,,,,,342.0,,2103.5,,388.0,-252.0,,,,,-470.0,,1291.5,,-424.0,,,,,False,,False,,False
18141,13252,8560.0,,,,,6856.0,,8626.8,5298.8,14345.0,-4692.0,,,,,-6396.0,,-4625.2,-7953.2,1093.0,,,,,False,,True,False,True
18143,1245,560.0,,,,,478.0,,798.3,,512.0,-685.0,,,,,-767.0,,-446.7,,-733.0,,,,,False,,True,,False
18145,2212,1080.0,,,,,980.0,,2708.5,,479.0,-1132.0,,,,,-1232.0,,496.5,,-1733.0,,,,,False,,True,,False
18147,924,440.0,,,,,230.0,,1024.4,,101.0,-484.0,,,,,-694.0,,100.4,,-823.0,,,,,False,,True,,False
18149,997,616.0,,,,,701.0,,1719.0,,329.0,-381.0,,,,,-296.0,,722.0,,-668.0,,,,,True,,False,,False
18151,1789,760.0,,,,,963.0,,1111.4,,432.0,-1029.0,,,,,-826.0,,-677.6,,-1357.0,,,,,True,,True,,False
18153,1114,344.0,,,,,448.0,,589.9,,145.0,-770.0,,,,,-666.0,,-524.1,,-969.0,,,,,True,,True,,False
18155,369,104.0,,,,,171.0,,237.3,,66.0,-265.0,,,,,-198.0,,-131.7,,-303.0,,,,,True,,True,,False
18157,10005,4680.0,,,,,3496.0,,7066.3,4280.6,6132.0,-5325.0,,,,,-6509.0,,-2938.7,-5724.4,-3873.0,,,,,False,,True,False,True
18159,730,168.0,,,,,307.0,,273.4,,159.0,-562.0,,,,,-423.0,,-456.6,,-571.0,,,,,True,,True,,False
18161,345,152.0,,,,,102.0,,384.1,,177.0,-193.0,,,,,-243.0,,39.1,,-168.0,,,,,False,,True,,True
18163,8140,4632.0,,,,,3642.0,,6450.6,7290.4,2933.0,-3508.0,,,,,-4498.0,,-1689.4,-849.6,-5207.0,,,,,False,,True,True,False
18165,874,320.0,,,,,328.0,,2390.7,,89.0,-554.0,,,,,-546.0,,1516.7,,-785.0,,,,,True,,False,,False
18167,5993,2760.0,,,,,2308.0,,3945.7,1529.8,1327.0,-3233.0,,,,,-3685.0,,-2047.3,-4463.2,-4666.0,,,,,False,,True,False,False
18169,1990,928.0,,,,,725.0,,2079.8,,817.0,-1062.0,,,,,-1265.0,,89.8,,-1173.0,,,,,False,,True,,False
18171,371,208.0,,,,,143.0,,1048.6,,89.0,-163.0,,,,,-228.0,,677.6,,-282.0,,,,,False,,False,,False
18173,2794,1416.0,,,,,1122.0,,2062.7,1281.3,1747.0,-1378.0,,,,,-1672.0,,-731.3,-1512.7,-1047.0,,,,,False,,True,False,True
18175,936,336.0,,,,,482.0,,534.1,,191.0,-600.0,,,,,-454.0,,-401.9,,-745.0,,,,,True,,True,,False
18177,3337,2848.0,,,,,1569.0,,6877.2,2165.4,1507.0,-489.0,,,,,-1768.0,,3540.2,-1171.6,-1830.0,,,,,False,,False,False,False
18179,1316,808.0,,,,,775.0,,1294.3,,531.0,-508.0,,,,,-541.0,,-21.7,,-785.0,,,,,False,,True,,False
18181,1532,696.0,,,,,544.0,,959.0,,442.0,-836.0,,,,,-988.0,,-573.0,,-1090.0,,,,,False,,True,,False
18183,1810,664.0,,,,,833.0,,1266.9,,528.0,-1146.0,,,,,-977.0,,-543.1,,-1282.0,,,,,True,,True,,False
19001,361,520.0,,,,,136.0,,1339.4,,112.0,159.0,,,,,-225.0,,978.4,,-249.0,,,,,False,,False,,False
19003,165,56.0,,,,,66.0,,317.4,,16.0,-109.0,,,,,-99.0,,152.4,,-149.0,,,,,True,,False,,False
19005,714,544.0,,,,,446.0,,727.6,,165.0,-170.0,,,,,-268.0,,13.6,,-549.0,,,,,False,,True,,False
19007,669,400.0,,,,,355.0,,323.0,,223.0,-269.0,,,,,-314.0,,-346.0,,-446.0,,,,,False,,False,,False
19009,172,400.0,,,,,114.0,,311.5,,83.0,228.0,,,,,-58.0,,139.5,,-89.0,,,,,True,,True,,True
19011,1257,1072.0,,,,,625.0,,1857.8,,146.0,-185.0,,,,,-632.0,,600.8,,-1111.0,,,,,False,,False,,False
19013,6191,6536.0,,,,,3715.0,,5367.7,2184.1,1081.0,345.0,,,,,-2476.0,,-823.3,-4006.9,-5110.0,,,,,False,,False,False,False
19015,1032,560.0,,,,,720.0,,571.1,,317.0,-472.0,,,,,-312.0,,-460.9,,-715.0,,,,,True,,True,,False
19017,1456,848.0,,,,,619.0,,972.8,,199.0,-608.0,,,,,-837.0,,-483.2,,-1257.0,,,,,False,,True,,False
19019,869,736.0,,,,,602.0,,1347.4,,225.0,-133.0,,,,,-267.0,,478.4,,-644.0,,,,,False,,False,,False
19021,1297,832.0,,,,,839.0,,409.0,243.1,1506.0,-465.0,,,,,-458.0,,-888.0,-1053.9,209.0,,,,,True,,False,False,True
19023,817,496.0,,,,,306.0,,770.9,,216.0,-321.0,,,,,-511.0,,-46.1,,-601.0,,,,,False,,True,,False
19025,819,360.0,,,,,279.0,,701.3,,85.0,-459.0,,,,,-540.0,,-117.7,,-734.0,,,,,False,,True,,False
19027,1075,1032.0,,,,,732.0,,1519.0,572.9,21.0,-43.0,,,,,-343.0,,444.0,-502.1,-1054.0,,,,,False,,False,False,False
19029,544,736.0,,,,,285.0,,1589.8,,165.0,192.0,,,,,-259.0,,1045.8,,-379.0,,,,,False,,False,,False
19031,811,720.0,,,,,392.0,,2232.3,,223.0,-91.0,,,,,-419.0,,1421.3,,-588.0,,,,,False,,False,,False
19033,2654,1880.0,,,,,1449.0,,2214.5,666.6,14.0,-774.0,,,,,-1205.0,,-439.5,-1987.4,-2640.0,,,,,False,,True,False,False
19035,749,400.0,,,,,451.0,,393.0,,103.0,-349.0,,,,,-298.0,,-356.0,,-646.0,,,,,True,,False,,False
19037,625,344.0,,,,,332.0,,470.0,,130.0,-281.0,,,,,-293.0,,-155.0,,-495.0,,,,,False,,True,,False
19039,282,184.0,,,,,210.0,,412.9,,30.0,-98.0,,,,,-72.0,,130.9,,-252.0,,,,,True,,False,,False
19041,924,528.0,,,,,916.0,,652.2,,150.0,-396.0,,,,,-8.0,,-271.8,,-774.0,,,,,True,,True,,False
19043,793,1128.0,,,,,513.0,,2676.0,,283.0,335.0,,,,,-280.0,,1883.0,,-510.0,,,,,True,,False,,False
19045,2420,1272.0,,,,,1454.0,,1517.9,488.3,1269.0,-1148.0,,,,,-966.0,,-902.1,-1931.7,-1151.0,,,,,True,,True,False,False
19047,665,384.0,,,,,633.0,,349.0,135.2,15.0,-281.0,,,,,-32.0,,-316.0,-529.8,-650.0,,,,,True,,False,False,False
19049,4019,2280.0,,,,,1780.0,,1482.5,994.3,975.0,-1739.0,,,,,-2239.0,,-2536.5,-3024.7,-3044.0,,,,,False,,False,False,False
19051,428,224.0,,,,,175.0,,386.7,,168.0,-204.0,,,,,-253.0,,-41.3,,-260.0,,,,,False,,True,,False
19053,242,184.0,,,,,149.0,,377.8,,5.0,-58.0,,,,,-93.0,,135.8,,-237.0,,,,,False,,False,,False
19055,734,840.0,,,,,592.0,,1622.1,,206.0,106.0,,,,,-142.0,,888.1,,-528.0,,,,,False,,False,,False
19057,1850,1912.0,,,,,1855.0,,2812.7,998.5,424.0,62.0,,,,,5.0,,962.7,-851.5,-1426.0,,,,,True,,False,False,False
19059,834,864.0,,,,,743.0,,840.2,,138.0,30.0,,,,,-91.0,,6.2,,-696.0,,,,,False,,True,,False
19061,4680,5200.0,,,,,3293.0,,5761.1,1878.5,616.0,520.0,,,,,-1387.0,,1081.1,-2801.5,-4064.0,,,,,False,,False,False,False
19063,519,328.0,,,,,349.0,,318.2,,59.0,-191.0,,,,,-170.0,,-200.8,,-460.0,,,,,True,,False,,False
19065,890,568.0,,,,,701.0,,764.6,,330.0,-322.0,,,,,-189.0,,-125.4,,-560.0,,,,,True,,True,,False
19067,773,400.0,,,,,441.0,,394.3,,216.0,-373.0,,,,,-332.0,,-378.7,,-557.0,,,,,True,,False,,False
19069,464,208.0,,,,,231.0,,127.2,,535.0,-256.0,,,,,-233.0,,-336.8,,71.0,,,,,True,,False,,True
19071,235,176.0,,,,,108.0,,413.8,,5.0,-59.0,,,,,-127.0,,178.8,,-230.0,,,,,False,,False,,False
19073,425,192.0,,,,,162.0,,109.3,,103.0,-233.0,,,,,-263.0,,-315.7,,-322.0,,,,,False,,False,,False
19075,682,520.0,,,,,252.0,,664.9,,188.0,-162.0,,,,,-430.0,,-17.1,,-494.0,,,,,False,,True,,False
19077,504,344.0,,,,,206.0,,525.6,,98.0,-160.0,,,,,-298.0,,21.6,,-406.0,,,,,False,,True,,False
19079,933,280.0,,,,,401.0,,314.1,,100.0,-653.0,,,,,-532.0,,-618.9,,-833.0,,,,,True,,True,,False
19081,741,744.0,,,,,222.0,,868.2,,135.0,3.0,,,,,-519.0,,127.2,,-606.0,,,,,False,,False,,False
19083,891,544.0,,,,,412.0,,666.8,,14.0,-347.0,,,,,-479.0,,-224.2,,-877.0,,,,,False,,True,,False
19085,666,680.0,,,,,347.0,,1167.5,,243.0,14.0,,,,,-319.0,,501.5,,-423.0,,,,,False,,False,,False
19087,1273,960.0,,,,,482.0,,968.3,718.6,12.0,-313.0,,,,,-791.0,,-304.7,-554.4,-1261.0,,,,,False,,True,False,False
19089,400,192.0,,,,,242.0,,264.0,,69.0,-208.0,,,,,-158.0,,-136.0,,-331.0,,,,,True,,True,,False
19091,545,576.0,,,,,288.0,,626.6,,99.0,31.0,,,,,-257.0,,81.6,,-446.0,,,,,False,,False,,False
19093,437,456.0,,,,,228.0,,322.0,,102.0,19.0,,,,,-209.0,,-115.0,,-335.0,,,,,False,,False,,False
19095,646,632.0,,,,,336.0,,660.5,,280.0,-14.0,,,,,-310.0,,14.5,,-366.0,,,,,False,,False,,False
19097,1004,1216.0,,,,,584.0,,2400.4,,63.0,212.0,,,,,-420.0,,1396.4,,-941.0,,,,,False,,False,,False
19099,1537,1560.0,,,,,861.0,,1300.0,773.0,554.0,23.0,,,,,-676.0,,-237.0,-764.0,-983.0,,,,,False,,False,False,False
19101,696,320.0,,,,,381.0,,1199.4,,135.0,-376.0,,,,,-315.0,,503.4,,-561.0,,,,,True,,False,,False
19103,4634,3040.0,,,,,2623.0,,1997.3,2052.6,81.0,-1594.0,,,,,-2011.0,,-2636.7,-2581.4,-4553.0,,,,,False,,False,False,False
19105,2000,1024.0,,,,,685.0,,831.1,,406.0,-976.0,,,,,-1315.0,,-1168.9,,-1594.0,,,,,False,,False,,False
19107,562,376.0,,,,,260.0,,460.2,,171.0,-186.0,,,,,-302.0,,-101.8,,-391.0,,,,,False,,True,,False
19109,962,400.0,,,,,468.0,,657.3,,219.0,-562.0,,,,,-494.0,,-304.7,,-743.0,,,,,True,,True,,False
19111,1735,992.0,,,,,739.0,,975.6,,403.0,-743.0,,,,,-996.0,,-759.4,,-1332.0,,,,,False,,False,,False
19113,9866,8600.0,,,,,4968.0,,8061.4,3168.3,3762.0,-1266.0,,,,,-4898.0,,-1804.6,-6697.7,-6104.0,,,,,False,,False,False,False
19115,485,320.0,,,,,200.0,,303.2,,59.0,-165.0,,,,,-285.0,,-181.8,,-426.0,,,,,False,,False,,False
19117,315,144.0,,,,,287.0,,209.5,,77.0,-171.0,,,,,-28.0,,-105.5,,-238.0,,,,,True,,True,,False
19119,632,400.0,,,,,468.0,,413.6,,8.0,-232.0,,,,,-164.0,,-218.4,,-624.0,,,,,True,,True,,False
19121,530,256.0,,,,,293.0,,387.3,,238.0,-274.0,,,,,-237.0,,-142.7,,-292.0,,,,,True,,True,,False
19123,885,736.0,,,,,554.0,,1232.7,,227.0,-149.0,,,,,-331.0,,347.7,,-658.0,,,,,False,,False,,False
19125,1498,1088.0,,,,,791.0,,1330.2,,458.0,-410.0,,,,,-707.0,,-167.8,,-1040.0,,,,,False,,True,,False
19127,1733,1704.0,,,,,1176.0,,1147.7,571.5,115.0,-29.0,,,,,-557.0,,-585.3,-1161.5,-1618.0,,,,,False,,False,False,False
19129,806,528.0,,,,,310.0,,1485.7,,617.0,-278.0,,,,,-496.0,,679.7,,-189.0,,,,,False,,False,,True
19131,690,328.0,,,,,210.0,,1153.2,,14.0,-362.0,,,,,-480.0,,463.2,,-676.0,,,,,False,,False,,False
19133,275,192.0,,,,,259.0,,138.1,,106.0,-83.0,,,,,-16.0,,-136.9,,-169.0,,,,,True,,False,,False
19135,334,160.0,,,,,180.0,,136.7,,43.0,-174.0,,,,,-154.0,,-197.3,,-291.0,,,,,True,,False,,False
19137,508,296.0,,,,,168.0,,522.1,,182.0,-212.0,,,,,-340.0,,14.1,,-326.0,,,,,False,,True,,False
19139,1898,1304.0,,,,,903.0,,1665.9,462.3,481.0,-594.0,,,,,-995.0,,-232.1,-1435.7,-1417.0,,,,,False,,True,False,False
19141,764,1392.0,,,,,707.0,,1801.1,,1182.0,628.0,,,,,-57.0,,1037.1,,418.0,,,,,True,,False,,True
19143,290,352.0,,,,,221.0,,527.7,,33.0,62.0,,,,,-69.0,,237.7,,-257.0,,,,,False,,False,,False
19145,903,344.0,,,,,306.0,,964.7,,129.0,-559.0,,,,,-597.0,,61.7,,-774.0,,,,,False,,True,,False
19147,444,280.0,,,,,312.0,,323.5,,17.0,-164.0,,,,,-132.0,,-120.5,,-427.0,,,,,True,,True,,False
19149,1480,1520.0,,,,,1127.0,,1160.2,556.6,17.0,40.0,,,,,-353.0,,-319.8,-923.4,-1463.0,,,,,False,,False,False,False
19151,424,304.0,,,,,136.0,,268.0,,81.0,-120.0,,,,,-288.0,,-156.0,,-343.0,,,,,False,,False,,False
19153,20117,12856.0,,,,,12164.0,,9081.7,4811.3,4735.0,-7261.0,,,,,-7953.0,,-11035.3,-15305.7,-15382.0,,,,,False,,False,False,False
19155,4562,2464.0,,,,,2015.0,,2969.6,1888.4,796.0,-2098.0,,,,,-2547.0,,-1592.4,-2673.6,-3766.0,,,,,False,,True,False,False
19157,662,448.0,,,,,408.0,,443.3,,298.0,-214.0,,,,,-254.0,,-218.7,,-364.0,,,,,False,,False,,False
19159,249,120.0,,,,,81.0,,107.8,,66.0,-129.0,,,,,-168.0,,-141.2,,-183.0,,,,,False,,False,,False
19161,594,296.0,,,,,329.0,,332.4,,277.0,-298.0,,,,,-265.0,,-261.6,,-317.0,,,,,True,,True,,False
19163,8655,5592.0,,,,,4393.0,,8257.9,1834.5,124.0,-3063.0,,,,,-4262.0,,-397.1,-6820.5,-8531.0,,,,,False,,True,False,False
19165,503,432.0,,,,,282.0,,432.7,,132.0,-71.0,,,,,-221.0,,-70.3,,-371.0,,,,,False,,True,,False
19167,1648,1848.0,,,,,2011.0,,1429.8,678.9,1719.0,200.0,,,,,363.0,,-218.2,-969.1,71.0,,,,,False,,False,False,True
19169,3648,1928.0,,,,,2081.0,,1371.8,1650.9,122.0,-1720.0,,,,,-1567.0,,-2276.2,-1997.1,-3526.0,,,,,True,,False,False,False
19171,699,824.0,,,,,350.0,,681.0,,13.0,125.0,,,,,-349.0,,-18.0,,-686.0,,,,,False,,True,,False
19173,260,304.0,,,,,95.0,,301.5,,64.0,44.0,,,,,-165.0,,41.5,,-196.0,,,,,False,,True,,False
19175,721,448.0,,,,,308.0,,954.2,,6.0,-273.0,,,,,-413.0,,233.2,,-715.0,,,,,False,,True,,False
19177,248,216.0,,,,,162.0,,297.0,,86.0,-32.0,,,,,-86.0,,49.0,,-162.0,,,,,False,,False,,False
19179,1414,968.0,,,,,1103.0,,741.1,399.7,309.0,-446.0,,,,,-311.0,,-672.9,-1014.3,-1105.0,,,,,True,,False,False,False
19181,2264,1400.0,,,,,1045.0,,1548.5,616.4,840.0,-864.0,,,,,-1219.0,,-715.5,-1647.6,-1424.0,,,,,False,,True,False,False
19183,1098,544.0,,,,,425.0,,712.8,,227.0,-554.0,,,,,-673.0,,-385.2,,-871.0,,,,,False,,True,,False
19185,202,352.0,,,,,134.0,,307.4,,130.0,150.0,,,,,-68.0,,105.4,,-72.0,,,,,True,,True,,True
19187,2294,1744.0,,,,,1375.0,,1682.9,637.8,77.0,-550.0,,,,,-919.0,,-611.1,-1656.2,-2217.0,,,,,False,,False,False,False
19189,555,488.0,,,,,236.0,,684.6,,61.0,-67.0,,,,,-319.0,,129.6,,-494.0,,,,,False,,False,,False
19191,807,568.0,,,,,522.0,,652.7,,266.0,-239.0,,,,,-285.0,,-154.3,,-541.0,,,,,False,,True,,False
19193,4408,4224.0,,,,,4268.0,,3204.2,1512.2,79.0,-184.0,,,,,-140.0,,-1203.8,-2895.8,-4329.0,,,,,True,,False,False,False
19195,342,136.0,,,,,131.0,,197.8,,62.0,-206.0,,,,,-211.0,,-144.2,,-280.0,,,,,False,,True,,False
19197,708,584.0,,,,,331.0,,487.0,,832.0,-124.0,,,,,-377.0,,-221.0,,124.0,,,,,False,,False,,False
20001,470,0.0,,,,,164.0,,120.6,,0.0,-470.0,,,,,-306.0,,-349.4,,-470.0,,,,,True,,True,,False
20003,278,288.0,,,,,151.0,,268.1,,56.0,10.0,,,,,-127.0,,-9.9,,-222.0,,,,,False,,True,,False
20005,641,200.0,,,,,263.0,,71.8,,35.0,-441.0,,,,,-378.0,,-569.2,,-606.0,,,,,True,,False,,False
20007,185,168.0,,,,,69.0,,1670.2,,70.0,-17.0,,,,,-116.0,,1485.2,,-115.0,,,,,False,,False,,False
20009,1303,592.0,,,,,646.0,,479.3,,350.0,-711.0,,,,,-657.0,,-823.7,,-953.0,,,,,True,,False,,False
20011,527,0.0,,,,,299.0,,126.6,,0.0,-527.0,,,,,-228.0,,-400.4,,-527.0,,,,,True,,True,,False
20013,719,360.0,,,,,163.0,,419.9,,124.0,-359.0,,,,,-556.0,,-299.1,,-595.0,,,,,False,,True,,False
20015,3325,1192.0,,,,,772.0,,2351.4,,783.0,-2133.0,,,,,-2553.0,,-973.6,,-2542.0,,,,,False,,True,,False
20017,119,136.0,,,,,41.0,,322.7,,38.0,17.0,,,,,-78.0,,203.7,,-81.0,,,,,False,,False,,False
20019,111,32.0,,,,,51.0,,47.5,,90.0,-79.0,,,,,-60.0,,-63.5,,-21.0,,,,,True,,True,,True
20021,884,480.0,,,,,612.0,,660.2,,148.0,-404.0,,,,,-272.0,,-223.8,,-736.0,,,,,True,,True,,False
20023,129,72.0,,,,,97.0,,95.8,,7.0,-57.0,,,,,-32.0,,-33.2,,-122.0,,,,,True,,True,,False
20025,108,40.0,,,,,60.0,,36.7,,12.0,-68.0,,,,,-48.0,,-71.3,,-96.0,,,,,True,,False,,False
20027,493,144.0,,,,,139.0,,1401.2,,36.0,-349.0,,,,,-354.0,,908.2,,-457.0,,,,,False,,False,,False
20029,663,400.0,,,,,171.0,,1641.1,,153.0,-263.0,,,,,-492.0,,978.1,,-510.0,,,,,False,,False,,False
20031,296,152.0,,,,,109.0,,90.9,,62.0,-144.0,,,,,-187.0,,-205.1,,-234.0,,,,,False,,False,,False
20033,118,0.0,,,,,51.0,,10.0,,0.0,-118.0,,,,,-67.0,,-108.0,,-118.0,,,,,True,,True,,False
20035,1745,496.0,,,,,512.0,,504.2,,454.0,-1249.0,,,,,-1233.0,,-1240.8,,-1291.0,,,,,True,,True,,False
20037,1632,520.0,,,,,855.0,,1469.8,,54.0,-1112.0,,,,,-777.0,,-162.2,,-1578.0,,,,,True,,True,,False
20039,100,360.0,,,,,77.0,,641.1,,31.0,260.0,,,,,-23.0,,541.1,,-69.0,,,,,True,,False,,True
20041,780,440.0,,,,,256.0,,806.8,,227.0,-340.0,,,,,-524.0,,26.8,,-553.0,,,,,False,,True,,False
20043,458,112.0,,,,,106.0,,323.7,,10.0,-346.0,,,,,-352.0,,-134.3,,-448.0,,,,,False,,True,,False
20045,3182,1320.0,,,,,1452.0,,1091.3,1099.2,946.0,-1862.0,,,,,-1730.0,,-2090.7,-2082.8,-2236.0,,,,,True,,False,False,False
20047,149,120.0,,,,,51.0,,162.4,,36.0,-29.0,,,,,-98.0,,13.4,,-113.0,,,,,False,,True,,False
20049,81,0.0,,,,,33.0,,10.3,,0.0,-81.0,,,,,-48.0,,-70.7,,-81.0,,,,,True,,True,,False
20051,1681,792.0,,,,,1001.0,,839.2,,413.0,-889.0,,,,,-680.0,,-841.8,,-1268.0,,,,,True,,True,,False
20053,682,968.0,,,,,120.0,,2298.2,,34.0,286.0,,,,,-562.0,,1616.2,,-648.0,,,,,False,,False,,False
20055,2268,1680.0,,,,,1967.0,,1587.7,1322.2,0.0,-588.0,,,,,-301.0,,-680.3,-945.8,-2268.0,,,,,True,,False,False,False
20057,1548,872.0,,,,,2099.0,,672.9,1930.1,0.0,-676.0,,,,,551.0,,-875.1,382.1,-1548.0,,,,,True,,False,True,False
20059,1000,432.0,,,,,382.0,,652.2,,191.0,-568.0,,,,,-618.0,,-347.8,,-809.0,,,,,False,,True,,False
20061,1049,72.0,,,,,573.0,,250.7,,7.0,-977.0,,,,,-476.0,,-798.3,,-1042.0,,,,,True,,True,,False
20063,130,184.0,,,,,69.0,,220.7,,0.0,54.0,,,,,-61.0,,90.7,,-130.0,,,,,False,,False,,False
20065,144,8.0,,,,,47.0,,20.6,,44.0,-136.0,,,,,-97.0,,-123.4,,-100.0,,,,,True,,True,,True
20067,431,368.0,,,,,259.0,,176.2,,0.0,-63.0,,,,,-172.0,,-254.8,,-431.0,,,,,False,,False,,False
20069,297,112.0,,,,,118.0,,124.0,,29.0,-185.0,,,,,-179.0,,-173.0,,-268.0,,,,,True,,True,,False
20071,46,0.0,,,,,62.0,,317.8,,0.0,-46.0,,,,,16.0,,271.8,,-46.0,,,,,True,,False,,False
20073,292,184.0,,,,,91.0,,537.9,,70.0,-108.0,,,,,-201.0,,245.9,,-222.0,,,,,False,,False,,False
20075,113,32.0,,,,,96.0,,42.8,,4.0,-81.0,,,,,-17.0,,-70.2,,-109.0,,,,,True,,True,,False
20077,239,120.0,,,,,93.0,,135.7,,31.0,-119.0,,,,,-146.0,,-103.3,,-208.0,,,,,False,,True,,False
20079,1795,808.0,,,,,394.0,,1111.6,,460.0,-987.0,,,,,-1401.0,,-683.4,,-1335.0,,,,,False,,True,,False
20081,178,0.0,,,,,193.0,,13.4,,0.0,-178.0,,,,,15.0,,-164.6,,-178.0,,,,,True,,True,,False
20083,117,24.0,,,,,44.0,,39.5,,10.0,-93.0,,,,,-73.0,,-77.5,,-107.0,,,,,True,,True,,False
20085,639,232.0,,,,,160.0,,329.7,,55.0,-407.0,,,,,-479.0,,-309.3,,-584.0,,,,,False,,True,,False
20087,787,248.0,,,,,196.0,,348.7,,150.0,-539.0,,,,,-591.0,,-438.3,,-637.0,,,,,False,,True,,False
20089,109,8.0,,,,,54.0,,34.5,,0.0,-101.0,,,,,-55.0,,-74.5,,-109.0,,,,,True,,True,,False
20091,20910,10008.0,,,,,5565.0,,7860.9,5070.2,7087.0,-10902.0,,,,,-15345.0,,-13049.1,-15839.8,-13823.0,,,,,False,,False,False,False
20093,506,160.0,,,,,97.0,,536.5,,35.0,-346.0,,,,,-409.0,,30.5,,-471.0,,,,,False,,True,,False
20095,384,136.0,,,,,86.0,,348.9,,28.0,-248.0,,,,,-298.0,,-35.1,,-356.0,,,,,False,,True,,False
20097,64,0.0,,,,,40.0,,553.6,,0.0,-64.0,,,,,-24.0,,489.6,,-64.0,,,,,True,,False,,False
20099,1265,320.0,,,,,462.0,,633.1,,95.0,-945.0,,,,,-803.0,,-631.9,,-1170.0,,,,,True,,True,,False
20101,90,48.0,,,,,39.0,,149.7,,17.0,-42.0,,,,,-51.0,,59.7,,-73.0,,,,,False,,False,,False
20103,2136,664.0,,,,,1192.0,,620.9,853.2,220.0,-1472.0,,,,,-944.0,,-1515.1,-1282.8,-1916.0,,,,,True,,False,True,False
20105,161,24.0,,,,,44.0,,119.6,,5.0,-137.0,,,,,-117.0,,-41.4,,-156.0,,,,,True,,True,,False
20107,348,56.0,,,,,135.0,,58.0,,145.0,-292.0,,,,,-213.0,,-290.0,,-203.0,,,,,True,,True,,True
20109,143,0.0,,,,,68.0,,21.9,,0.0,-143.0,,,,,-75.0,,-121.1,,-143.0,,,,,True,,True,,False
20111,1878,712.0,,,,,639.0,,475.3,296.3,249.0,-1166.0,,,,,-1239.0,,-1402.7,-1581.7,-1629.0,,,,,False,,False,False,False
20113,1767,656.0,,,,,349.0,,1044.5,,289.0,-1111.0,,,,,-1418.0,,-722.5,,-1478.0,,,,,False,,True,,False
20115,459,112.0,,,,,123.0,,96.4,,82.0,-347.0,,,,,-336.0,,-362.6,,-377.0,,,,,True,,False,,False
20117,714,96.0,,,,,126.0,,83.2,,135.0,-618.0,,,,,-588.0,,-630.8,,-579.0,,,,,True,,False,,True
20119,214,40.0,,,,,101.0,,28.6,,38.0,-174.0,,,,,-113.0,,-185.4,,-176.0,,,,,True,,False,,False
20121,1065,432.0,,,,,452.0,,376.2,,115.0,-633.0,,,,,-613.0,,-688.8,,-950.0,,,,,True,,False,,False
20123,320,8.0,,,,,107.0,,35.0,,1.0,-312.0,,,,,-213.0,,-285.0,,-319.0,,,,,True,,True,,False
20125,1263,400.0,,,,,680.0,,118.5,,175.0,-863.0,,,,,-583.0,,-1144.5,,-1088.0,,,,,True,,False,,False
20127,304,72.0,,,,,67.0,,75.9,,41.0,-232.0,,,,,-237.0,,-228.1,,-263.0,,,,,False,,True,,False
20129,139,120.0,,,,,106.0,,137.1,,42.0,-19.0,,,,,-33.0,,-1.9,,-97.0,,,,,False,,True,,False
20131,952,456.0,,,,,163.0,,1374.4,,116.0,-496.0,,,,,-789.0,,422.4,,-836.0,,,,,False,,True,,False
