,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,66952.4,324.0,1298944.0,0.0,36.0,2401.0,65431921.0
OneQuietNight-ML,3135,80393.6,625.0,1018361.6,0.0,100.0,4489.0,33709636.0
LNQ-ens1,3140,83482.3,323.5,1385701.9,0.0,34.8,2377.0,46117306.0
CEID-Walk,3141,93111.0,621.2,1531101.3,0.0,69.3,4591.6,68433958.4
COVIDhub-baseline,3141,93616.9,625.0,1705881.0,0.0,64.0,4356.0,85266756.0
IowaStateLW-STEM,3103,156070.7,1296.0,2821350.5,0.0,144.0,9604.0,135955600.0
OliverWyman-Navigator,3051,163148.3,1521.0,1801121.8,0.0,169.0,11025.0,62236321.0
UChicagoCHATTOPADHYAY-UnIT,3093,169468.8,703.8,5030210.6,0.0,140.7,4073.0,273395642.7
CU-select,3074,239479.9,729.0,5561901.9,0.0,99.1,5329.0,239011600.0
PandemicCentral-USCounty,3074,258555.5,783.7,7600147.3,0.0,111.7,6195.1,418528237.1
FAIR-NRAR,3137,325905.5,489.5,11050186.0,0.0,41.8,4936.8,610884294.2
LANL-GrowthRate,3110,496183.6,484.0,13812204.9,0.0,64.0,3600.0,680557656.2
JHU_IDD-CovidSP,3141,631908.5,595.0,26098120.5,0.0,55.6,5259.6,1455260490.5
JHUAPL-Bucky,3141,1122804.1,842.4,31618419.6,0.0,89.2,7617.2,1632408772.3
UVA-Ensemble,3131,13036977.1,1428.9,394532548.1,0.0,125.3,14401.8,15306667626.0
Google_Harvard-CPF,3140,153219539.5,1000.9,8416585884.6,0.0,102.9,8695.3,471663849589.5
