,mean_rank
CU-select,4.1
JHU_IDD-CovidSP,5.0
LANL-GrowthRate,5.3
COVIDhub-baseline,5.4
JCB-PRM,5.4
USACE-ERDC_SEIR,5.8
IowaStateLW-STEM,5.8
BPagano-RtDriven,6.3
UCLA-SuEIR,8.1
JHUAPL-Bucky,8.5
USC-SI_kJalpha,8.7
CovidAnalytics-DELPHI,9.6
