,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,40373198.0,6066369.0,109105848.3,289.0,1215801.0,20357993.0,684659556.0
CEID-Walk,51,48269731.9,7673382.0,141764623.5,514.7,1378647.8,19604336.5,912179348.1
UCLA-SuEIR,51,50893693.8,8043933.6,140939596.3,9373.5,871236.1,24101407.2,755240039.0
Covid19Sim-Simulator,51,53288086.3,8772747.8,120400173.2,268.2,1770991.5,40206191.0,550002260.7
UChicagoCHATTOPADHYAY-UnIT,51,55427378.8,6727383.4,186128295.3,625.5,618234.0,20444799.9,1193733595.2
IowaStateLW-STEM,49,58378525.5,15840400.0,167554044.5,4489.0,3968848.0,31114088.0,1128556836.0
CU-select,51,59804658.3,2515396.0,250875832.4,9.0,141062.5,16958408.0,1429369249.0
USC-SI_kJalpha,51,65223550.6,6770404.0,260740404.0,4489.0,1079522.0,20520925.0,1788190369.0
Microsoft-DeepSTIA,50,65485005.6,9953047.4,187988269.5,23438.7,2037489.6,43929700.6,1172653685.0
COVIDhub-ensemble,51,73186756.6,7507600.0,302215948.8,196.0,1077596.5,22151162.5,2070068004.0
OneQuietNight-ML,51,80264179.2,4235364.0,320506004.8,12769.0,1187016.5,22820570.0,2032386724.0
LNQ-ens1,51,103030032.7,3274253.1,543413061.0,522.8,855817.4,14065046.0,3855248679.7
OliverWyman-Navigator,51,109549655.3,19474569.0,261201273.2,7396.0,5752874.5,71591290.0,1553384569.0
RobertWalraven-ESG,50,109731901.7,8686518.3,497292958.0,3858.9,910833.5,39019006.3,3493580706.5
UCSB-ACTS,51,147193079.6,21870803.1,298405956.3,11711.3,4889990.7,112981348.4,1445952909.8
JHU_CSSE-DECOM,50,157690613.4,8690704.0,868627978.7,361.0,1891586.0,35250496.0,6217762243.0
Geneva-DetGrowth,51,171400425.6,6134482.7,904497892.3,17.2,773585.8,24407337.3,6428364784.9
TTU-squider,51,172052471.7,16524192.5,479635385.3,562.4,2838254.5,124219680.1,3140297455.3
JCB-PRM,51,179169910.6,23757988.2,537543171.9,1866.8,5912848.3,85836055.4,3377885243.7
BPagano-RtDriven,51,197366339.0,18102472.1,967187291.3,2745.8,3297866.5,51974095.0,6911511360.2
LANL-GrowthRate,51,250620645.5,1349082.2,1592071113.9,36.0,242070.2,14771380.0,11372196240.2
JHU_IDD-CovidSP,51,268645931.3,5319259.4,1608989266.8,6500.2,751610.2,29705109.6,11488081149.2
Wadhwani_AI-BayesOpt,44,294621433.7,37889027.9,942047240.0,2181.7,5343241.7,130014500.8,6217762243.0
Karlen-pypm,51,311744879.0,14983092.6,1528868056.4,6955.6,1198121.8,74691608.5,10910721679.4
JHU_UNC_GAS-StatMechPool,51,342231283.3,3924361.0,1616340251.7,870.2,644818.0,19930023.1,10306614962.2
CovidAnalytics-DELPHI,51,371086541.3,6492304.0,2341563815.0,1156.0,908434.0,35004974.5,16747983396.0
UMich-RidgeTfReg,50,390542704.1,12924348.9,2425217524.4,2266.6,2347367.9,57193310.8,17355532786.4
Google_Harvard-CPF,51,424232256.2,29081584.0,2016095987.7,3592.5,4610084.0,87778159.7,14256479400.2
JHUAPL-Bucky,51,464373412.9,5590685.5,2673628947.7,2138.4,614211.6,24607663.2,19013123439.4
IEM_MED-CovidProject,51,492515081.1,11789311.1,2390600409.5,811.3,590627.3,39683414.3,15258846381.0
DDS-NBDS,51,775588116.3,3121857.2,3354327384.6,102.3,692907.3,16564311.0,19641243217.7
UVA-Ensemble,51,5490503847.6,39424449.3,37132804256.1,9803.3,6278681.8,223550827.5,265407535407.2
