,mean_rank
LNQ-ens1,5.4
COVIDhub-ensemble,5.6
OneQuietNight-ML,5.6
IowaStateLW-STEM,6.2
COVIDhub-baseline,6.2
CEID-Walk,6.3
UVA-Ensemble,6.4
CU-select,6.5
LANL-GrowthRate,6.7
JHU_IDD-CovidSP,7.6
Google_Harvard-CPF,7.7
JHUAPL-Bucky,7.9
