,mean_rank
LNQ-ens1,6.7
COVIDhub-ensemble,7.0
FAIR-NRAR,7.2
OneQuietNight-ML,7.3
LANL-GrowthRate,8.7
COVIDhub-baseline,8.7
CEID-Walk,8.8
PandemicCentral-USCounty,9.3
Microsoft-DeepSTIA,9.3
Google_Harvard-CPF,9.3
UChicagoCHATTOPADHYAY-UnIT,9.5
OliverWyman-Navigator,9.6
CU-select,9.7
JHUAPL-Bucky,10.1
IowaStateLW-STEM,10.4
JHU_IDD-CovidSP,10.5
UVA-Ensemble,11.0
