,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,67.4,18.0,249.8,0.0,6.0,49.0,8089.0
LNQ-ens1,3140,69.4,18.0,280.5,0.0,5.9,48.8,6791.0
COVIDhub-baseline,3141,85.9,25.0,293.7,0.0,8.0,66.0,9234.0
OneQuietNight-ML,3135,86.5,25.0,270.1,0.0,10.0,67.0,5806.0
CEID-Walk,3141,86.6,24.9,292.6,0.0,8.3,67.8,8272.5
UChicagoCHATTOPADHYAY-UnIT,3093,89.8,26.5,401.8,0.0,11.9,63.8,16534.7
CU-select,3074,100.1,27.0,479.1,0.0,10.0,73.0,15460.0
LANL-GrowthRate,3110,101.6,22.0,697.1,0.0,8.0,60.0,26087.5
PandemicCentral-USCounty,3074,112.2,28.0,496.0,0.0,10.6,78.7,20458.0
FAIR-NRAR,3137,112.8,22.1,559.7,0.0,6.5,70.3,24716.1
JHU_IDD-CovidSP,3141,116.5,24.4,786.5,0.0,7.5,72.5,38147.9
IowaStateLW-STEM,3103,117.9,36.0,377.1,0.0,12.0,98.0,11660.0
OliverWyman-Navigator,3051,131.8,39.0,381.9,0.0,13.0,105.0,7889.0
JHUAPL-Bucky,3141,168.3,29.0,1046.3,0.0,9.4,87.3,40403.1
UVA-Ensemble,3131,309.7,37.8,3597.9,0.0,11.2,120.0,123720.1
Google_Harvard-CPF,3140,396.7,31.6,12373.8,0.0,10.1,93.2,686777.9
