,mean_rank
Covid19Sim-Simulator,3.0
JCB-PRM,3.8
COVIDhub-baseline,3.9
JHUAPL-Bucky,4.1
BPagano-RtDriven,4.4
IowaStateLW-STEM,4.8
USC-SI_kJalpha,5.1
UCLA-SuEIR,6.9
