,mean_rank
CU-select,5.4
LANL-GrowthRate,5.7
JHU_IDD-CovidSP,6.1
USC-SI_kJalpha,6.4
COVIDhub-baseline,6.7
Covid19Sim-Simulator,6.7
UCLA-SuEIR,7.0
IowaStateLW-STEM,7.3
JCB-PRM,7.5
USACE-ERDC_SEIR,8.0
OneQuietNight-ML,8.2
JHUAPL-Bucky,9.3
CovidAnalytics-DELPHI,9.6
Karlen-pypm,10.9
