,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,12830.6,1899.9,37955.6,0.4,93.4,7762.7,209593.6
COVIDhub-ensemble,51,18762.9,1156.0,60431.2,0.0,169.0,7397.0,366025.0
USC-SI_kJalpha,51,20976.0,4489.0,48808.4,1.0,441.0,13456.0,291600.0
YYG-ParamSearch,51,24631.3,3256.6,60323.7,2.1,467.9,14356.0,315380.4
CMU-TimeSeries,51,25636.9,1296.0,95060.5,1.0,274.5,6036.5,636804.0
JCB-PRM,51,28764.9,3475.7,59145.1,0.3,649.5,31976.7,323876.9
OliverWyman-Navigator,51,34721.6,2558.7,129870.9,0.6,252.3,10362.6,906600.4
IowaStateLW-STEM,49,75045.2,3844.0,251568.4,1.0,605.5,36804.5,1590121.0
UCLA-SuEIR,51,83800.4,1408.0,434356.8,0.1,72.4,11631.7,3080805.0
CovidAnalytics-DELPHI,51,86122.9,2704.0,343838.5,0.0,289.0,25925.0,2393209.0
UA-EpiCovDA,51,89636.2,3136.0,407669.8,1.0,377.0,21920.0,2866249.0
Baseline,51,95798.5,1622.9,506705.9,2.9,270.2,8464.0,3593191.0
CU-select,51,97691.4,6084.0,263744.8,0.0,289.0,100878.5,1697809.0
IHME-CurveFit,51,105710.0,3045.0,340021.9,0.3,403.6,23858.1,1787646.5
Covid19Sim-Simulator,51,112355.5,2811.6,620527.5,1.1,238.8,24481.7,4441534.6
UMass-MechBayes,51,120485.4,1521.0,648080.8,0.0,121.0,16524.5,4609609.0
RobertWalraven-ESG,49,141416.3,3234.2,483704.3,3.3,448.8,29981.2,2796386.6
COVIDhub-baseline,51,155129.9,1849.0,831782.7,0.7,396.5,13177.4,5911816.4
JHU_IDD-CovidSP,51,158326.4,32008.8,565316.8,50.1,2505.7,106096.9,3976049.3
GT-DeepCOVID,43,165789.9,4295.5,879428.0,0.6,284.2,16696.1,6267032.0
Auquan-SEIR,51,207805.7,6241.0,822697.8,1.0,404.0,19462.5,5189284.0
USACE-ERDC_SEIR,51,244192.5,11865.4,553419.8,0.0,1321.9,160344.6,3082011.7
LANL-GrowthRate,51,290308.1,7184.2,1331354.6,0.1,393.5,24947.1,9163784.6
NotreDame-mobility,51,448161.7,16194.1,1488818.9,1.2,1918.8,76090.0,7478883.4
MITCovAlliance-SIR,51,822618.2,6546.5,3317317.9,0.0,352.3,36135.4,19789339.1
Karlen-pypm,51,1273270.2,3398.9,7952122.3,0.5,284.8,29863.5,56685841.0
DDS-NBDS,51,1313415.2,3862.2,5904877.4,1.0,740.1,31168.3,38997696.9
MOBS-GLEAM_COVID,50,1919518.2,8359.6,10678873.9,0.2,640.6,41601.9,74542400.4
UT-Mobility,51,3265226.5,15129.0,15165905.3,4.0,676.0,70261.0,97624280.2
PSI-DRAFT,51,6041642.3,19321.0,35253773.7,1.0,1722.5,108242.0,249766416.0
