,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,327466.7,4591.6,1662333.0,0.9,460.6,33905.0,11503333.0
YYG-ParamSearch,51,366792.5,9084.9,2123281.4,0.0,287.0,39945.3,15115151.8
USACE-ERDC_SEIR,51,391456.6,6481.4,1500957.0,2.8,1362.3,56596.2,9820569.8
CovidAnalytics-DELPHI,51,507566.3,7744.0,2198489.5,1.0,994.5,96917.0,15429184.0
UCLA-SuEIR,51,791862.2,16321.1,3902745.8,2.0,995.8,108957.7,27662025.7
IowaStateLW-STEM,49,825213.6,13924.0,2753390.5,1.0,1214.6,100282.5,16345849.0
USC-SI_kJalpha,51,965681.4,49116.5,2492154.9,0.5,3841.7,565444.4,14439263.9
Baseline,51,967564.4,10727.0,3942005.4,2.9,961.2,74675.3,25899375.0
LANL-GrowthRate,51,1315113.6,11154.9,5809181.6,0.5,670.3,134266.7,39161141.6
MITCovAlliance-SIR,51,2934320.3,56245.0,10341209.8,0.4,5599.2,459705.5,66100179.7
