,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,29.3,15.0,44.3,0.0,4.0,40.0,279.0
YYG-ParamSearch,51,30.0,11.5,50.7,0.0,4.6,34.1,324.7
OliverWyman-Navigator,51,31.7,13.8,74.2,0.2,4.9,33.0,524.3
USC-SI_kJalpha,51,34.0,19.0,45.8,0.0,6.5,41.5,224.0
JCB-PRM,51,35.4,18.7,58.1,0.0,4.6,36.1,320.3
CMU-TimeSeries,51,37.1,17.0,66.4,0.0,3.0,42.5,408.0
Baseline,51,41.5,12.6,99.2,0.0,5.7,48.9,698.1
UMass-MechBayes,51,41.8,21.0,52.5,1.0,4.0,50.0,256.0
LNQ-ens1,51,42.5,30.3,53.8,0.0,6.0,56.8,275.9
CEID-Walk,51,47.5,13.3,104.3,0.3,4.9,49.5,712.1
UA-EpiCovDA,51,48.2,14.0,120.4,0.0,5.0,45.5,824.0
COVIDhub-baseline,51,48.5,21.0,103.9,0.0,5.0,62.2,712.0
UCLA-SuEIR,51,52.9,15.9,102.4,0.0,4.9,52.7,581.2
CovidAnalytics-DELPHI,51,53.1,28.0,72.6,0.0,6.0,65.0,369.0
MOBS-GLEAM_COVID,50,53.2,22.3,83.8,0.0,7.5,59.5,417.0
NotreDame-mobility,51,58.1,23.3,103.0,0.5,8.3,74.2,554.9
DDS-NBDS,51,59.7,21.8,90.0,1.7,5.8,73.6,394.4
GT-DeepCOVID,46,69.5,15.0,137.1,0.4,4.9,66.1,673.7
Karlen-pypm,51,70.6,23.9,163.7,0.4,4.2,56.5,981.3
LANL-GrowthRate,51,71.4,38.0,113.0,0.4,6.8,92.4,609.5
CU-select,51,75.5,35.0,123.0,0.0,14.0,83.5,779.0
IowaStateLW-STEM,49,77.9,43.0,113.8,0.0,9.5,77.0,526.0
Google_Harvard-CPF,51,93.3,36.4,165.9,3.8,16.8,86.4,1009.8
RobertWalraven-ESG,50,98.1,49.0,166.4,0.0,12.1,115.6,785.4
UT-Mobility,51,99.4,23.5,216.8,2.0,7.2,101.0,1256.0
JHU_IDD-CovidSP,51,102.5,70.6,117.7,2.5,23.7,139.2,624.5
USACE-ERDC_SEIR,51,114.4,39.0,154.8,0.4,11.5,141.6,608.3
epiforecasts-ensemble1,45,134.0,73.0,210.2,1.0,12.9,148.5,968.0
PSI-DRAFT,51,148.4,47.0,308.0,0.0,12.0,137.5,1574.0
Auquan-SEIR,51,152.3,73.0,238.1,1.0,20.5,158.0,1284.0
MITCovAlliance-SIR,51,335.6,83.6,821.7,0.1,15.7,187.5,4448.1
TTU-squider,51,2605.3,1112.2,3738.5,15.6,170.3,3012.5,16336.3
