,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,309.1,79.0,763.3,0.1,39.4,332.2,5259.8
Covid19Sim-Simulator,51,389.6,75.7,955.6,0.1,22.7,269.7,5671.9
YYG-ParamSearch,51,401.6,103.3,1072.8,2.4,46.5,246.6,6848.8
CovidAnalytics-DELPHI,51,445.2,89.0,838.4,1.0,39.0,379.5,3806.0
IHME-CurveFit,51,466.2,129.8,940.3,0.5,45.0,477.8,6092.8
IowaStateLW-STEM,49,538.3,133.0,1122.7,1.0,49.5,464.5,5657.0
UCLA-SuEIR,51,582.4,164.2,1378.3,0.0,53.8,360.3,8265.1
Baseline,51,610.4,159.9,1364.3,2.0,42.6,477.2,8022.3
USC-SI_kJalpha,51,766.6,282.0,1343.4,0.4,35.7,570.5,6294.0
Auquan-SEIR,51,789.0,213.0,1581.2,3.0,74.0,756.5,8650.0
MITCovAlliance-SIR,51,828.3,228.3,1536.1,0.4,77.4,678.3,8315.4
