,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,187.6,40.8,450.6,0.9,17.1,177.7,2478.4
YYG-ParamSearch,51,208.4,80.3,471.8,0.4,22.1,188.6,3101.1
CovidAnalytics-DELPHI,51,241.1,79.0,468.2,0.0,26.5,254.5,2942.0
IHME-CurveFit,51,270.3,153.0,380.2,1.4,36.0,273.6,1619.2
UCLA-SuEIR,51,299.8,76.8,709.9,0.1,22.1,249.6,4366.2
Baseline,51,300.0,91.6,579.6,0.0,19.9,280.1,3380.7
IowaStateLW-STEM,49,302.7,148.0,422.5,2.0,45.0,374.0,1923.0
USC-SI_kJalpha,51,340.1,130.0,504.2,0.1,26.2,462.6,2564.8
NotreDame-mobility,51,368.2,165.1,597.0,2.8,34.2,316.5,2528.9
LANL-GrowthRate,51,400.4,113.0,887.8,1.0,35.2,274.5,5150.1
PSI-DRAFT,50,584.3,181.0,1213.5,2.0,73.5,367.0,6534.0
MITCovAlliance-SIR,51,620.8,110.1,1443.6,0.8,30.3,405.8,7310.0
USACE-ERDC_SEIR,51,911.8,322.3,1769.5,9.3,63.6,961.0,10756.3
