,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,218.0,67.8,534.4,1.0,21.5,184.0,3391.7
YYG-ParamSearch,51,220.3,95.3,569.7,0.0,16.9,199.9,3887.8
USACE-ERDC_SEIR,51,293.1,80.5,558.3,1.7,36.9,237.6,3133.8
CovidAnalytics-DELPHI,51,322.1,88.0,641.8,1.0,31.5,311.0,3928.0
UCLA-SuEIR,51,372.3,127.8,816.3,1.4,31.6,328.1,5259.5
Baseline,51,419.4,103.6,898.6,1.7,30.9,273.1,5089.1
IowaStateLW-STEM,49,419.7,118.0,813.7,1.0,34.8,316.5,4043.0
LANL-GrowthRate,51,469.1,105.6,1056.9,0.7,25.8,366.0,6257.9
USC-SI_kJalpha,51,571.5,221.6,807.3,0.7,62.0,749.4,3799.9
MITCovAlliance-SIR,51,821.7,237.2,1518.0,0.6,74.8,677.9,8130.2
