,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,596,605.4,602.0,566.2,9.4,6.0,-29.8,True,False
Belgium,7765,8192.0,8025.0,7587.9,427.0,260.0,-177.1,True,True
Bulgaria,72,68.7,69.0,58.3,-3.3,-3.0,-13.7,True,False
Canada,3684,3637.4,3472.0,3326.1,-46.6,-212.0,-357.9,False,False
Croatia,77,67.6,71.0,60.3,-9.4,-6.0,-16.7,True,False
Cyprus,15,17.1,17.0,18.6,2.1,2.0,3.6,True,False
Czechia,245,243.7,249.0,223.0,-1.3,4.0,-22.0,False,False
Denmark,475,472.0,465.0,501.9,-3.0,-10.0,26.9,False,False
Estonia,53,57.1,57.0,58.7,4.1,4.0,5.7,True,False
Finland,220,260.9,234.0,263.1,40.9,14.0,43.1,True,False
France,24763,25494.9,25428.0,24356.2,731.9,665.0,-406.8,True,True
Germany,6812,7028.9,6982.0,6376.8,216.9,170.0,-435.2,True,False
Greece,143,150.3,148.0,139.5,7.3,5.0,-3.5,True,True
Hungary,335,337.9,332.0,301.1,2.9,-3.0,-33.9,False,False
Ireland,1286,1398.4,1309.0,1280.2,112.4,23.0,-5.8,True,True
Italy,28710,29022.0,28789.0,27360.3,312.0,79.0,-1349.7,True,False
Latvia,16,18.7,17.0,54.1,2.7,1.0,38.1,True,False
Lithuania,46,43.9,47.0,41.3,-2.1,1.0,-4.7,True,False
Luxembourg,92,97.3,95.0,103.1,5.3,3.0,11.1,True,False
Netherlands,5003,5084.0,5021.0,5415.5,81.0,18.0,412.5,True,False
Norway,211,222.1,227.0,243.6,11.1,16.0,32.6,False,False
Poland,664,692.0,659.0,701.4,28.0,-5.0,37.4,True,False
Portugal,1023,1065.9,1063.0,992.8,42.9,40.0,-30.2,True,True
Romania,771,757.4,755.0,660.9,-13.6,-16.0,-110.1,False,False
Slovakia,24,21.6,22.0,24.7,-2.4,-2.0,0.7,True,True
Slovenia,94,87.3,91.0,87.2,-6.7,-3.0,-6.8,True,False
Spain,25100,25427.4,24931.0,24781.8,327.4,-169.0,-318.2,True,True
Sweden,2669,2769.7,2708.0,2693.4,100.7,39.0,24.4,True,True
Switzerland,1762,1833.6,1800.0,1830.0,71.6,38.0,68.0,True,True
United Kingdom,28205,24447.7,23840.0,25520.9,-3757.3,-4365.0,-2684.1,False,True
