,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,596,644.9,609.0,511.4,48.9,13.0,-84.6,True,False
Belgium,7765,9128.0,8137.0,7876.2,1363.0,372.0,111.2,True,True
Bulgaria,72,61.9,62.0,47.6,-10.1,-10.0,-24.4,True,False
Croatia,77,84.7,70.0,57.3,7.7,-7.0,-19.7,True,False
Cyprus,15,12.0,17.0,14.8,-3.0,2.0,-0.2,True,True
Czechia,245,281.4,271.0,199.3,36.4,26.0,-45.7,True,False
Denmark,475,499.4,468.0,547.0,24.4,-7.0,72.0,True,False
Estonia,53,60.6,59.0,57.4,7.6,6.0,4.4,True,True
Finland,220,164.9,150.0,141.4,-55.1,-70.0,-78.6,False,False
France,24763,29388.0,26814.0,22887.5,4625.0,2051.0,-1875.5,True,True
Germany,6812,7721.4,6911.0,5701.9,909.4,99.0,-1110.1,True,False
Greece,143,145.1,146.0,123.0,2.1,3.0,-20.0,False,False
Hungary,335,353.3,324.0,311.9,18.3,-11.0,-23.1,True,False
Ireland,1286,1239.0,1132.0,957.0,-47.0,-154.0,-329.0,False,False
Italy,28710,30369.4,28856.0,26356.7,1659.4,146.0,-2353.3,True,False
Latvia,16,5.0,10.0,61.4,-11.0,-6.0,45.4,True,False
Lithuania,46,59.3,56.0,40.3,13.3,10.0,-5.7,True,True
Luxembourg,92,88.7,95.0,105.4,-3.3,3.0,13.4,True,False
Malta,4,3.0,6.0,9.8,-1.0,2.0,5.8,False,False
Netherlands,5003,5360.0,4901.0,5611.2,357.0,-102.0,608.2,True,False
Norway,211,261.6,246.0,258.3,50.6,35.0,47.3,True,True
Poland,664,611.4,556.0,590.3,-52.6,-108.0,-73.7,False,False
Portugal,1023,1077.9,1076.0,944.2,54.9,53.0,-78.8,True,False
Romania,771,730.0,718.0,598.6,-41.0,-53.0,-172.4,False,False
Slovakia,24,31.9,28.0,51.5,7.9,4.0,27.5,True,False
Slovenia,94,114.7,105.0,86.3,20.7,11.0,-7.7,True,True
Spain,25100,26159.4,24522.0,24396.8,1059.4,-578.0,-703.2,True,True
Sweden,2669,2713.1,2415.0,2925.4,44.1,-254.0,256.4,False,False
Switzerland,1762,1927.9,1782.0,1651.2,165.9,20.0,-110.8,True,True
United Kingdom,28205,25469.4,23171.0,28501.0,-2735.6,-5034.0,296.0,False,True
