,2020-09-21_2021-02-06,2020-09-28_2021-02-06,2020-10-05_2021-02-06,2020-10-12_2021-02-06,2020-10-19_2021-02-06,2020-10-26_2021-02-06,2020-11-02_2021-02-06,2020-11-09_2021-02-06,2020-11-16_2021-02-06,2020-11-23_2021-02-06,2020-11-30_2021-02-06,2020-12-07_2021-02-06,2020-12-14_2021-02-06,2020-12-21_2021-02-06,2020-12-28_2021-02-06,2021-01-04_2021-02-06,2021-01-11_2021-02-06,2021-01-18_2021-02-06,2021-01-25_2021-02-06,2021-02-01_2021-02-06
num_states_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,31,32,22,19,25
num_states_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,23,23,24,22,25,17
num_states_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,26,25,26,26
num_states_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,20,18,,,
num_states_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,26,15,15,12
num_states_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,16,19,18
num_states_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,27,19,25,18
num_states_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,28,15,18,24
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,21,22,25,32
num_states_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,19,27,19,20,18,13
num_states_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,5,7,11,9
num_states_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,31,24,26,27
num_states_beat_baseline-STH-3PU,1,,1,0,1,1,1,,,,,,,,,,,,,
num_states_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,15
num_states_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,31,23,20,24
num_states_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,14,14,7,6
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,28,17,18,13
num_states_beat_baseline-UCLA-SuEIR,,,,,,,6,9,9,28,20,21,23,28,17,24,24,29,20,23
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,12,9,16,
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,21,17,19,16
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,20,26
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,34,30,27,23
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,12,13,14,14
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,24,18,22,23
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,28,,27,
num_states_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,21,,,,
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,9,9,,8,11,13,11,15
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,25,24,18,16
perc_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,0.4117647059,0.3137254902,0.3921568627,0.3921568627,0.3921568627,0.3921568627,0.4117647059
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,,,,,,,,,0.2941176471,0.431372549,0.5882352941,0.3725490196
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,0.3921568627,0.4117647059,0.431372549,0.3333333333
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.5294117647,0.3725490196,0.431372549,0.3137254902
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.7254901961,0.4705882353,0.431372549,0.5490196078
perc_beat_baseline-COVIDhub-trained_ensemble,,,,,,,,,,,,,,,,,,,,0.5490196078
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.2156862745,0.3529411765,0.3333333333,0.2549019608
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.431372549,0.4705882353,,0.3333333333
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.4117647059,0.4509803922,0.3921568627,0.2941176471,,0.4117647059,0.3,
perc_beat_baseline-Covid19Sim-Simulator,0.2941176471,0.3137254902,0.6862745098,0.7058823529,0.5882352941,0.8431372549,0.862745098,0.8431372549,,0.5490196078,0.6274509804,0.5490196078,0.7058823529,0.6078431373,0.5098039216,0.568627451,0.3725490196,0.431372549,0.3333333333,0.137254902
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,0.4901960784,0.3921568627,0.4117647059,0.2941176471,0.3725490196,0.3725490196
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.3333333333,0.3333333333,0.2156862745,0.431372549
perc_beat_baseline-FDANIHASU-Sweight,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.58,0.5,0.48,0.5
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.2941176471
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.5098039216,0.3529411765,0.4901960784,0.3725490196
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.8039215686,0.862745098,,,0.862745098,0.8823529412,,,,0.7254901961,,0.6666666667,0.5882352941,0.5294117647,0.4705882353,,,0.2745098039,0.3333333333,0.1764705882
perc_beat_baseline-IowaStateLW-STEM,0.5102040816,0.2040816327,0.1020408163,0.2244897959,0.1836734694,0.1836734694,0.3265306122,0.4693877551,0.387755102,0.6734693878,0.6326530612,0.4285714286,0.5102040816,0.387755102,0.5510204082,0.5510204082,0.4081632653,0.4285714286,0.3673469388,0.2040816327
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.4705882353,0.3921568627,0.4901960784,,,,,
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,0.5490196078,0.5294117647,0.4117647059,0.1568627451,0.3333333333,0.3725490196,,0.2745098039,0.1176470588
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.54,0.387755102,0.3529411765,0.2549019608
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.4901960784,0.5294117647,0.3725490196,0.431372549,0.3921568627,0.2156862745
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.6078431373,0.6274509804,0.431372549,0.3725490196,0.4901960784
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,0.4509803922,0.4509803922,0.4705882353,0.431372549,0.4901960784,0.3333333333
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.5098039216,0.4901960784,0.5098039216,0.5098039216
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,0.3921568627,0.3529411765,,,
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.5098039216,0.2941176471,0.2941176471,0.2352941176
perc_beat_baseline-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,0.4,0.4634146341,0.4090909091
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.54,0.38,0.5,0.36
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,0.56,0.3,0.36,0.48
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.4117647059,0.431372549,0.4901960784,0.6274509804
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.3725490196,0.5294117647,0.3725490196,0.3921568627,0.3529411765,0.2549019608
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.1612903226,0.2258064516,0.3548387097,0.3
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.6078431373,0.4705882353,0.5098039216,0.5294117647
perc_beat_baseline-STH-3PU,1,,1,0,0.5,0.5,0.5,,,,,,,,,,,,,
perc_beat_baseline-SigSci-TS,,,,,,,,,,,,,,,,,,,,0.2941176471
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.6078431373,0.4509803922,0.3921568627,0.4705882353
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.2745098039,0.2745098039,0.137254902,0.1176470588
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.5490196078,0.3333333333,0.3529411765,0.2549019608
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.1176470588,0.1764705882,0.1764705882,0.5490196078,0.3921568627,0.4117647059,0.4509803922,0.5490196078,0.3333333333,0.4705882353,0.4705882353,0.568627451,0.3921568627,0.4509803922
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.2352941176,0.1764705882,0.3137254902,
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.42,0.34,0.38,0.32
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,0.3921568627,0.5098039216
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6666666667,0.5882352941,0.5294117647,0.4509803922
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.24,0.26,0.28,0.28
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,0.4705882353,0.3529411765,0.431372549,0.4509803922
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.5490196078,,0.5294117647,
perc_beat_baseline-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,0.4772727273,,,,
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.1764705882,0.1764705882,,0.1568627451,0.2156862745,0.2549019608,0.2156862745,0.2941176471
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.4901960784,0.4705882353,0.3529411765,0.3137254902
mean_abs_error-AIpert-pwllnod,,,,,,,,,,,,,,1911.958824,1154.213725,641.3627451,559.4333333,443.945098,217.5156863,82.10588235
mean_abs_error-BPagano-RtDriven,,,,,,,,,,,,,,,,,575.4666667,247.5509804,136.6823529,76.45686275
mean_abs_error-Baseline,3241.588235,3225.531373,3328.033333,3290.221569,3329.788235,3126.454902,3065.9,2854.711765,2550.756863,2001.107843,2023.076471,1445.396078,1318.839216,951.6607843,885.2411765,662.4098039,355.9196078,183.0156863,121.8294118,55.86078431
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,405.2509804,229.6960784,125.4176471,68.43529412
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,370.6470588,323.8431373,128.4901961,70.37254902
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,1296.019608,975.754902,857.5098039,684.7705882,392.4980392,211.0117647,127.5647059,63.15686275
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,318.6078431,195.5098039,121.4705882,61
mean_abs_error-COVIDhub-trained_ensemble,,,,,,,,,,,,,,,,,,,,72.98039216
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,734.2941176,334.5294118,257.4313725,125.7843137
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,451.9019608,255.0392157,,81.2745098
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,2311.784314,2853.156863,939.4509804,973.1176471,,329.6666667,,
mean_abs_error-Covid19Sim-Simulator,4087.511765,3804.382353,3308.447059,3091.035294,3377.909804,2329.782353,1992.286275,2020.586275,,1863.8,1449.988235,1074.003922,834.7431373,626.7941176,610.4764706,482.2352941,569.0137255,423.5607843,277.7666667,287.6137255
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,1008.156863,869.4901961,840.2156863,677.6862745,229.1764706,99.29411765
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,694.6352941,388.8490196,558.4176471,88.28431373
mean_abs_error-FDANIHASU-Sweight,,,,,,,,,,,,,,,,,,,,
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,86.05490196
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,382.9470588,243.4254902,137.3098039,84.38039216
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,1660.290196,1541.752941,,,1600.321569,1599.137255,,,,1144.531373,,925.4372549,1038.588235,730.8058824,655.2705882,,,443.9392157,215.4019608,163.0392157
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,1114.160784,1049.405882,609.2901961,,,,,
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,1150.647059,855.7254902,1229.433333,1294.801961,930.4196078,744.9117647,,226.1764706,545.5666667
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,,,161.5686275,82.31372549
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,603.9431373,550.372549,458.4490196,307.554902,243.3647059,188.8627451
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,460.0862745,286.7215686,213.354902,172.0235294,73.06666667
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,,958.5392157,694.0098039,474.3039216,329.1078431,163.6862745,74.93137255
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,341.3058824,227.0235294,124.8333333,50.68431373
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,,,1028.543137,834.5039216,,,
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,383.254902,288.9607843,163.4313725,81.76470588
mean_abs_error-MIT_ISOLAT-Mixtures,,,,,,,,,,,,,,,,,,,,
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,449.9509804,235.8941176,143.527451,49.58823529
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,951.0588235,771.0588235,737.4509804,365.9803922,262.0490196,133.0882353
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,389.1235294,241.8823529,137.0215686,78.70980392
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SigSci-TS,,,,,,,,,,,,,,,,,,,,119.372549
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,394.2745098,221.5882353,127.0392157,74.03921569
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,665.345098,519.3862745,513.1137255,411.1745098
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,319.0196078,295.4901961,197.627451,89.80392157
mean_abs_error-UCLA-SuEIR,,,,,,,3589.823529,3307.741176,3205.333333,1885.241176,2038.164706,1401.968627,1313.560784,1015.498039,1149.115686,730.2372549,399.5862745,239.0117647,196.3607843,56.94705882
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,615.1490196,692.6294118,229.6176471,
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,187.9431373,62.96666667
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,313.4117647,198.0392157,155.8039216,83.76470588
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,,,,,392.3921569,317.5294118,155.745098,60.82352941
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,439.4215686,,177.4313725,
mean_abs_error-UpstateSU-GRU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2594.443137,2245.337255,,1580.12549,1189.154902,803.1294118,505.8529412,237.1784314
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,371.5686275,251.6078431,183.2352941,85.07843137
