,2020-08-24_2021-01-09,2020-08-31_2021-01-09,2020-09-07_2021-01-09,2020-09-14_2021-01-09,2020-09-21_2021-01-09,2020-09-28_2021-01-09,2020-10-05_2021-01-09,2020-10-12_2021-01-09,2020-10-19_2021-01-09,2020-10-26_2021-01-09,2020-11-02_2021-01-09,2020-11-09_2021-01-09,2020-11-16_2021-01-09,2020-11-23_2021-01-09,2020-11-30_2021-01-09,2020-12-07_2021-01-09,2020-12-14_2021-01-09,2020-12-21_2021-01-09,2020-12-28_2021-01-09,2021-01-04_2021-01-09
num_states_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,30,21,9,14
num_states_beat_baseline-UCLA-SuEIR,,,,,,,7,10,9,7,6,8,8,31,21,21,23,21,17,24
num_states_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,,
num_states_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,23,24,32,16
num_states_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,20,25,24,30
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,,30
num_states_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,33,36,24,22
num_states_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,1,17,25,25
num_states_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,25,21,22,,,,,
num_states_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,34,31,31,15
num_states_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,25,22,,
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,11,19,11,,23
num_states_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2,1,0,3,9,6,,5
num_states_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,32,31,31,22
perc_beat_baseline-AIpert-pwllnod,,,,,,,,,,,,,,,,,,0.3529411765,0.4509803922,0.5294117647
perc_beat_baseline-BPagano-RtDriven,,,,,,,,,0.7254901961,0.6666666667,,,0.7450980392,,,,0.431372549,0.3921568627,0.6078431373,0.2549019608
perc_beat_baseline-CEID-Walk,,,,,,,,,,,,,,,,,,,0.5294117647,0.5294117647
perc_beat_baseline-CMU-TimeSeries,,,,,,,,,,,,,,,,,0.4509803922,0.4509803922,0.7450980392,0.568627451
perc_beat_baseline-COVIDhub-ensemble,,,,,,,,,,,,,,,,,0.7450980392,0.6666666667,0.7647058824,0.568627451
perc_beat_baseline-CU-select,,,,,,,,,,,,,,,,,0.568627451,0.3725490196,0.3921568627,0.2745098039
perc_beat_baseline-Caltech-CS156,,,,,,,,,,,,,,,,,0.7058823529,0.7450980392,0.8039215686,0.4705882353
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,,,,,,0.24,0.2156862745,0.568627451,0.2549019608,0.568627451,0.3137254902,0.568627451,0.2941176471
perc_beat_baseline-Covid19Sim-Simulator,0.2156862745,0.3921568627,0.5098039216,0.431372549,0.3333333333,0.3137254902,0.7254901961,0.7450980392,0.6666666667,0.862745098,0.862745098,0.8431372549,,0.6078431373,0.6078431373,0.568627451,0.4901960784,0.4117647059,0.568627451,0.09803921569
perc_beat_baseline-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,,0.3921568627,0.5098039216,0.4901960784,0.5294117647,0.4117647059
perc_beat_baseline-DDS-NBDS,,,,,,,,,,,,,,,,,0.2745098039,0.568627451,0.5098039216,0.3333333333
perc_beat_baseline-GT-DeepCOVID,,,,,,,,,,,,,,,,,0.7,0.64,0.64,0.5510204082
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,0.4509803922
perc_beat_baseline-Google_Harvard-CPF,,,,,,,,,,,,,,,,,0.6274509804,0.4901960784,0.7058823529,0.5490196078
perc_beat_baseline-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.5882352941,0.568627451,0.6274509804,,0.6862745098,0.7450980392,,,0.8235294118,0.8235294118,,,,0.6470588235,,0.4117647059,0.4117647059,0.2941176471,0.431372549,
perc_beat_baseline-IowaStateLW-STEM,0.2448979592,0.387755102,0.306122449,0.5918367347,0.5102040816,0.2040816327,0.1428571429,0.2448979592,0.1836734694,0.2244897959,0.3469387755,0.4693877551,0.5306122449,0.7551020408,0.6734693878,0.4693877551,0.4489795918,0.3469387755,0.5102040816,0.5306122449
perc_beat_baseline-JCB-PRM,,,,,,,,,,,,,0.7450980392,0.5882352941,0.7254901961,0.6274509804,0.568627451,0.3529411765,0.7254901961,
perc_beat_baseline-JHUAPL-Bucky,,,,,,,,,,,,0.7450980392,0.4705882353,0.6274509804,0.6470588235,0.5294117647,0.6078431373,0.3333333333,0.2745098039,0.2549019608
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,0.5098039216,0.4117647059,0.6666666667,
perc_beat_baseline-JHU_IDD-CovidSP,,,,,,,,,,,,,,,0.5490196078,0.2941176471,0.431372549,0.3333333333,0.4509803922,0.3529411765
perc_beat_baseline-Karlen-pypm,,,,,,,,,,,,,,,,0.6078431373,0.568627451,0.5882352941,0.7450980392,0.5490196078
perc_beat_baseline-LANL-GrowthRate,,,,,,,,,,,,,,,0.5490196078,0.431372549,0.7058823529,0.5098039216,0.4901960784,0.4117647059
perc_beat_baseline-LNQ-ens1,,,,,,,,,,,,,,,,,0.6078431373,0.568627451,0.2352941176,0.3333333333
perc_beat_baseline-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,,0.3333333333
perc_beat_baseline-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,0.6078431373,0.4117647059,0.6862745098,0.3921568627
perc_beat_baseline-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,0.46,0.54,0.78,0.62
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,0.42,0.32,0.82,0.68
perc_beat_baseline-NotreDame-FRED,,,,,,,,,,,,,,,,,0.4285714286,,,
perc_beat_baseline-NotreDame-mobility,,,,,,,,,,,,,,,0.4705882353,0.2549019608,0.2549019608,,,
perc_beat_baseline-OliverWyman-Navigator,,,,,,,,,,,,,,,,,0.568627451,0.4509803922,0.6666666667,0.6078431373
perc_beat_baseline-PSI-DRAFT,,,,,,,,,,,,,,,0.4117647059,0.3725490196,0.3137254902,0.2941176471,0.5098039216,0.4509803922
perc_beat_baseline-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
perc_beat_baseline-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,0.3225806452,0.2666666667,0.2333333333,0.1333333333
perc_beat_baseline-RobertWalraven-ESG,,,,,,,,,,,,,,,,,0.3529411765,0.3529411765,0.137254902,0.1764705882
perc_beat_baseline-STH-3PU,1,0,0,1,1,,1,0,0,0,0,,,,,,,,,
perc_beat_baseline-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,0.7450980392,0.6470588235,0.6470588235,0.4705882353
perc_beat_baseline-TTU-squider,,,,,,,,,,,,,,,,,0.431372549,0.2549019608,0.3529411765,0.2745098039
perc_beat_baseline-UA-EpiCovDA,,,,,,,,,,,,,,,,,0.5882352941,0.4117647059,0.1764705882,0.2745098039
perc_beat_baseline-UCLA-SuEIR,,,,,,,0.137254902,0.1960784314,0.1764705882,0.137254902,0.1176470588,0.1568627451,0.1568627451,0.6078431373,0.4117647059,0.4117647059,0.4509803922,0.4117647059,0.3333333333,0.4705882353
perc_beat_baseline-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,1,1,1,,
perc_beat_baseline-UCSB-ACTS,,,,,,,,,,,,,,,,,0.4509803922,0.4705882353,0.6274509804,0.3137254902
perc_beat_baseline-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,0.4,0.5,0.48,0.6
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,,0.5882352941
perc_beat_baseline-UMass-MechBayes,,,,,,,,,,,,,,,,,0.6470588235,0.7058823529,0.4705882353,0.431372549
perc_beat_baseline-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,0.1666666667,0.34,0.5,0.5
perc_beat_baseline-USACE-ERDC_SEIR,,,,,,,,,,,,,0.4901960784,0.4117647059,0.431372549,,,,,
perc_beat_baseline-USC-SI_kJalpha,,,,,,,,,,,,,,,,,0.6666666667,0.6078431373,0.6078431373,0.2941176471
perc_beat_baseline-UT-Mobility,,,,,,,,,,,,,,,,,0.4901960784,0.431372549,,
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,0.2444444444,0.4222222222,0.25,,0.5227272727
perc_beat_baseline-WalmartLabsML-LogForecasting,,,,,,,,,,,,,0.03921568627,0.01960784314,0,0.05882352941,0.1764705882,0.1176470588,,0.09803921569
perc_beat_baseline-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,0.6274509804,0.6078431373,0.6078431373,0.4489795918
mean_abs_error-AIpert-pwllnod,,,,,,,,,,,,,,,,,,332.2843137,252.7901961,90.75294118
mean_abs_error-BPagano-RtDriven,,,,,,,,,1552.086275,1371.247059,,,1003.229412,,,,403.2980392,249.0176471,145.5941176,183.5392157
mean_abs_error-Baseline,2064.292157,1918.662745,1882.137255,2044.943137,1992.929412,1985.715686,1997.923529,1996.558824,1980.298039,1815.101961,1763.398039,1605.401961,1390.556863,985.3705882,1004.198039,533.7686275,430.7176471,221.2490196,227.7039216,112.8882353
mean_abs_error-CEID-Walk,,,,,,,,,,,,,,,,,,,208.3058824,102.8411765
mean_abs_error-CMU-TimeSeries,,,,,,,,,,,,,,,,,400.5294118,201.8235294,179.3137255,102.5490196
mean_abs_error-COVIDhub-baseline,,,,,,,,,,,,,1379.24902,1005.84902,985.5235294,543.0686275,423.2588235,227.4235294,208.6176471,102.627451
mean_abs_error-COVIDhub-ensemble,,,,,,,,,,,,,,,,,255,147.1176471,145.1176471,110.6666667
mean_abs_error-CU-select,,,,,,,,,,,,,,,,,320.7058824,298.9607843,224.4901961,187.3333333
mean_abs_error-Caltech-CS156,,,,,,,,,,,,,,,,,219.1960784,124.5235294,146.5686275,119.4470588
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,,,,,,,4371.627451,1052.058824,963.1176471,422.8823529,382.9803922,165.9607843,140.7647059
mean_abs_error-Covid19Sim-Simulator,3037.915686,2480.156863,2325.223529,2483.907843,2496.27451,2269.62549,1789.490196,1806.917647,1981.745098,1371.019608,1106.986275,957.2058824,,929.3215686,676.8372549,451.5882353,404.6196078,262.2372549,175.8529412,234.7294118
mean_abs_error-CovidAnalytics-DELPHI,,,,,,,,,,,,,,,,612.0980392,464.9411765,195.6862745,227.5686275,112.5490196
mean_abs_error-DDS-NBDS,,,,,,,,,,,,,,,,,902.7490196,272.3254902,241.0980392,125.7921569
mean_abs_error-GT-DeepCOVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Geneva-DetGrowth,,,,,,,,,,,,,,,,,,,,105.2392157
mean_abs_error-Google_Harvard-CPF,,,,,,,,,,,,,,,,,263.6019608,186.3862745,119.3588235,86.7254902
mean_abs_error-IBF-TimeSeries,,,,,,,,,,,,,,,,,,,,
mean_abs_error-IHME-CurveFit,2014.533333,1700.229412,1629.484314,,1527.584314,1441.111765,,,1095.047059,1096.372549,,,,639.6176471,,504.9294118,497.0960784,338.6137255,245.6823529,
mean_abs_error-IowaStateLW-STEM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,,,,,,828.854902,874.4823529,614.3019608,452.0607843,338.5784314,243.9490196,105.9333333,
mean_abs_error-JHUAPL-Bucky,,,,,,,,,,,,1225.241176,1798.05098,1049.22549,691.8352941,438.0137255,321.1764706,416.4098039,376.9980392,177.9137255
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,,,,,,,,,,366.9411765,269.0196078,167.7647059,
mean_abs_error-JHU_IDD-CovidSP,,,,,,,,,,,,,,,785.1627451,679.8686275,554.1078431,329.4254902,179.5470588,140.0254902
mean_abs_error-Karlen-pypm,,,,,,,,,,,,,,,,400.5784314,280.3313725,160.8098039,118.7764706,80.25686275
mean_abs_error-LANL-GrowthRate,,,,,,,,,,,,,,,957.6666667,427.3431373,311.2647059,316.4901961,262.6078431,107.5784314
mean_abs_error-LNQ-ens1,,,,,,,,,,,,,,,,,238.672549,166.8784314,247.0686275,120.3529412
mean_abs_error-MITCovAlliance-SIR,,,,,,,,,,,,,,,,,,,,170.4039216
mean_abs_error-MIT_CritData-GBCF,,,,,,,,,,,,,,,,,326.372549,206.7058824,168.5490196,117.745098
mean_abs_error-MOBS-GLEAM_COVID,,,,,,,,,,,,,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-FRED,,,,,,,,,,,,,,,,,,,,
mean_abs_error-NotreDame-mobility,,,,,,,,,,,,,,,1068.337255,929.9058824,883.1588235,,,
mean_abs_error-OliverWyman-Navigator,,,,,,,,,,,,,,,,,401.3764706,191.4078431,157.3960784,86.70784314
mean_abs_error-PSI-DRAFT,,,,,,,,,,,,,,,1154.843137,959.7647059,892.3333333,397.2352941,226.8137255,122.4901961
mean_abs_error-QJHong-Encounter,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RPI_UW-Mob_Collision,,,,,,,,,,,,,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,,,,,,,,,,540.6705882,258.2882353,304.5921569,177.0588235
mean_abs_error-STH-3PU,,,,,,,,,,,,,,,,,,,,
mean_abs_error-SteveMcConnell-CovidComplete,,,,,,,,,,,,,,,,,232.9607843,166.9607843,160.0392157,121.4705882
mean_abs_error-TTU-squider,,,,,,,,,,,,,,,,,563.5019608,447.3607843,446.4431373,335.6509804
mean_abs_error-UA-EpiCovDA,,,,,,,,,,,,,,,,,294.5686275,317.9019608,358.5098039,148.8431373
mean_abs_error-UCLA-SuEIR,,,,,,,2424.75098,2368.929412,2362.084314,2253.503922,2084.152941,1871.44902,1778.496078,891.6352941,1045.301961,524.8117647,450.5980392,239.3098039,286.7666667,116.6058824
mean_abs_error-UCM_MESALab-FoGSEIR,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UCSB-ACTS,,,,,,,,,,,,,,,,,450.3176471,233.4117647,196.1705882,148.5980392
mean_abs_error-UCSD_NEU-DeepGLEAM,,,,,,,,,,,,,,,,,,,,
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,,,,,,,,,,,,,83.85098039
mean_abs_error-UMass-MechBayes,,,,,,,,,,,,,,,,,226.8235294,139.8823529,210.5686275,125.627451
mean_abs_error-UMich-RidgeTfReg,,,,,,,,,,,,,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,,,,,,,,,,,1978.819608,1677.315686,1556.743137,,,,,
mean_abs_error-USC-SI_kJalpha,,,,,,,,,,,,,,,,,232.254902,198.6470588,131.3921569,125.372549
mean_abs_error-UT-Mobility,,,,,,,,,,,,,,,,,390.9607843,277.8235294,,
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,,,,,,,,,,,,,
mean_abs_error-WalmartLabsML-LogForecasting,,,,,,,,,,,,,2151.67451,1924.778431,1750.235294,1451.903922,1131.805882,847.754902,,314.1568627
mean_abs_error-epiforecasts-ensemble1,,,,,,,,,,,,,,,,,293.445098,192.9372549,228.4960784,
