,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,61930870.2,1550772.1,242925639.9,67.2,346682.4,15821282.4,1433553761.3
DDS-NBDS,51,64578299.3,1040215.2,262065592.7,180.9,109300.3,11208290.9,1543127188.1
Geneva-DetGrowth,51,65159010.9,2758247.7,277841585.4,92.7,260018.7,15334273.4,1760810490.5
LANL-GrowthRate,51,66509382.0,2183006.2,283549756.3,650.2,324330.5,13266233.1,1723080100.0
LNQ-ens1,51,67097780.1,2254043.2,304626090.6,281.9,214797.0,8659698.0,1921737599.7
MSRA-DeepST,47,75320096.4,1177567.9,304633116.8,1184.0,113650.5,24431565.7,1948312824.2
OliverWyman-Navigator,51,79088838.3,2934369.0,287416163.7,49.0,211658.0,26936136.0,1757537929.0
CU-select,51,79678256.3,3157729.0,295301146.8,529.0,345865.0,31730640.5,1796827321.0
IowaStateLW-STEM,49,81296282.4,5180176.0,257293892.1,100.0,393345.0,49432122.0,1542054361.0
USC-SI_kJalpha,51,83310803.8,2845969.0,281510872.2,64.0,617010.5,30392768.5,1603682116.0
UMich-RidgeTfReg,50,85571524.4,2809551.7,320272390.7,361.7,629433.8,24555949.9,2013167147.4
JHUAPL-Bucky,51,89271090.9,8920863.9,259973100.4,6571.6,710472.9,56765597.5,1387882786.1
JHU_CSSE-DECOM,48,89875900.8,2937796.0,309830802.3,49.0,423364.5,49077408.5,1913625025.0
JCB-PRM,51,90167869.3,2574467.0,307378465.1,3621.8,164080.7,38046100.6,1858847151.1
IQVIA_ACOE-STAN,49,91046600.2,3671056.0,299948462.6,3481.0,437158.9,41297965.0,1751255104.0
COVIDhub-ensemble,51,91775849.1,3790809.0,317404217.7,1225.0,358565.0,48868544.5,1956912169.0
UCSB-ACTS,51,94411579.4,5622875.2,308709119.5,172.4,629315.3,27359821.5,1875551736.5
CEID-Walk,51,94724367.7,3689165.3,326525271.5,1154.4,514468.7,51789234.5,1994560081.6
COVIDhub-baseline,51,95538918.7,3385600.0,328083451.3,1024.0,528354.5,50050244.5,1998447616.0
Covid19Sim-Simulator,51,96984239.3,4990385.3,320527724.7,15401.5,684451.8,57428163.1,1992407306.2
JHU_UNC_GAS-StatMechPool,51,102261716.6,4034072.2,374740116.7,272.2,341443.1,59190074.5,2510410816.0
RobertWalraven-ESG,51,108128795.2,2874889.8,410709093.7,5215.7,495574.6,54613754.7,2737363564.8
USC-SI_kJalpha_RF,51,108548158.5,2337143.6,447818438.9,2170.6,114750.8,29080407.0,2996742313.7
Google_Harvard-CPF,51,119846834.0,3278080.0,408710642.1,106.9,225248.3,34610088.4,2281698230.8
UCLA-SuEIR,51,121992489.4,8184158.4,415094661.8,1629.0,1124886.1,48869690.6,2641444423.2
BPagano-RtDriven,51,122578270.0,8929339.2,418359095.8,5929.0,1677678.1,51707393.2,2744355859.6
TTU-squider,51,206387358.7,14948994.8,555094870.5,36.2,1668695.9,124559442.4,3221173045.4
CovidAnalytics-DELPHI,51,245193574.8,27133681.0,758620485.1,12544.0,3779712.0,99932712.5,5022982129.0
JHU_IDD-CovidSP,51,256801639.0,34613415.0,745447741.8,162.8,7244664.5,155254919.9,4872906489.2
