,mean_rank
COVIDhub-baseline,3.8
JHUAPL-Bucky,4.0
IowaStateLW-STEM,4.2
JHU_IDD-CovidSP,5.0
UCLA-SuEIR,5.3
USC-SI_kJalpha,5.5
MITCovAlliance-SIR,6.1
CU-select,6.7
RobertWalraven-ESG,7.2
LANL-GrowthRate,7.3
