,mean_rank
LNQ-ens1,5.0
CEID-Walk,5.3
COVIDhub-baseline,5.3
JHUAPL-Bucky,6.2
IowaStateLW-STEM,6.2
COVIDhub-ensemble,6.4
Google_Harvard-CPF,6.5
USC-SI_kJalpha,7.2
CU-select,7.7
UVA-Ensemble,7.7
JHU_IDD-CovidSP,8.3
MITCovAlliance-SIR,9.2
LANL-GrowthRate,9.8
