,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,24651.2,18210.0,26512.6,126.0,7701.5,29702.5,111643.0
USACE-ERDC_SEIR,51,28176.7,19543.2,30147.2,129.3,8142.3,36376.7,133974.2
IowaStateLW-STEM,49,30307.3,23012.0,29242.7,398.0,8460.4,39040.5,134691.0
JCB-PRM,51,31034.3,21797.3,37993.4,440.6,8022.3,38735.4,220916.6
Covid19Sim-Simulator,51,33819.0,22523.7,36608.9,201.4,8964.8,43046.6,203228.9
USC-SI_kJalpha,51,35376.3,26891.0,33222.1,470.0,12309.0,50830.5,153889.0
UCLA-SuEIR,51,36155.9,25603.5,34573.0,254.8,14708.9,50611.1,174240.3
LANL-GrowthRate,51,40022.8,28081.6,38110.8,583.7,19237.4,54163.7,205283.5
RobertWalraven-ESG,51,45470.6,33067.3,46598.8,459.6,21326.1,57286.6,266656.2
CovidAnalytics-DELPHI,51,46124.4,33958.0,46569.0,552.0,19530.5,63854.5,240881.0
