,mean_rank
LNQ-ens1,5.4
DDS-NBDS,5.8
CU-select,6.4
JCB-PRM,6.5
COVIDhub-baseline,7.9
Karlen-pypm,8.0
USACE-ERDC_SEIR,8.0
CEID-Walk,8.2
UMich-RidgeTfReg,8.4
USC-SI_kJalpha,8.4
Covid19Sim-Simulator,10.8
JHUAPL-Bucky,10.8
COVIDhub-ensemble,11.3
JHU_IDD-CovidSP,13.7
IowaStateLW-STEM,14.8
RobertWalraven-ESG,14.9
Google_Harvard-CPF,15.0
LANL-GrowthRate,15.7
UCLA-SuEIR,16.1
TTU-squider,17.1
CovidAnalytics-DELPHI,17.8
