,mean_rank
COVIDhub-baseline,2.7
USACE-ERDC_SEIR,3.6
JCB-PRM,3.7
Covid19Sim-Simulator,4.4
IowaStateLW-STEM,4.5
USC-SI_kJalpha,5.7
UCLA-SuEIR,6.0
LANL-GrowthRate,7.5
CovidAnalytics-DELPHI,8.3
RobertWalraven-ESG,8.6
