,mean_rank
OliverWyman-Navigator,5.4
LNQ-ens1,5.7
COVIDhub-baseline,5.8
CEID-Walk,5.9
IowaStateLW-STEM,6.2
COVIDhub-ensemble,6.7
JHUAPL-Bucky,6.9
Google_Harvard-CPF,7.2
USC-SI_kJalpha,7.6
CU-select,8.0
PandemicCentral-USCounty,9.1
JHU_IDD-CovidSP,9.8
LANL-GrowthRate,10.0
MITCovAlliance-SIR,10.7
