,mean_rank
COVIDhub-baseline,5.6
CEID-Walk,5.7
LNQ-ens1,5.8
OliverWyman-Navigator,6.0
IowaStateLW-STEM,6.7
JHUAPL-Bucky,6.9
COVIDhub-ensemble,7.0
Google_Harvard-CPF,7.1
USC-SI_kJalpha,7.1
CU-select,8.0
JHU_IDD-CovidSP,9.2
UVA-Ensemble,9.3
MITCovAlliance-SIR,10.2
LANL-GrowthRate,10.4
