,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,5890.9,3117.0,8344.1,35.2,1285.0,6207.7,45668.4
OliverWyman-Navigator,51,6268.7,3183.0,8337.6,24.0,1281.0,7661.5,41391.0
LNQ-ens1,51,6577.4,3285.8,9197.7,8.6,764.2,8820.4,48395.8
DDS-NBDS,51,6744.4,2466.3,9473.6,7.7,1132.4,8346.8,41490.6
UMich-RidgeTfReg,50,7415.0,3447.6,10044.9,45.2,992.6,9296.6,52132.9
USACE-ERDC_SEIR,51,7698.8,3853.3,9546.0,150.7,1267.2,10178.7,39594.9
CU-select,51,8161.7,4387.0,9350.0,39.0,2185.5,10356.5,42748.0
JCB-PRM,51,8340.6,3820.2,11343.2,67.1,1432.5,11803.0,60917.0
USC-SI_kJalpha,51,8503.2,3989.0,10736.8,5.0,2206.0,11133.0,55212.0
IQVIA_ACOE-STAN,49,8531.7,4524.0,10338.3,181.0,1999.0,11742.5,48238.0
Google_Harvard-CPF,51,8743.2,4819.0,11024.3,11.0,1908.5,12277.6,50380.6
COVIDhub-baseline,51,8886.5,4775.0,10812.8,70.0,1893.0,12502.5,53983.0
CEID-Walk,51,8921.1,4710.2,10907.4,72.1,1759.3,12240.2,54337.0
JHU_CSSE-DECOM,51,9070.3,4519.0,11630.3,10.0,1048.0,12947.5,55121.0
JHU_UNC_GAS-StatMechPool,51,9214.5,3874.5,12582.0,6.5,1609.5,14277.2,71137.5
BPagano-RtDriven,51,9251.3,7278.3,11668.5,257.9,1581.5,9983.4,64657.1
COVIDhub-ensemble,51,9310.3,4688.0,11611.9,78.0,1943.5,14840.5,59480.0
IowaStateLW-STEM,49,9355.7,4990.0,11152.2,123.0,2254.2,14526.5,50348.0
Covid19Sim-Simulator,51,9605.8,5364.3,11770.8,94.1,1903.5,13812.1,60664.0
UCSB-ACTS,51,9731.4,4495.3,13289.2,62.6,1745.6,13645.3,67386.5
JHUAPL-Bucky,51,9951.0,4555.7,12447.3,158.1,1245.6,14563.2,58296.5
RobertWalraven-ESG,51,10465.5,5032.5,13315.6,143.5,2292.6,14381.3,73508.7
LANL-GrowthRate,51,11415.2,5929.4,14675.3,12.3,2360.2,16725.3,79337.1
UCLA-SuEIR,51,12669.2,7392.2,13981.7,11.6,3708.0,17382.5,72267.2
CovidAnalytics-DELPHI,51,15774.5,9705.0,18588.3,165.0,4604.5,19540.0,100744.0
JHU_IDD-CovidSP,51,15894.2,10309.5,17994.3,24.2,4471.5,21642.8,94603.3
TTU-squider,51,17225.6,11036.0,18121.3,206.3,4796.3,26473.0,78238.1
