,mean_rank
OliverWyman-Navigator,4.9
JHU_CSSE-DECOM,7.0
Karlen-pypm,7.4
CU-select,7.5
LNQ-ens1,7.6
RobertWalraven-ESG,7.7
DDS-NBDS,8.2
UMich-RidgeTfReg,10.0
BPagano-RtDriven,10.6
USC-SI_kJalpha,10.6
CEID-Walk,10.8
COVIDhub-baseline,10.9
MSRA-DeepST,11.2
JCB-PRM,11.2
JHUAPL-Bucky,11.3
COVIDhub-ensemble,12.5
Covid19Sim-Simulator,15.1
JHU_IDD-CovidSP,16.3
IowaStateLW-STEM,16.3
LANL-GrowthRate,17.9
UCLA-SuEIR,19.8
TTU-squider,20.5
CovidAnalytics-DELPHI,20.6
