,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,289.3,81.4,917.2,0.0,28.4,237.0,32423.7
CEID-Walk,3141,313.5,84.8,1062.8,0.0,29.6,244.9,38172.5
COVIDhub-baseline,3141,313.9,83.0,1065.6,0.0,31.0,246.0,38718.0
CU-select,3081,331.3,109.0,957.7,0.0,48.0,270.0,32229.0
COVIDhub-ensemble,3141,352.3,93.0,1204.3,0.0,35.0,275.0,43159.0
USC-SI_kJalpha,3109,364.7,108.0,1191.1,0.0,40.0,297.0,40802.0
JHUAPL-Bucky,3141,372.8,92.5,1279.0,0.0,31.6,279.6,45020.0
IowaStateLW-STEM,3103,379.9,98.0,1344.6,0.0,33.0,280.0,46483.0
JHU_IDD-CovidSP,3139,407.8,131.1,1460.9,0.0,52.0,332.4,53551.2
LANL-GrowthRate,2951,423.7,143.7,1224.1,0.0,62.6,366.6,42186.4
Google_Harvard-CPF,3140,424.8,95.7,1763.9,0.1,38.7,257.6,58833.7
UVA-Ensemble,2733,451.5,123.1,1310.8,0.0,43.8,388.9,44044.6
MITCovAlliance-SIR,2582,516.7,141.0,1818.6,0.1,55.3,389.2,56956.7
