,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,466.4,128.0,1975.3,0.0,46.0,355.0,79947.0
JHU_IDD-CovidSP,3139,508.1,161.2,1752.3,0.0,63.8,413.0,58546.6
IowaStateLW-STEM,3103,512.8,135.0,1878.7,0.0,47.0,371.0,51855.0
JHUAPL-Bucky,3141,537.6,133.9,1990.6,0.0,48.7,381.6,60438.3
USC-SI_kJalpha,2794,560.5,167.0,1726.0,0.0,63.0,457.0,50490.0
UCLA-SuEIR,2660,564.3,163.6,1652.6,0.0,60.7,454.2,44230.6
LANL-GrowthRate,2951,608.5,208.7,1701.9,0.0,90.2,525.0,54431.3
MITCovAlliance-SIR,2461,663.3,177.7,2287.6,0.0,72.2,492.0,67764.5
RobertWalraven-ESG,3141,679.1,207.1,2013.1,0.0,82.5,543.8,55075.0
CU-select,3058,783.9,179.0,3277.5,0.0,70.0,496.0,111954.0
